Date,Ticker,Close,mt_pb_anchor,lt_pb_anchor
2025-12-03,NDAQ,88.32,103.26,108.7
2025-12-04,NDAQ,90.29,103.26,108.7
2025-12-05,NDAQ,90.22,103.26,108.7
2025-12-01,NDSN,235.03,242.63,233.0
2025-12-02,NDSN,236.53,242.63,233.0
2025-12-03,NDSN,238.59,242.63,233.0
2025-12-04,NDSN,238.41,242.63,233.0
2025-12-05,NDSN,238.93,242.63,233.0
2025-12-01,NDX,25342.849609375,26917.08,27295.5
2025-12-02,NDX,25555.857421875,26917.08,27295.5
2025-12-03,NDX,25606.544921875,26917.08,27295.5
2025-12-04,NDX,25581.69921875,26917.08,27295.5
2025-12-05,NDX,25692.05078125,26917.08,27295.5
2025-12-01,NEE,84.65,104.51,104.24
2025-12-02,NEE,84.58,104.51,104.24
2025-12-03,NEE,84.95,104.51,104.24
2025-12-04,NEE,83.39,104.51,104.24
2025-12-05,NEE,83.13,104.51,104.24
2025-12-01,NEM,91.83,102.63,109.3
2025-12-02,NEM,90.48,102.63,109.3
2025-12-03,NEM,89.65,102.63,109.3
2025-12-04,NEM,90.72,102.63,109.3
2025-12-05,NEM,89.76,102.63,109.3
2025-12-01,NFLX,109.13,113.8,125.07
2025-12-02,NFLX,109.35,113.8,125.07
2025-12-03,NFLX,103.96,113.8,125.07
2025-12-04,NFLX,103.22,113.8,125.07
2025-12-05,NFLX,100.24,113.8,125.07
2025-12-01,NI,43.0,47.44,50.26
2025-12-02,NI,42.26,47.44,50.26
2025-12-03,NI,41.88,47.44,50.26
2025-12-04,NI,41.89,47.44,50.26
2025-12-05,NI,42.0,47.44,50.26
2025-12-01,NKE,65.39,66.42,64.79
2025-12-02,NKE,64.93,66.42,64.79
2025-12-03,NKE,65.65,66.42,64.79
2025-12-04,NKE,65.69,66.42,64.79
2025-12-05,NKE,65.86,66.42,64.79
2025-12-01,NOC,545.51,651.78,671.07
2025-12-02,NOC,546.97,651.78,671.07
2025-12-03,NOC,553.32,651.78,671.07
2025-12-04,NOC,553.0,651.78,671.07
2025-12-05,NOC,548.97,651.78,671.07
2025-12-01,NORW,28.8,29.21,29.62
2025-12-02,NORW,28.855,29.21,29.62
2025-12-03,NORW,29.24,29.21,29.62
2025-12-04,NORW,29.2809,29.21,29.62
2025-12-05,NORW,29.275,29.21,29.62
2025-12-01,NOV,15.43,17.33,15.94
2025-12-02,NOV,15.33,17.33,15.94
2025-12-03,NOV,16.32,17.33,15.94
2025-12-04,NOV,16.3,17.33,15.94
2025-12-05,NOV,16.17,17.33,15.94
2025-12-01,NOW,822.07,830.53,833.56
2025-12-02,NOW,824.38,830.53,833.56
2025-12-03,NOW,832.9,830.53,833.56
2025-12-04,NOW,838.87,830.53,833.56
2025-12-05,NOW,854.36,830.53,833.56
2025-12-01,NQ=F,25405.75,27045.98,27351.58
2025-12-02,NQ=F,25586.0,27045.98,27351.58
2025-12-03,NQ=F,25656.0,27045.98,27351.58
2025-12-04,NQ=F,25632.0,27045.98,27351.58
2025-12-05,NQ=F,25735.0,27045.98,27351.58
2025-12-01,NRG,165.66,193.17,216.17
2025-12-02,NRG,164.08,193.17,216.17
2025-12-03,NRG,166.77,193.17,216.17
2025-12-04,NRG,169.36,193.17,216.17
2025-12-05,NRG,163.0,193.17,216.17
2025-12-01,NSC,289.83,297.56,300.54
2025-12-02,NSC,291.75,297.56,300.54
2025-12-03,NSC,294.05,297.56,300.54
2025-12-04,NSC,295.13,297.56,300.54
2025-12-05,NSC,294.19,297.56,300.54
2025-12-01,NTAP,112.27,113.43,118.3
2025-12-02,NTAP,115.83,113.43,118.3
2025-12-03,NTAP,114.66,113.43,118.3
2025-12-04,NTAP,115.99,113.43,118.3
2025-12-05,NTAP,117.27,113.43,118.3
2025-12-01,NTRS,130.98,151.61,159.14
2025-12-02,NTRS,130.43,151.61,159.14
2025-12-03,NTRS,132.16,151.61,159.14
2025-12-04,NTRS,133.21,151.61,159.14
2025-12-05,NTRS,133.21,151.61,159.14
2025-12-01,NUE,160.7,180.29,170.56
2025-12-02,NUE,161.09,180.29,170.56
2025-12-03,NUE,164.71,180.29,170.56
2025-12-04,NUE,162.54,180.29,170.56
2025-12-05,NUE,159.45,180.29,170.56
2025-12-01,NVDA,179.92,191.6,214.46
2025-12-02,NVDA,181.46,191.6,214.46
2025-12-03,NVDA,179.59,191.6,214.46
2025-12-04,NVDA,183.38,191.6,214.46
2025-12-05,NVDA,182.41,191.6,214.46
2025-12-01,NVR,7517.09,7894.85,8301.6
2025-12-02,NVR,7601.1,7894.85,8301.6
2025-12-03,NVR,7679.42,7894.85,8301.6
2025-12-04,NVR,7519.67,7894.85,8301.6
2025-12-05,NVR,7538.08,7894.85,8301.6
2025-12-01,NWSA,25.52,25.48,26.31
2025-12-02,NWSA,25.4,25.48,26.31
2025-12-03,NWSA,25.56,25.48,26.31
2025-12-04,NWSA,25.63,25.48,26.31
2025-12-05,NWSA,26.04,25.48,26.31
2025-12-01,NXPI,199.49,217.38,208.12
2025-12-02,NXPI,215.35,217.38,208.12
2025-12-03,NXPI,227.56,217.38,208.12
2025-12-04,NXPI,226.16,217.38,208.12
2025-12-05,NXPI,227.95,217.38,208.12
2025-12-01,O,57.43,57.92,58.62
2025-12-02,O,57.5,57.92,58.62
2025-12-03,O,58.09,57.92,58.62
2025-12-04,O,58.21,57.92,58.62
2025-12-05,O,58.48,57.92,58.62
2025-12-01,ODFL,139.67,167.81,160.27
2025-12-02,ODFL,141.46,167.81,160.27
2025-12-03,ODFL,150.945,167.81,160.27
2025-12-04,ODFL,153.51,167.81,160.27
2025-12-05,ODFL,155.15,167.81,160.27
2025-12-01,OEF,342.59,390.45,394.15
2025-12-02,OEF,343.56,390.45,394.15
2025-12-03,OEF,344.35,390.45,394.15
2025-12-04,OEF,344.53,390.45,394.15
2025-12-05,OEF,345.17,390.45,394.15
2025-12-01,OKE,73.68,101.78,104.1
2025-12-02,OKE,73.1,101.78,104.1
2025-12-03,OKE,74.89,101.78,104.1
2025-12-04,OKE,76.17,101.78,104.1
2025-12-05,OKE,76.34,101.78,104.1
2025-12-01,OMC,72.01,77.47,77.2
2025-12-02,OMC,72.47,77.47,77.2
2025-12-03,OMC,71.0,77.47,77.2
2025-12-04,OMC,70.17,77.47,77.2
2025-12-05,OMC,73.44,77.47,77.2
2025-12-01,ON,50.43,58.9,53.42
2025-12-02,ON,51.48,58.9,53.42
2025-12-03,ON,57.15,58.9,53.42
2025-12-04,ON,54.79,58.9,53.42
2025-12-05,ON,54.74,58.9,53.42
2025-12-01,ORCL,200.94,222.05,245.07
2025-12-02,ORCL,201.1,222.05,245.07
2025-12-03,ORCL,207.73,222.05,245.07
2025-12-04,ORCL,214.33,222.05,245.07
2025-12-05,ORCL,217.58,222.05,245.07
2025-12-01,ORLY,101.24,123.5,131.56
2025-12-02,ORLY,99.84,123.5,131.56
2025-12-03,ORLY,98.61,123.5,131.56
2025-12-04,ORLY,99.51,123.5,131.56
2025-12-05,ORLY,98.89,123.5,131.56
2025-12-01,OTIS,88.15,94.93,95.45
2025-12-02,OTIS,87.24,94.93,95.45
2025-12-03,OTIS,86.94,94.93,95.45
2025-12-04,OTIS,86.91,94.93,95.45
2025-12-05,OTIS,86.45,94.93,95.45
2025-12-01,OXY,42.34,44.64,41.63
2025-12-02,OXY,41.98,44.64,41.63
2025-12-03,OXY,42.45,44.64,41.63
2025-12-04,OXY,42.67,44.64,41.63
2025-12-05,OXY,42.43,44.64,41.63
2025-12-01,PAM,90.21,105.26,102.54
2025-12-02,PAM,89.36,105.26,102.54
2025-12-03,PAM,92.27,105.26,102.54
2025-12-04,PAM,91.15,105.26,102.54
2025-12-05,PAM,90.46,105.26,102.54
2025-12-01,PANW,187.73,213.77,219.02
2025-12-02,PANW,189.88,213.77,219.02
2025-12-03,PANW,193.63,213.77,219.02
2025-12-04,PANW,195.68,213.77,219.02
2025-12-05,PANW,198.84,213.77,219.02
2025-12-01,PAYC,161.81,197.4,215.82
2025-12-02,PAYC,161.95,197.4,215.82
2025-12-03,PAYC,164.56,197.4,215.82
2025-12-04,PAYC,166.14,197.4,215.82
2025-12-05,PAYC,165.72,197.4,215.82
2025-12-01,PAYX,110.54,112.28,117.74
2025-12-02,PAYX,110.78,112.28,117.74
2025-12-03,PAYX,113.39,112.28,117.74
2025-12-04,PAYX,111.765,112.28,117.74
2025-12-05,PAYX,112.06,112.28,117.74
2025-12-01,PBR,12.55,14.81,14.42
2025-12-02,PBR,12.61,14.81,14.42
2025-12-03,PBR,12.8,14.81,14.42
2025-12-04,PBR,12.88,14.81,14.42
2025-12-05,PBR,12.13,14.81,14.42
2025-12-01,PCAR,103.97,122.11,125.82
2025-12-02,PCAR,105.89,122.11,125.82
2025-12-03,PCAR,108.54,122.11,125.82
2025-12-04,PCAR,108.5,122.11,125.82
2025-12-05,PCAR,110.33,122.11,125.82
2025-12-01,PCG,15.84,22.42,21.91
2025-12-02,PCG,15.32,22.42,21.91
2025-12-03,PCG,15.23,22.42,21.91
2025-12-04,PCG,15.33,22.42,21.91
2025-12-05,PCG,15.16,22.42,21.91
2025-12-01,PEG,81.57,91.89,97.88
2025-12-02,PEG,80.68,91.89,97.88
2025-12-03,PEG,80.54,91.89,97.88
2025-12-04,PEG,80.77,91.89,97.88
2025-12-05,PEG,79.57,91.89,97.88
2025-12-01,PEP,149.51,163.02,164.61
2025-12-02,PEP,148.61,163.02,164.61
2025-12-03,PEP,148.06,163.02,164.61
2025-12-04,PEP,146.91,163.02,164.61
2025-12-05,PEP,145.02,163.02,164.61
2025-12-01,PFE,25.27,28.0,25.88
2025-12-02,PFE,25.15,28.0,25.88
2025-12-03,PFE,25.57,28.0,25.88
2025-12-04,PFE,25.7,28.0,25.88
2025-12-05,PFE,26.03,28.0,25.88
2025-12-01,PFF,30.65,35.5,35.3
2025-12-02,PFF,30.83,35.5,35.3
2025-12-03,PFF,30.88,35.5,35.3
2025-12-04,PFF,30.785,35.5,35.3
2025-12-05,PFF,30.87,35.5,35.3
2025-12-01,PFG,84.45,115.43,113.94
2025-12-02,PFG,84.32,115.43,113.94
2025-12-03,PFG,85.94,115.43,113.94
2025-12-04,PFG,85.93,115.43,113.94
2025-12-05,PFG,87.52,115.43,113.94
2025-12-01,PG,147.44,145.72,147.59
2025-12-02,PG,145.86,145.72,147.59
2025-12-03,PG,146.71,145.72,147.59
2025-12-04,PG,145.36,145.72,147.59
2025-12-05,PG,143.45,145.72,147.59
2025-12-01,PGR,227.82,227.43,242.55
2025-12-02,PGR,228.76,227.43,242.55
2025-12-03,PGR,227.18,227.43,242.55
2025-12-04,PGR,227.09,227.43,242.55
2025-12-05,PGR,222.89,227.43,242.55
2025-12-01,PH,856.12,1044.37,1037.66
2025-12-02,PH,858.94,1044.37,1037.66
2025-12-03,PH,869.2,1044.37,1037.66
2025-12-04,PH,873.66,1044.37,1037.66
2025-12-05,PH,880.0,1044.37,1037.66
2025-12-01,PHM,127.18,127.66,134.55
2025-12-02,PHM,126.55,127.66,134.55
2025-12-03,PHM,130.33,127.66,134.55
2025-12-04,PHM,127.89,127.66,134.55
2025-12-05,PHM,126.99,127.66,134.55
2025-12-01,PKG,203.24,207.92,216.33
2025-12-02,PKG,192.55,207.92,216.33
2025-12-03,PKG,197.95,207.92,216.33
2025-12-04,PKG,196.63,207.92,216.33
2025-12-05,PKG,198.48,207.92,216.33
2025-12-01,PLD,128.93,133.2,129.52
2025-12-02,PLD,128.93,133.2,129.52
2025-12-03,PLD,129.19,133.2,129.52
2025-12-04,PLD,128.18,133.2,129.52
2025-12-05,PLD,127.98,133.2,129.52
2025-12-01,PLTR,167.49,178.09,223.52
2025-12-02,PLTR,170.69,178.09,223.52
2025-12-03,PLTR,176.08,178.09,223.52
2025-12-04,PLTR,177.92,178.09,223.52
2025-12-05,PLTR,181.76,178.09,223.52
2025-12-01,PM,156.15,177.37,194.02
2025-12-02,PM,154.62,177.37,194.02
2025-12-03,PM,151.71,177.37,194.02
2025-12-04,PM,148.58,177.37,194.02
2025-12-05,PM,147.81,177.37,194.02
2025-12-01,PNC,192.4,279.41,291.4
2025-12-02,PNC,192.05,279.41,291.4
2025-12-03,PNC,198.0,279.41,291.4
2025-12-04,PNC,198.27,279.41,291.4
2025-12-05,PNC,197.86,279.41,291.4
2025-12-01,PNR,105.06,113.35,118.31
2025-12-02,PNR,105.16,113.35,118.31
2025-12-03,PNR,106.47,113.35,118.31
2025-12-04,PNR,104.89,113.35,118.31
2025-12-05,PNR,104.25,113.35,118.31
2025-12-01,PNW,89.32,97.58,101.38
2025-12-02,PNW,88.54,97.58,101.38
2025-12-03,PNW,88.62,97.58,101.38
2025-12-04,PNW,88.08,97.58,101.38
2025-12-05,PNW,88.17,97.58,101.38
2025-12-01,PODD,310.83,325.75,352.68
2025-12-02,PODD,309.0,325.75,352.68
2025-12-03,PODD,307.56,325.75,352.68
2025-12-04,PODD,315.92,325.75,352.68
2025-12-05,PODD,304.49,325.75,352.68
2025-12-01,POOL,243.37,237.36,240.07
2025-12-02,POOL,244.73,237.36,240.07
2025-12-03,POOL,245.98,237.36,240.07
2025-12-04,POOL,241.92,237.36,240.07
2025-12-05,POOL,239.52,237.36,240.07
2025-12-01,POWA,90.9902,94.84,96.17
2025-12-02,POWA,90.7584,94.84,96.17
2025-12-03,POWA,91.0246,94.84,96.17
2025-12-04,POWA,91.12,94.84,96.17
2025-12-05,POWA,91.2488,94.84,96.17
2025-12-01,PPG,99.86,99.4,95.99
2025-12-02,PPG,100.25,99.4,95.99
2025-12-03,PPG,101.34,99.4,95.99
2025-12-04,PPG,100.67,99.4,95.99
2025-12-05,PPG,101.03,99.4,95.99
2025-12-01,PPL,35.8,39.86,42.49
2025-12-02,PPL,35.22,39.86,42.49
2025-12-03,PPL,34.81,39.86,42.49
2025-12-04,PPL,34.16,39.86,42.49
2025-12-05,PPL,33.86,39.86,42.49
2025-12-01,PPLT,151.39,164.65,173.67
2025-12-02,PPLT,149.7,164.65,173.67
2025-12-03,PPLT,151.63,164.65,173.67
2025-12-04,PPLT,150.2,164.65,173.67
2025-12-05,PPLT,149.69,164.65,173.67
2025-12-01,PRU,108.22,123.83,122.23
2025-12-02,PRU,107.85,123.83,122.23
2025-12-03,PRU,109.57,123.83,122.23
2025-12-04,PRU,110.25,123.83,122.23
2025-12-05,PRU,111.68,123.83,122.23
2025-12-01,PSA,271.15,273.05,275.79
2025-12-02,PSA,273.16,273.05,275.79
2025-12-03,PSA,278.25,273.05,275.79
2025-12-04,PSA,276.63,273.05,275.79
2025-12-05,PSA,272.06,273.05,275.79
2025-12-01,PSKY,15.71,20.51,20.93
2025-12-02,PSKY,15.82,20.51,20.93
2025-12-03,PSKY,14.67,20.51,20.93
2025-12-04,PSKY,14.82,20.51,20.93
2025-12-05,PSKY,13.365,20.51,20.93
2025-12-01,PSX,139.76,151.81,147.27
2025-12-02,PSX,137.57,151.81,147.27
2025-12-03,PSX,139.85,151.81,147.27
2025-12-04,PSX,139.42,151.81,147.27
2025-12-05,PSX,139.36,151.81,147.27
2025-12-01,PTC,174.88,214.3,229.27
2025-12-02,PTC,176.48,214.3,229.27
2025-12-03,PTC,177.37,214.3,229.27
2025-12-04,PTC,178.5,214.3,229.27
2025-12-05,PTC,173.52,214.3,229.27
2025-12-01,PWR,452.23,522.65,552.22
2025-12-02,PWR,454.72,522.65,552.22
2025-12-03,PWR,456.02,522.65,552.22
2025-12-04,PWR,464.84,522.65,552.22
2025-12-05,PWR,460.64,522.65,552.22
2025-12-01,PYPL,62.58,65.24,65.67
2025-12-02,PYPL,62.9,65.24,65.67
2025-12-03,PYPL,61.24,65.24,65.67
2025-12-04,PYPL,61.73,65.24,65.67
2025-12-05,PYPL,62.28,65.24,65.67
2025-12-01,QAT,18.71,22.23,22.43
2025-12-02,QAT,18.775,22.23,22.43
2025-12-03,QAT,18.9302,22.23,22.43
2025-12-04,QAT,18.9402,22.23,22.43
2025-12-05,QAT,18.9304,22.23,22.43
2025-12-01,QCOM,168.04,186.69,182.6
2025-12-02,QCOM,170.7,186.69,182.6
2025-12-03,QCOM,175.07,186.69,182.6
2025-12-04,QCOM,174.35,186.69,182.6
2025-12-05,QCOM,174.81,186.69,182.6
2025-12-01,QQQ,617.17,651.56,660.31
2025-12-02,QQQ,622.0,651.56,660.31
2025-12-03,QQQ,623.52,651.56,660.31
2025-12-04,QQQ,622.94,651.56,660.31
2025-12-05,QQQ,625.48,651.56,660.31
2025-12-01,QUAL,197.67,224.88,227.4
2025-12-02,QUAL,198.43,224.88,227.4
2025-12-03,QUAL,199.12,224.88,227.4
2025-12-04,QUAL,199.28,224.88,227.4
2025-12-05,QUAL,199.76,224.88,227.4
2025-12-01,RCL,266.6,252.91,293.27
2025-12-02,RCL,265.08,252.91,293.27
2025-12-03,RCL,265.77,252.91,293.27
2025-12-04,RCL,259.27,252.91,293.27
2025-12-05,RCL,257.66,252.91,293.27
2025-12-01,REG,70.84,75.35,77.05
2025-12-02,REG,70.03,75.35,77.05
2025-12-03,REG,69.935,75.35,77.05
2025-12-04,REG,69.07,75.35,77.05
2025-12-05,REG,68.7,75.35,77.05
2025-12-01,REGN,750.11,862.54,806.56
2025-12-02,REGN,742.0,862.54,806.56
2025-12-03,REGN,723.67,862.54,806.56
2025-12-04,REGN,722.8,862.54,806.56
2025-12-05,REGN,718.36,862.54,806.56
2025-12-01,RF,25.33,27.7,29.2
2025-12-02,RF,25.41,27.7,29.2
2025-12-03,RF,26.2,27.7,29.2
2025-12-04,RF,26.41,27.7,29.2
2025-12-05,RF,26.28,27.7,29.2
2025-12-01,RIG,4.35,4.94,4.18
2025-12-02,RIG,4.31,4.94,4.18
2025-12-03,RIG,4.45,4.94,4.18
2025-12-04,RIG,4.43,4.94,4.18
2025-12-05,RIG,4.44,4.94,4.18
2025-12-01,RJF,155.83,255.39,268.22
2025-12-02,RJF,155.64,255.39,268.22
2025-12-03,RJF,158.79,255.39,268.22
2025-12-04,RJF,162.6,255.39,268.22
2025-12-05,RJF,163.13,255.39,268.22
2025-12-01,RL,365.88,423.53,449.31
2025-12-02,RL,355.89,423.53,449.31
2025-12-03,RL,358.15,423.53,449.31
2025-12-04,RL,356.97,423.53,449.31
2025-12-05,RL,368.42,423.53,449.31
2025-12-01,RMD,248.38,250.0,268.84
2025-12-02,RMD,250.85,250.0,268.84
2025-12-03,RMD,251.44,250.0,268.84
2025-12-04,RMD,251.51,250.0,268.84
2025-12-05,RMD,256.55,250.0,268.84
2025-12-01,ROK,389.96,489.81,469.68
2025-12-02,ROK,391.2,489.81,469.68
2025-12-03,ROK,400.37,489.81,469.68
2025-12-04,ROK,403.89,489.81,469.68
2025-12-05,ROK,404.29,489.81,469.68
2025-12-01,ROKU,96.52,110.86,106.01
2025-12-02,ROKU,98.26,110.86,106.01
2025-12-03,ROKU,92.98,110.86,106.01
2025-12-04,ROKU,94.54,110.86,106.01
2025-12-05,ROKU,100.09,110.86,106.01
2025-12-01,ROL,61.18,69.75,71.32
2025-12-02,ROL,60.9,69.75,71.32
2025-12-03,ROL,60.62,69.75,71.32
2025-12-04,ROL,60.34,69.75,71.32
2025-12-05,ROL,61.4,69.75,71.32
2025-12-01,ROP,443.58,694.63,700.58
2025-12-02,ROP,444.15,694.63,700.58
2025-12-03,ROP,445.89,694.63,700.58
2025-12-04,ROP,444.78,694.63,700.58
2025-12-05,ROP,447.56,694.63,700.58
2025-12-01,ROST,177.5,198.11,196.4
2025-12-02,ROST,177.57,198.11,196.4
2025-12-03,ROST,178.0,198.11,196.4
2025-12-04,ROST,177.09,198.11,196.4
2025-12-05,ROST,177.87,198.11,196.4
2025-12-01,RSG,214.07,341.59,355.81
2025-12-02,RSG,212.67,341.59,355.81
2025-12-03,RSG,215.37,341.59,355.81
2025-12-04,RSG,215.12,341.59,355.81
2025-12-05,RSG,216.53,341.59,355.81
2025-12-01,RSP,190.22,192.72,193.69
2025-12-02,RSP,190.04,192.72,193.69
2025-12-03,RSP,191.49,192.72,193.69
2025-12-04,RSP,191.55,192.72,193.69
2025-12-05,RSP,192.0,192.72,193.69
2025-12-01,RTX,168.02,186.41,199.58
2025-12-02,RTX,168.8,186.41,199.58
2025-12-03,RTX,168.45,186.41,199.58
2025-12-04,RTX,171.31,186.41,199.58
2025-12-05,RTX,171.1,186.41,199.58
2025-12-01,RUT,2469.12890625,2855.11,2911.01
2025-12-02,RUT,2464.9833984375,2855.11,2911.01
2025-12-03,RUT,2512.13647460937,2855.11,2911.01
2025-12-04,RUT,2531.15869140625,2855.11,2911.01
2025-12-05,RUT,2521.48413085937,2855.11,2911.01
2025-12-01,RVTY,102.43,117.17,111.66
2025-12-02,RVTY,102.73,117.17,111.66
2025-12-03,RVTY,103.26,117.17,111.66
2025-12-04,RVTY,102.55,117.17,111.66
2025-12-05,RVTY,100.79,117.17,111.66
2025-12-01,SBAC,188.57,206.02,202.57
2025-12-02,SBAC,186.97,206.02,202.57
2025-12-03,SBAC,187.34,206.02,202.57
2025-12-04,SBAC,190.0,206.02,202.57
2025-12-05,SBAC,189.58,206.02,202.57
2025-12-01,SBLK,20.01,20.23,19.98
2025-12-02,SBLK,19.8,20.23,19.98
2025-12-03,SBLK,20.41,20.23,19.98
2025-12-04,SBLK,20.5,20.23,19.98
2025-12-05,SBLK,20.45,20.23,19.98
2025-12-01,SBUX,84.91,102.91,100.89
2025-12-02,SBUX,85.2,102.91,100.89
2025-12-03,SBUX,87.11,102.91,100.89
2025-12-04,SBUX,85.0,102.91,100.89
2025-12-05,SBUX,85.12,102.91,100.89
2025-12-01,SCHP,26.73,28.17,28.19
2025-12-02,SCHP,26.74,28.17,28.19
2025-12-03,SCHP,26.79,28.17,28.19
2025-12-04,SCHP,26.76,28.17,28.19
2025-12-05,SCHP,26.71,28.17,28.19
2025-12-01,SCHW,92.69,104.12,106.5
2025-12-02,SCHW,92.07,104.12,106.5
2025-12-03,SCHW,93.99,104.12,106.5
2025-12-04,SCHW,95.03,104.12,106.5
2025-12-05,SCHW,93.82,104.12,106.5
2025-12-01,SD,14.52,16.59,15.07
2025-12-02,SD,14.34,16.59,15.07
2025-12-03,SD,15.12,16.59,15.07
2025-12-04,SD,15.09,16.59,15.07
2025-12-05,SD,15.22,16.59,15.07
2025-12-01,SDY,139.89,149.89,150.62
2025-12-02,SDY,139.2,149.89,150.62
2025-12-03,SDY,140.22,149.89,150.62
2025-12-04,SDY,140.11,149.89,150.62
2025-12-05,SDY,140.08,149.89,150.62
2025-12-01,SHW,341.49,364.74,369.36
2025-12-02,SHW,337.49,364.74,369.36
2025-12-03,SHW,339.24,364.74,369.36
2025-12-04,SHW,335.37,364.74,369.36
2025-12-05,SHW,333.11,364.74,369.36
2025-12-01,SHY,82.76,84.23,84.01
2025-12-02,SHY,82.81,84.23,84.01
2025-12-03,SHY,82.86,84.23,84.01
2025-12-04,SHY,82.8,84.23,84.01
2025-12-05,SHY,82.77,84.23,84.01
2025-12-01,SILJ,26.08,31.43,32.73
2025-12-02,SILJ,26.04,31.43,32.73
2025-12-03,SILJ,25.82,31.43,32.73
2025-12-04,SILJ,25.67,31.43,32.73
2025-12-05,SILJ,25.66,31.43,32.73
2025-12-01,SJM,103.09,114.08,111.58
2025-12-02,SJM,101.0,114.08,111.58
2025-12-03,SJM,100.36,114.08,111.58
2025-12-04,SJM,99.61,114.08,111.58
2025-12-05,SJM,100.11,114.08,111.58
2025-12-01,SLB,36.6,40.19,38.22
2025-12-02,SLB,36.36,40.19,38.22
2025-12-03,SLB,37.55,40.19,38.22
2025-12-04,SLB,38.12,40.19,38.22
2025-12-05,SLB,38.46,40.19,38.22
2025-12-01,SLV,52.52,68.47,71.23
2025-12-02,SLV,53.13,68.47,71.23
2025-12-03,SLV,53.07,68.47,71.23
2025-12-04,SLV,51.76,68.47,71.23
2025-12-05,SLV,52.95,68.47,71.23
2025-12-01,SMCI,33.41,34.17,36.58
2025-12-02,SMCI,32.92,34.17,36.58
2025-12-03,SMCI,33.68,34.17,36.58
2025-12-04,SMCI,34.23,34.17,36.58
2025-12-05,SMCI,34.69,34.17,36.58
2025-12-01,SMH,352.96,387.82,401.9
2025-12-02,SMH,359.43,387.82,401.9
2025-12-03,SMH,364.37,387.82,401.9
2025-12-04,SMH,361.6,387.82,401.9
2025-12-05,SMH,364.42,387.82,401.9
2025-12-01,SNA,338.47,379.49,389.18
2025-12-02,SNA,340.58,379.49,389.18
2025-12-03,SNA,344.34,379.49,389.18
2025-12-04,SNA,346.13,379.49,389.18
2025-12-05,SNA,347.21,379.49,389.18
2025-12-01,SNDK,210.17,371.12,494.64
2025-12-02,SNDK,205.35,371.12,494.64
2025-12-03,SNDK,194.38,371.12,494.64
2025-12-04,SNDK,213.31,371.12,494.64
2025-12-05,SNDK,228.47,371.12,494.64
2025-12-01,SNPS,438.29,436.27,489.31
2025-12-02,SNPS,449.35,436.27,489.31
2025-12-03,SNPS,466.44,436.27,489.31
2025-12-04,SNPS,463.74,436.27,489.31
2025-12-05,SNPS,466.76,436.27,489.31
2025-12-01,SO,89.01,91.61,95.34
2025-12-02,SO,89.04,91.61,95.34
2025-12-03,SO,87.98,91.61,95.34
2025-12-04,SO,87.33,91.61,95.34
2025-12-05,SO,86.28,91.61,95.34
2025-12-01,SOLV,85.56,98.31,98.33
2025-12-02,SOLV,85.59,98.31,98.33
2025-12-03,SOLV,85.25,98.31,98.33
2025-12-04,SOLV,85.26,98.31,98.33
2025-12-05,SOLV,85.43,98.31,98.33
2025-12-01,SOYB,23.47,25.29,24.16
2025-12-02,SOYB,23.43,25.29,24.16
2025-12-03,SOYB,23.28,25.29,24.16
2025-12-04,SOYB,23.3,25.29,24.16
2025-12-05,SOYB,23.03,25.29,24.16
2025-12-01,SPG,185.14,197.8,202.75
2025-12-02,SPG,182.17,197.8,202.75
2025-12-03,SPG,182.3,197.8,202.75
2025-12-04,SPG,183.32,197.8,202.75
2025-12-05,SPG,182.56,197.8,202.75
2025-12-01,SPGI,495.27,544.74,561.41
2025-12-02,SPGI,491.21,544.74,561.41
2025-12-03,SPGI,499.88,544.74,561.41
2025-12-04,SPGI,496.99,544.74,561.41
2025-12-05,SPGI,498.52,544.74,561.41
2025-12-01,SPHB,112.94,198.55,197.9
2025-12-02,SPHB,114.07,198.55,197.9
2025-12-03,SPHB,116.26,198.55,197.9
2025-12-04,SPHB,116.59,198.55,197.9
2025-12-05,SPHB,117.45,198.55,197.9
2025-12-01,SPLV,72.27,79.13,82.21
2025-12-02,SPLV,71.77,79.13,82.21
2025-12-03,SPLV,71.74,79.13,82.21
2025-12-04,SPLV,71.51,79.13,82.21
2025-12-05,SPLV,71.32,79.13,82.21
2025-12-01,SPX,6812.6298828125,9007.1,9039.01
2025-12-02,SPX,6829.3701171875,9007.1,9039.01
2025-12-03,SPX,6849.72021484375,9007.1,9039.01
2025-12-04,SPX,6857.1201171875,9007.1,9039.01
2025-12-05,SPX,6870.39990234375,9007.1,9039.01
2025-12-01,SPY,680.27,883.69,885.88
2025-12-02,SPY,681.53,883.69,885.88
2025-12-03,SPY,683.89,883.69,885.88
2025-12-04,SPY,684.39,883.69,885.88
2025-12-05,SPY,685.69,883.69,885.88
2025-12-01,SRE,91.5,145.05,144.63
2025-12-02,SRE,90.95,145.05,144.63
2025-12-03,SRE,90.73,145.05,144.63
2025-12-04,SRE,90.07,145.05,144.63
2025-12-05,SRE,90.66,145.05,144.63
2025-12-01,STE,262.89,367.98,362.32
2025-12-02,STE,259.3,367.98,362.32
2025-12-03,STE,259.4,367.98,362.32
2025-12-04,STE,261.02,367.98,362.32
2025-12-05,STE,263.28,367.98,362.32
2025-12-01,STIP,102.66,106.14,107.07
2025-12-02,STIP,102.68,106.14,107.07
