Date,Ticker,Ticker_name,Category,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change,Sharpe_Rank,Sharpe_Rank_daily_change,Sharpe_Rank_wtd_change,Sharpe_Rank_mtd_change,Sharpe_Rank_qtd_change,MM_Score,MM_Score_daily_change,MM_Score_wtd_change,MM_Score_mtd_change,MM_Score_qtd_change,st_trend,mt_trend,lt_trend,st_trend_change,mt_trend_change,lt_trend_change,Tape_Bias,Volatility_Spread_Quadrant
2026-02-09,BTC=F,BITCOIN FUTURES,Futures,70170.0,-0.005809011051289281,-0.005809011051289281,-0.15701585776069193,-0.2036995006808897,13.7,0.3999999999999986,0.3999999999999986,-15.5,-18.2,0.0,24.0,24.0,24.0,11.0,-0.14213588,-0.14069192,0.00373741,-0.00350589,0.01368435,-0.06437421,Bottoming,
2026-02-09,BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,61.15,-0.026273885350318493,-0.026273885350318493,0.007745550428477133,0.08000706464146945,80.0,-17.0,-17.0,14.299999999999997,63.1,12.0,9.0,9.0,29.0,-32.0,0.02352173,0.01542247,0.08274103,-0.00378595,-0.0064895,0.00406976,Leaning Bearish,Crowded Short
2026-02-09,BTU,PEABODY ENERGY ,MR Discretion,37.83,0.024647887323943518,0.024647887323943518,0.07288712422007948,0.2737373737373736,66.5,-2.700000000000003,-2.700000000000003,-15.799999999999997,-2.299999999999997,3.0,-12.0,-12.0,-26.0,-11.0,-0.00571888,0.05104251,0.03895763,-0.00190404,-0.00140645,0.00484509,Leaning Bearish,Crowded Short
2026-02-09,BX,BLACKSTONE INC,Financials,131.42,0.013339501889120031,0.013339501889120031,-0.07723634321022332,-0.1473984689243545,10.1,0.0,0.0,-18.700000000000003,-65.10000000000001,28.0,26.0,26.0,53.0,64.0,-0.07753634,-0.03028479,0.01151511,-0.00752739,0.00800703,-0.01179921,Bottoming,Mean Reversion Downside Bias
2026-02-09,BXP,"BOSTON PROPERTIES, INC.",Real Estate,65.01,0.004480840543881426,0.004480840543881426,0.005257460955620852,-0.036603438055720194,24.6,-7.899999999999999,-7.899999999999999,-1.7999999999999972,19.200000000000003,-33.0,-19.0,-19.0,-45.0,-42.0,-0.01448383,-0.02706152,-0.02149172,-0.00155949,-0.00103422,-0.00194577,Leaning Bearish,Crowded Short
2026-02-09,C,CITIGROUP INC.,Financials,123.77,0.00880267340451546,0.00880267340451546,0.0696569008728718,0.06067357956980035,39.5,0.7999999999999972,0.7999999999999972,9.5,-48.2,11.0,0.0,0.0,-20.0,19.0,0.01490225,0.03453292,0.07147351,0.00266149,0.00450763,-0.00073596,Buy,Mean Reversion Downside Bias
2026-02-09,CAG,"CONAGRA BRANDS, INC.",Consumer Staples,19.18,-0.008785529715762408,-0.008785529715762408,0.036196650459211055,0.10803004043905262,98.6,-0.8000000000000114,-0.8000000000000114,0.3999999999999915,19.0,-102.0,-75.0,-75.0,-85.0,-72.0,0.03883401,0.02696924,-0.05906356,-0.0016657,-0.00090184,0.01018071,Sell,Mean Reversion Downside Bias
2026-02-09,CAH,"CARDINAL HEALTH, INC.",Health Care,225.76,-0.002474372569812644,-0.002474372569812644,0.05063291139240511,0.09858880778588808,71.6,2.3999999999999915,2.3999999999999915,10.299999999999997,38.099999999999994,10.0,6.0,6.0,-34.0,6.0,0.0117875,0.02215265,0.07812414,-0.00071068,0.00307497,0.00327601,Bottoming,Mean Reversion Downside Bias
2026-02-09,CALM,"CAL-MAINE FOODS, INC.",MR Discretion,82.49,-0.000484672240397499,-0.000484672240397499,-0.01245061654495394,0.03669724770642202,99.0,4.799999999999997,4.799999999999997,15.099999999999994,63.5,-60.0,-32.0,-32.0,-34.0,-96.0,0.03874148,-0.02688501,0.06375355,-0.00406538,-0.00482443,-0.00072664,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,CANE,TEUCRIUM:SUGAR,Commodities,9.29,0.013086150490730475,0.013086150490730475,0.005411255411255311,-0.0481557377049181,31.2,11.599999999999998,11.599999999999998,12.399999999999999,-46.2,-24.0,-14.0,-14.0,-71.0,-38.0,-0.01415282,-0.00558263,-0.0458901,-0.00088593,-0.00448747,-0.00075304,Leaning Bearish,Crowded Short
2026-02-09,CARR,CARRIER GLOBAL ,Industrials,65.32,0.021902377972465414,0.021902377972465414,0.09634105404498139,0.23618470855412554,97.0,-2.4000000000000057,-2.4000000000000057,2.5999999999999943,46.0,-27.0,16.0,16.0,8.0,-26.0,0.04990416,0.01599088,0.00783556,0.00461846,0.01038502,0.00992733,Buy,Mean Reversion Downside Bias
2026-02-09,CAT,CATERPILLAR INC.,Industrials,742.12,0.02192233544478106,0.02192233544478106,0.1289400024339784,0.29544224693211385,79.2,0.4000000000000057,0.4000000000000057,4.400000000000006,52.800000000000004,-26.0,-51.0,-51.0,-27.0,-41.0,0.03306943,0.04466186,0.09069776,0.00147912,-0.00741681,0.00211731,Bottoming,Mean Reversion Downside Bias
2026-02-09,CB,CHUBB LTD,Financials,326.17,-0.014502825029458877,-0.014502825029458877,0.05365680320454835,0.04501473792131239,81.2,4.0,4.0,44.900000000000006,-11.099999999999994,-79.0,-43.0,-43.0,-76.0,-23.0,0.03599455,0.03719908,0.02042399,0.00264523,-0.00846076,-0.00038687,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,280.88,0.027509511267193476,0.027509511267193476,0.059684599713272446,0.11904382470119512,90.7,13.299999999999997,13.299999999999997,12.700000000000003,67.5,-36.0,20.0,20.0,13.0,20.0,0.0030188,0.00630848,0.05131612,-0.00180266,0.00091676,-0.00154497,Bottoming,Mean Reversion Upside Bias
2026-02-09,CBRE,"CBRE GROUP, INC.",Real Estate,170.98,0.007720869923970142,0.007720869923970142,0.0038161216462160308,0.06337458797188877,52.6,3.6000000000000014,3.6000000000000014,-16.199999999999996,9.100000000000001,3.0,12.0,12.0,8.0,-23.0,-0.00675165,0.03337098,0.06578798,-0.00216329,0.00020393,0.00017249,Neutral,Crowded Short
2026-02-09,CCI,CROWN CASTLE INC.,Real Estate,83.08,0.027200791295746818,0.027200791295746818,-0.04296740006911648,-0.06515134466074046,52.2,15.5,15.5,15.100000000000001,-8.299999999999997,28.0,30.0,30.0,-10.0,75.0,-0.04172193,-0.03737173,-0.03499643,-0.00445436,0.00411372,-0.00263159,Bottoming,Mean Reversion Downside Bias
2026-02-09,CCJ,CAMECO ,MR Discretion,120.68,0.06204347443456837,0.06204347443456837,-0.021962881919118216,0.31905126243305304,56.7,9.700000000000003,9.700000000000003,-34.39999999999999,4.100000000000001,26.0,19.0,19.0,92.0,-8.0,0.00454149,0.06270282,0.10506911,-0.00632279,0.00178796,0.01174442,Bottoming,Mean Reversion Downside Bias
2026-02-09,CCL,CARNIVAL CORP,Consumer Discretionary,32.81,-0.034716092968520185,-0.034716092968520185,0.0929380413057963,0.07432874918140153,52.6,-8.299999999999997,-8.299999999999997,6.800000000000004,-28.6,-1.0,-1.0,-1.0,-39.0,66.0,0.04379905,0.05327283,0.04401206,0.00881453,0.01339343,0.01012622,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,291.0,0.026382618510158107,0.026382618510158107,-0.018086111486030565,-0.0690383261884957,16.5,0.3999999999999986,0.3999999999999986,-8.3,-21.799999999999997,21.0,9.0,9.0,-4.0,-5.0,-0.05041836,-0.03718244,-0.02141496,0.00624958,0.00318967,-0.02136907,Buy,Mean Reversion Downside Bias
2026-02-09,CDW,CDW ,Information Technology,143.44,0.0057495442434440935,0.0057495442434440935,0.13489991296779813,0.05315712187958899,87.5,0.0,0.0,53.8,73.4,-68.0,-44.0,-44.0,-72.0,-52.0,0.02576801,-0.01447737,-0.05674186,0.00609176,-0.01080818,-0.00773148,Topping,Mean Reversion Downside Bias
2026-02-09,CEG,CONSTELLATION ENERGY,Utilities,272.15,0.04104506158671861,0.04104506158671861,-0.030390480262220465,-0.22962606504939564,12.5,-0.8000000000000007,-0.8000000000000007,4.8,-15.899999999999999,24.0,80.0,80.0,10.0,26.0,-0.08111078,-0.05974404,0.0641205,0.02018388,0.00690393,-0.04662512,Buy,Mean Reversion Downside Bias
2026-02-09,CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,94.94,0.024827288428324712,0.024827288428324712,0.018341735492866995,0.22756658908714766,84.3,2.0,2.0,-8.0,41.8,-16.0,-31.0,-31.0,4.0,-42.0,0.02003756,0.01540926,0.01965125,-0.00018172,0.00191996,0.0030127,Neutral,Crowded Short
2026-02-09,CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,67.7,-0.0061655901350557984,-0.0061655901350557984,0.07494442680215951,0.15904810820065074,77.2,2.0,2.0,14.300000000000004,2.0,-5.0,-30.0,-30.0,-8.0,36.0,0.03872965,0.05014004,0.07387735,0.00122646,0.00035175,0.00468167,Neutral,Mean Reversion Downside Bias
2026-02-09,CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,98.42,-0.020988759574256388,-0.020988759574256388,0.022545454545454646,0.17376267143709012,97.8,-1.6000000000000085,-1.6000000000000085,-2.0,30.89999999999999,-60.0,20.0,20.0,-58.0,-71.0,0.04220517,0.04314402,0.00990432,-0.00392283,0.00123777,-0.00984483,Neutral,Mean Reversion Downside Bias
2026-02-09,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,200.31,-0.0013958821476643957,-0.0013958821476643957,0.027494229289561467,0.246018910176661,96.6,-2.8000000000000114,-2.8000000000000114,-3.200000000000003,55.099999999999994,28.0,0.0,0.0,54.0,-38.0,0.06296597,0.06886052,0.10284849,0.00014209,-0.00100243,0.02029112,Neutral,Crowded Short
2026-02-09,CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,238.25,0.030760578004672468,0.030760578004672468,0.15588006986221625,0.14131736526946104,88.3,4.0,4.0,33.699999999999996,-0.7999999999999972,-24.0,0.0,0.0,-14.0,58.0,0.05071132,-0.00388891,-0.0361033,0.01473252,0.00753449,0.02928681,Buy,Mean Reversion Downside Bias
2026-02-09,CI,THE CIGNA GROUP,Health Care,294.4,0.00804656736860121,0.00804656736860121,0.07402137827879307,0.06965083748137912,78.2,13.700000000000003,13.700000000000003,36.7,31.800000000000004,-38.0,-28.0,-28.0,-40.0,-28.0,0.01740353,0.01152294,-0.04064112,0.00315054,-0.00149557,-0.00840973,Topping,Crowded Short
2026-02-09,CIEN,CIENA CORPORATION,Information Technology,289.68,0.06766917293233088,0.06766917293233088,0.1503911679440848,0.2386368495317912,68.1,11.599999999999994,11.599999999999994,27.199999999999996,15.499999999999993,22.0,-20.0,-20.0,-13.0,42.0,0.03102041,0.06515589,0.18403147,0.0049435,-0.00292599,0.00143042,Bottoming,Mean Reversion Upside Bias
2026-02-09,CINF,CINCINNATI FINANCIAL ,Financials,168.7,-0.02287865624094998,-0.02287865624094998,0.048542482441419565,0.032941464609355764,69.6,-11.200000000000003,-11.200000000000003,41.99999999999999,34.099999999999994,11.0,10.0,10.0,-37.0,7.0,0.01549961,0.0147082,0.05284798,0.00207857,0.01489144,-0.00021828,Leaning Bullish,Crowded Short
2026-02-09,CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,94.16,-0.002648024573668084,-0.002648024573668084,0.042861889467272096,0.19159706403442178,98.6,0.3999999999999915,0.3999999999999915,-0.4000000000000057,32.5,-80.0,-30.0,-30.0,-30.0,-77.0,0.04227565,0.04023333,0.00790034,-0.00125222,0.00290571,-0.00730937,Topping,Crowded Long
2026-02-09,CLX,THE CLOROX COMPANY,Consumer Staples,119.59,0.0019269436997320089,0.0019269436997320089,0.06028903271566621,0.18605573737974823,95.4,-1.5999999999999943,-1.5999999999999943,-1.5999999999999943,57.50000000000001,-2.0,68.0,68.0,44.0,-47.0,0.02613662,0.02574805,-0.04432853,0.00064316,0.00784468,-0.00424455,Buy,Crowded Short
2026-02-09,CMBT,CMB.TECH NV,MR Discretion,12.65,0.014434643143544479,0.014434643143544479,-0.029907975460122582,0.31088082901554404,85.9,2.0,2.0,-13.899999999999991,81.7,-20.0,0.0,0.0,10.0,-48.0,0.02754135,0.07688563,-0.06526184,-0.00013081,-0.00550422,-0.00241434,Neutral,Mean Reversion Upside Bias
2026-02-09,CMCSA,COMCAST ,Communication Services,31.61,0.007650621613006114,0.007650621613006114,0.06252100840336139,0.05754432920709274,99.8,0.0,0.0,42.5,3.799999999999997,-26.0,0.0,0.0,11.0,-24.0,0.01825607,0.03018132,-0.06769818,0.00534471,0.00184519,0.00112619,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,CME,CME GROUP INC.,Financials,307.24,0.016442253614318503,0.016442253614318503,0.06289351691690315,0.12509154826424496,99.8,0.0,0.0,15.899999999999991,75.0,-56.0,0.0,0.0,-33.0,-64.0,0.02821315,0.0099357,0.03843798,-0.00302919,0.00309376,0.00397622,Neutral,Mean Reversion Upside Bias
2026-02-09,CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,39.59,0.005077430820005224,0.005077430820005224,0.018523282737329616,0.07000000000000006,47.8,-6.800000000000004,-6.800000000000004,-25.799999999999997,-46.8,-44.0,-17.0,-17.0,-21.0,41.0,-0.00425577,0.05740957,-0.04159315,-0.00031423,-0.00536802,-0.00908783,Neutral,Mean Reversion Downside Bias
2026-02-09,CMI,CUMMINS INC.,Industrials,601.38,0.04093607740640093,0.04093607740640093,0.038975847413703635,0.17813693799588592,47.0,6.700000000000003,6.700000000000003,-43.3,9.100000000000001,32.0,40.0,40.0,90.0,-2.0,-0.01329741,0.03127069,0.08472686,-0.00077782,0.0009412,-0.00167981,Bottoming,Mean Reversion Downside Bias
2026-02-09,CMRE,COSTAMARE INC.,MR Discretion,16.09,0.010678391959799027,0.010678391959799027,-0.04112038140643626,0.01899936668777702,35.9,2.3999999999999986,2.3999999999999986,-30.199999999999996,-8.899999999999999,50.0,27.0,27.0,83.0,30.0,0.00775673,0.03847292,0.03343164,0.00348733,-0.01892571,-0.00088688,Neutral,Crowded Short
2026-02-09,CMS,CMS ENERGY ,Utilities,72.82,-0.00027457440966516256,-0.00027457440966516256,0.01860400055951872,0.041327041327041236,83.7,-2.200000000000003,-2.200000000000003,11.700000000000003,77.2,-50.0,-66.0,-66.0,-50.0,-83.0,0.01033621,0.01100191,0.02491627,-0.00147675,-0.00226504,0.00223748,Sell,Crowded Short
2026-02-09,CNC,CENTENE ,Health Care,38.04,-0.01092043681747279,-0.01092043681747279,-0.12188365650969535,-0.07557715674362087,5.0,-1.5,-1.5,-53.9,-68.6,18.0,47.0,47.0,42.0,75.0,-0.08092942,0.02393709,-0.13750669,-0.00598192,0.01064706,-0.00601941,Neutral,Crowded Short
2026-02-09,CNP,"CENTERPOINT ENERGY, INC.",Utilities,40.25,0.004993757802746579,0.004993757802746579,0.014109347442680775,0.049817423056859544,97.0,3.5,3.5,28.200000000000003,57.1,14.0,-1.0,-1.0,26.0,-15.0,0.0079829,0.01095774,0.04441774,-0.00429769,0.00165784,0.00345443,Bottoming,Crowded Short
2026-02-09,CNR,"CORE NATURAL RESOURCES, INC.",MR Discretion,94.45,0.023959236773634096,0.023959236773634096,-0.009750471797022375,0.06711106089707375,41.5,-1.3999999999999986,-1.3999999999999986,-36.900000000000006,-52.5,-18.0,-31.0,-31.0,-6.0,25.0,-0.02779267,0.02821726,0.01406214,-0.00132786,-0.00633023,0.01995018,Leaning Bearish,Crowded Short
2026-02-09,COF,CAPITAL ONE FINANCIAL ,Financials,222.76,-0.00013465595403738817,-0.00013465595403738817,0.0174941762207097,-0.08087143092919635,13.7,5.6,5.6,-0.40000000000000036,-75.0,28.0,35.0,35.0,28.0,68.0,-0.02405016,0.00026752,0.04797546,-0.0044246,0.00447884,0.00164477,Bottoming,Mean Reversion Downside Bias
2026-02-09,COIN,"COINBASE GLOBAL, INC.",Financials,167.25,0.012899709302325535,0.012899709302325535,-0.14116257574201507,-0.2604139028920137,5.0,1.6,1.6,-16.2,-1.9000000000000004,-53.0,5.0,5.0,-42.0,-10.0,-0.16508642,-0.17217844,-0.00265747,-1.644e-05,0.00932408,-0.03540817,Neutral,Mean Reversion Downside Bias
2026-02-09,COMT,ISHARES:GSCI COMM DYN RS,Commodities,27.11,0.008931894305917343,0.008931894305917343,-0.011305616338439184,0.08875502008032132,87.1,3.1999999999999886,3.1999999999999886,-11.100000000000009,78.19999999999999,15.0,0.0,0.0,58.0,15.0,0.01753988,-0.01720071,-0.00445929,0.00079565,-0.00258831,-0.00172978,Neutral,Crowded Short
2026-02-09,COO,"THE COOPER COMPANIES, INC.",Health Care,81.48,-0.007551766138854887,-0.007551766138854887,0.001228803145736146,-0.005856515373352744,35.5,-7.0,-7.0,-8.700000000000003,-49.0,2.0,-18.0,-18.0,7.0,63.0,-0.00137172,0.05713342,-0.02809137,0.00031326,-0.00189849,-0.00317001,Neutral,Crowded Short
2026-02-09,COP,CONOCOPHILLIPS,Energy,108.7,0.01003530942204045,0.01003530942204045,0.04288592535738278,0.16120072641811767,97.8,6.700000000000003,6.700000000000003,1.2000000000000028,23.39999999999999,-54.0,-23.0,-23.0,-28.0,-34.0,0.033929,0.04849038,-0.01884099,0.00108533,-0.00795028,0.00519592,Leaning Bearish,Mean Reversion Upside Bias
2026-02-09,COR,"CENCORA, INC.",Health Care,363.27,0.011189979123173321,0.011189979123173321,0.011274427927175479,0.07555884529977797,63.3,7.5,7.5,-15.100000000000009,52.0,-30.0,0.0,0.0,-23.0,-36.0,-0.02521684,-0.00970341,0.04669061,-0.00163859,-0.00282051,-0.00605558,Sell,Mean Reversion Downside Bias
2026-02-09,CORN,TEUCRIUM:CORN,Commodities,17.42,-0.004571428571428449,-0.004571428571428449,-0.003432494279176135,-0.017484489565707806,38.7,-0.7999999999999972,-0.7999999999999972,-8.299999999999997,10.700000000000003,11.0,-14.0,-14.0,20.0,-20.0,0.00793613,-0.01329164,-0.01102221,-0.00054604,-0.00301357,0.01109857,Leaning Bearish,Crowded Short
2026-02-09,COST,COSTCO WHOLESALE ,Consumer Staples,997.59,-0.003565863598225971,-0.003565863598225971,0.06098378090933276,0.156840689287288,89.5,0.0,0.0,0.4000000000000057,76.6,-40.0,0.0,0.0,-7.0,-65.0,0.00932308,0.01176253,0.02319203,-0.00034605,0.00118316,-0.00135425,Neutral,Mean Reversion Upside Bias
2026-02-09,CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,355.91,0.004856150653604008,0.004856150653604008,0.13120172901503357,0.18270029574984226,78.0,2.200000000000003,2.200000000000003,2.4000000000000057,7.599999999999994,-64.0,-36.0,-36.0,-44.0,-7.0,0.01224691,0.0264407,-0.00864812,0.01373542,-0.01139163,0.00465377,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,CPB,CAMPBELL SOUP COMPANY,Consumer Staples,28.93,0.003468609087755814,0.003468609087755814,0.03395282344531814,0.038033728022963675,99.0,0.0,0.0,26.200000000000003,67.3,-70.0,-20.0,-20.0,-50.0,-137.0,0.01767553,-0.01853234,-0.0570361,0.0038769,-0.00457776,-0.00017983,Topping,Mean Reversion Downside Bias
2026-02-09,CPER,UNITED STATES COPPER IDX,Commodities,36.77,0.014624724061810257,0.014624724061810257,0.009332967334614528,0.051773455377574384,30.0,1.1999999999999993,1.1999999999999993,-5.100000000000001,-36.900000000000006,29.0,-2.0,-2.0,-34.0,34.0,0.01619552,0.06686092,0.08862664,0.00604377,-0.00237234,0.00260178,Bottoming,Mean Reversion Downside Bias
2026-02-09,CPRT,"COPART, INC.",Industrials,40.3,-0.0014866204162538033,-0.0014866204162538033,-0.006899950714637781,0.02937420178799477,63.3,-8.299999999999997,-8.299999999999997,-9.100000000000009,-4.0,-14.0,14.0,14.0,14.0,0.0,-0.00675565,-0.01404886,0.00843066,-0.00178005,0.00164854,-0.00425734,Neutral,Crowded Short
2026-02-09,CPT,CAMDEN PROPERTY TRUST,Real Estate,107.88,0.011722779705523712,0.011722779705523712,-0.01072902338376891,-0.019985465116279078,51.8,28.199999999999996,28.199999999999996,1.7999999999999972,-34.900000000000006,10.0,-22.0,-22.0,19.0,30.0,-0.01002553,0.00961041,0.00489462,-0.00240722,0.00423725,0.00143857,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,CRESY,CRESUD INC.,MR Discretion,12.68,-0.011691348402182444,-0.011691348402182444,-0.06143597335307183,0.003958828186856556,55.0,-5.5,-5.5,-17.400000000000006,-42.0,13.0,31.0,31.0,62.0,39.0,0.01795198,0.04812029,0.04494771,-0.00320989,-0.00258509,0.0082805,Leaning Bearish,Crowded Short
2026-02-09,CRH,CRH PUBLIC LIMITED COMPANY,Materials,126.84,-0.002281129552426542,-0.002281129552426542,0.03618985377011685,0.016346153846153788,28.4,-18.4,-18.4,-3.1000000000000014,-33.300000000000004,-6.0,-1.0,-1.0,-40.0,64.0,0.00448081,0.02738707,0.044289,0.00191032,0.01036541,-0.01756696,Buy,Crowded Long
2026-02-09,CRL,CHARLES RIVER LABORATORIES,Health Care,185.7,-0.018550816553036364,-0.018550816553036364,-0.11773090079817561,-0.0690796069781432,8.1,-6.0,-6.0,-49.199999999999996,-85.0,36.0,-3.0,-3.0,60.0,100.0,-0.0584137,0.026567,-0.06479708,-0.0056109,0.01443184,-0.0079237,Neutral,Crowded Short
2026-02-09,CRM,"SALESFORCE, INC.",Information Technology,194.03,0.01400574862816839,0.01400574862816839,-0.08601441424466527,-0.26756256841946324,2.2,0.8000000000000003,0.8000000000000003,-2.0,-94.0,20.0,-8.0,-8.0,46.0,90.0,-0.07733197,-0.05743612,-0.05281593,0.00404317,0.0001543,-0.01766402,Neutral,Crowded Short
2026-02-09,CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,408.04,0.03170670037926682,0.03170670037926682,-0.07559864978138242,-0.1295332366242853,15.3,4.4,4.4,-13.899999999999999,9.9,33.0,8.0,8.0,42.0,66.0,-0.05835017,-0.07543672,0.01099884,0.00136939,0.00056651,-0.03111071,Leaning Bullish,Crowded Short
2026-02-09,CSCO,"CISCO SYSTEMS, INC.",Information Technology,86.78,0.023107757604338586,0.023107757604338586,0.10801838610827397,0.12657406205374522,99.0,2.4000000000000057,2.4000000000000057,53.6,66.3,-30.0,-14.0,-14.0,-47.0,-28.0,0.04101475,0.02427435,0.04292689,0.00324042,-0.01056621,0.00836218,Neutral,Crowded Short
2026-02-09,CSGP,"COSTAR GROUP, INC.",Real Estate,50.96,0.01352426412092278,0.01352426412092278,-0.17138211382113822,-0.24211778703152875,27.6,11.5,11.5,-0.7999999999999972,-17.0,0.0,-11.0,-11.0,-38.0,-15.0,-0.08380962,-0.06274222,-0.04532084,-0.01302364,0.03618076,-0.01711754,Bottoming,Mean Reversion Downside Bias
2026-02-09,CSX,CSX ,Industrials,40.72,0.0027086924402857093,0.0027086924402857093,0.0783898305084747,0.12331034482758607,99.8,0.0,0.0,40.5,31.0,-35.0,-8.0,-8.0,-8.0,6.0,0.03176665,0.02205957,-0.00269544,0.00029171,0.00168931,-0.00574099,Neutral,Crowded Short
2026-02-09,CTAS,CINTAS ,Industrials,194.76,-0.005667024046561608,-0.005667024046561608,0.01760802549767493,0.03557186154091552,57.1,-24.800000000000004,-24.800000000000004,-7.399999999999999,-10.600000000000001,-34.0,6.0,6.0,-13.0,-11.0,-0.00097506,0.00786946,0.02194123,0.00022255,-0.00250194,-0.00553751,Neutral,Mean Reversion Upside Bias
2026-02-09,CTRA,COTERRA ENERGY INC.,Energy,30.51,-0.004892367906066508,-0.004892367906066508,0.057538994800693244,0.15919452887538,99.8,0.0,0.0,6.700000000000003,47.199999999999996,-30.0,18.0,18.0,-22.0,-41.0,0.04710579,0.02356366,0.01972751,0.00034936,0.00543978,0.00647034,Neutral,Crowded Short
