Date,Ticker,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo
2025-12-01,EIRL,-0.36,-0.86,-0.53,-1.2
2025-12-02,EIRL,-0.91,-0.86,-0.53,-1.2
2025-12-03,EIRL,-0.74,-0.86,-0.53,-1.2
2025-12-04,EIRL,-1.18,-0.86,-0.53,-1.2
2025-12-05,EIRL,-1.13,-0.86,-0.53,-1.2
2025-12-01,EIS,-10.68,-8.28,-6.72,-9.83
2025-12-02,EIS,-9.01,-8.28,-6.72,-9.83
2025-12-03,EIS,-7.46,-8.28,-6.72,-9.83
2025-12-04,EIS,-7.07,-8.28,-6.72,-9.83
2025-12-05,EIS,-7.17,-8.28,-6.72,-9.83
2025-12-01,EIX,-14.16,-14.65,-14.2,-15.1
2025-12-02,EIX,-15.15,-14.65,-14.2,-15.1
2025-12-03,EIX,-14.99,-14.65,-14.2,-15.1
2025-12-04,EIX,-14.74,-14.65,-14.2,-15.1
2025-12-05,EIX,-14.2,-14.65,-14.2,-15.1
2025-12-01,EL,1.6,7.96,12.06,3.85
2025-12-02,EL,6.53,7.96,12.06,3.85
2025-12-03,EL,8.92,7.96,12.06,3.85
2025-12-04,EL,10.71,7.96,12.06,3.85
2025-12-05,EL,12.02,7.96,12.06,3.85
2025-12-01,ELV,15.43,16.87,18.28,15.45
2025-12-02,ELV,16.67,16.87,18.28,15.45
2025-12-03,ELV,16.5,16.87,18.28,15.45
2025-12-04,ELV,19.24,16.87,18.28,15.45
2025-12-05,ELV,16.5,16.87,18.28,15.45
2025-12-01,EME,-155.96,-146.71,-134.43,-159.0
2025-12-02,EME,-157.37,-146.71,-134.43,-159.0
2025-12-03,EME,-151.74,-146.71,-134.43,-159.0
2025-12-04,EME,-128.38,-146.71,-134.43,-159.0
2025-12-05,EME,-140.12,-146.71,-134.43,-159.0
2025-12-01,EMN,2.49,1.88,2.39,1.37
2025-12-02,EMN,1.53,1.88,2.39,1.37
2025-12-03,EMN,2.11,1.88,2.39,1.37
2025-12-04,EMN,1.2,1.88,2.39,1.37
2025-12-05,EMN,2.07,1.88,2.39,1.37
2025-12-01,EMR,-25.45,-22.85,-20.27,-25.43
2025-12-02,EMR,-25.55,-22.85,-20.27,-25.43
2025-12-03,EMR,-22.5,-22.85,-20.27,-25.43
2025-12-04,EMR,-20.75,-22.85,-20.27,-25.43
2025-12-05,EMR,-20.0,-22.85,-20.27,-25.43
2025-12-01,ENZL,-0.9,-0.49,-0.23,-0.75
2025-12-02,ENZL,-0.56,-0.49,-0.23,-0.75
2025-12-03,ENZL,-0.21,-0.49,-0.23,-0.75
2025-12-04,ENZL,-0.38,-0.49,-0.23,-0.75
2025-12-05,ENZL,-0.39,-0.49,-0.23,-0.75
2025-12-01,EOG,0.03,1.24,2.69,-0.2
2025-12-02,EOG,-0.62,1.24,2.69,-0.2
2025-12-03,EOG,1.83,1.24,2.69,-0.2
2025-12-04,EOG,2.48,1.24,2.69,-0.2
2025-12-05,EOG,2.49,1.24,2.69,-0.2
2025-12-01,EPAM,-7.75,-0.47,5.23,-6.16
2025-12-02,EPAM,-5.18,-0.47,5.23,-6.16
2025-12-03,EPAM,1.83,-0.47,5.23,-6.16
2025-12-04,EPAM,3.33,-0.47,5.23,-6.16
2025-12-05,EPAM,5.43,-0.47,5.23,-6.16
2025-12-01,EPHE,-0.84,-1.3,-0.9,-1.7
2025-12-02,EPHE,-1.02,-1.3,-0.9,-1.7
2025-12-03,EPHE,-1.4,-1.3,-0.9,-1.7
2025-12-04,EPHE,-1.88,-1.3,-0.9,-1.7
2025-12-05,EPHE,-1.35,-1.3,-0.9,-1.7
2025-12-01,EPOL,-8.91,-9.18,-9.01,-9.36
2025-12-02,EPOL,-9.16,-9.18,-9.01,-9.36
2025-12-03,EPOL,-9.2,-9.18,-9.01,-9.36
2025-12-04,EPOL,-9.28,-9.18,-9.01,-9.36
2025-12-05,EPOL,-9.37,-9.18,-9.01,-9.36
2025-12-01,EPU,-19.91,-18.62,-17.42,-19.82
2025-12-02,EPU,-19.81,-18.62,-17.42,-19.82
2025-12-03,EPU,-18.45,-18.62,-17.42,-19.82
2025-12-04,EPU,-17.48,-18.62,-17.42,-19.82
2025-12-05,EPU,-17.45,-18.62,-17.42,-19.82
2025-12-01,EQIX,-98.07,-99.14,-93.02,-105.26
2025-12-02,EQIX,-103.97,-99.14,-93.02,-105.26
2025-12-03,EQIX,-98.63,-99.14,-93.02,-105.26
2025-12-04,EQIX,-105.26,-99.14,-93.02,-105.26
2025-12-05,EQIX,-89.77,-99.14,-93.02,-105.26
2025-12-01,EQR,-4.27,-4.09,-3.68,-4.49
2025-12-02,EQR,-3.73,-4.09,-3.68,-4.49
2025-12-03,EQR,-3.68,-4.09,-3.68,-4.49
2025-12-04,EQR,-4.1,-4.09,-3.68,-4.49
2025-12-05,EQR,-4.65,-4.09,-3.68,-4.49
2025-12-01,EQT,-7.97,-8.28,-7.3,-9.26
2025-12-02,EQT,-9.89,-8.28,-7.3,-9.26
2025-12-03,EQT,-7.32,-8.28,-7.3,-9.26
2025-12-04,EQT,-8.42,-8.28,-7.3,-9.26
2025-12-05,EQT,-7.81,-8.28,-7.3,-9.26
2025-12-01,ERIE,-21.44,-18.77,-16.61,-20.93
2025-12-02,ERIE,-19.25,-18.77,-16.61,-20.93
2025-12-03,ERIE,-18.99,-18.77,-16.61,-20.93
2025-12-04,ERIE,-15.42,-18.77,-16.61,-20.93
2025-12-05,ERIE,-18.74,-18.77,-16.61,-20.93
2025-12-01,ES,-8.09,-8.11,-7.7,-8.53
2025-12-02,ES,-8.33,-8.11,-7.7,-8.53
2025-12-03,ES,-8.67,-8.11,-7.7,-8.53
2025-12-04,ES,-7.58,-8.11,-7.7,-8.53
2025-12-05,ES,-7.9,-8.11,-7.7,-8.53
2025-12-01,ES=F,-212.51,-182.86,-160.62,-205.1
2025-12-02,ES=F,-199.26,-182.86,-160.62,-205.1
2025-12-03,ES=F,-173.01,-182.86,-160.62,-205.1
2025-12-04,ES=F,-171.01,-182.86,-160.62,-205.1
2025-12-05,ES=F,-158.51,-182.86,-160.62,-205.1
2025-12-01,ESS,-17.4,-18.9,-16.66,-21.14
2025-12-02,ESS,-16.91,-18.9,-16.66,-21.14
2025-12-03,ESS,-17.86,-18.9,-16.66,-21.14
2025-12-04,ESS,-20.07,-18.9,-16.66,-21.14
2025-12-05,ESS,-22.27,-18.9,-16.66,-21.14
2025-12-01,ETN,-29.42,-32.13,-29.46,-34.81
2025-12-02,ETN,-36.02,-32.13,-29.46,-34.81
2025-12-03,ETN,-33.56,-32.13,-29.46,-34.81
2025-12-04,ETN,-30.2,-32.13,-29.46,-34.81
2025-12-05,ETN,-31.47,-32.13,-29.46,-34.81
2025-12-01,ETR,-26.82,-27.31,-26.67,-27.96
2025-12-02,ETR,-28.44,-27.31,-26.67,-27.96
2025-12-03,ETR,-27.17,-27.31,-26.67,-27.96
2025-12-04,ETR,-26.95,-27.31,-26.67,-27.96
2025-12-05,ETR,-27.19,-27.31,-26.67,-27.96
2025-12-01,EVRG,-6.95,-8.18,-7.34,-9.02
2025-12-02,EVRG,-7.94,-8.18,-7.34,-9.02
2025-12-03,EVRG,-8.18,-8.18,-7.34,-9.02
2025-12-04,EVRG,-8.66,-8.18,-7.34,-9.02
2025-12-05,EVRG,-9.19,-8.18,-7.34,-9.02
2025-12-01,EW,-6.61,-6.69,-5.82,-7.57
2025-12-02,EW,-7.17,-6.69,-5.82,-7.57
2025-12-03,EW,-7.9,-6.69,-5.82,-7.57
2025-12-04,EW,-6.1,-6.69,-5.82,-7.57
2025-12-05,EW,-5.69,-6.69,-5.82,-7.57
2025-12-01,EWA,-0.66,-0.31,-0.05,-0.56
2025-12-02,EWA,-0.46,-0.31,-0.05,-0.56
2025-12-03,EWA,-0.26,-0.31,-0.05,-0.56
2025-12-04,EWA,-0.1,-0.31,-0.05,-0.56
2025-12-05,EWA,-0.05,-0.31,-0.05,-0.56
2025-12-01,EWC,-3.54,-3.09,-2.57,-3.61
2025-12-02,EWC,-3.58,-3.09,-2.57,-3.61
2025-12-03,EWC,-3.25,-3.09,-2.57,-3.61
2025-12-04,EWC,-2.65,-3.09,-2.57,-3.61
2025-12-05,EWC,-2.43,-3.09,-2.57,-3.61
2025-12-01,EWD,-3.43,-3.13,-2.79,-3.46
2025-12-02,EWD,-3.4,-3.13,-2.79,-3.46
2025-12-03,EWD,-3.24,-3.13,-2.79,-3.46
2025-12-04,EWD,-2.92,-3.13,-2.79,-3.46
2025-12-05,EWD,-2.64,-3.13,-2.79,-3.46
2025-12-01,EWG,-4.66,-4.2,-3.87,-4.53
2025-12-02,EWG,-4.29,-4.2,-3.87,-4.53
2025-12-03,EWG,-4.23,-4.2,-3.87,-4.53
2025-12-04,EWG,-4.04,-4.2,-3.87,-4.53
2025-12-05,EWG,-3.77,-4.2,-3.87,-4.53
2025-12-01,EWH,-4.59,-4.69,-4.6,-4.78
2025-12-02,EWH,-4.67,-4.69,-4.6,-4.78
2025-12-03,EWH,-4.62,-4.69,-4.6,-4.78
2025-12-04,EWH,-4.77,-4.69,-4.6,-4.78
2025-12-05,EWH,-4.8,-4.69,-4.6,-4.78
2025-12-01,EWI,-7.83,-7.47,-7.24,-7.71
2025-12-02,EWI,-7.49,-7.47,-7.24,-7.71
2025-12-03,EWI,-7.2,-7.47,-7.24,-7.71
2025-12-04,EWI,-7.34,-7.47,-7.24,-7.71
2025-12-05,EWI,-7.51,-7.47,-7.24,-7.71
2025-12-01,EWJ,-15.53,-15.07,-14.46,-15.69
2025-12-02,EWJ,-15.59,-15.07,-14.46,-15.69
2025-12-03,EWJ,-15.45,-15.07,-14.46,-15.69
2025-12-04,EWJ,-14.44,-15.07,-14.46,-15.69
2025-12-05,EWJ,-14.36,-15.07,-14.46,-15.69
2025-12-01,EWK,-1.22,-1.15,-1.07,-1.24
2025-12-02,EWK,-1.22,-1.15,-1.07,-1.24
2025-12-03,EWK,-1.12,-1.15,-1.07,-1.24
2025-12-04,EWK,-1.18,-1.15,-1.07,-1.24
2025-12-05,EWK,-1.02,-1.15,-1.07,-1.24
2025-12-01,EWL,-2.3,-1.85,-1.58,-2.11
2025-12-02,EWL,-1.78,-1.85,-1.58,-2.11
2025-12-03,EWL,-1.65,-1.85,-1.58,-2.11
2025-12-04,EWL,-1.81,-1.85,-1.58,-2.11
2025-12-05,EWL,-1.69,-1.85,-1.58,-2.11
2025-12-01,EWM,-3.35,-3.3,-3.25,-3.36
2025-12-02,EWM,-3.28,-3.3,-3.25,-3.36
2025-12-03,EWM,-3.22,-3.3,-3.25,-3.36
2025-12-04,EWM,-3.36,-3.3,-3.25,-3.36
2025-12-05,EWM,-3.31,-3.3,-3.25,-3.36
2025-12-01,EWN,-8.82,-8.46,-8.14,-8.78
2025-12-02,EWN,-8.57,-8.46,-8.14,-8.78
2025-12-03,EWN,-7.96,-8.46,-8.14,-8.78
2025-12-04,EWN,-8.36,-8.46,-8.14,-8.78
2025-12-05,EWN,-8.59,-8.46,-8.14,-8.78
2025-12-01,EWO,-2.56,-2.18,-1.95,-2.41
2025-12-02,EWO,-2.17,-2.18,-1.95,-2.41
2025-12-03,EWO,-2.13,-2.18,-1.95,-2.41
2025-12-04,EWO,-1.96,-2.18,-1.95,-2.41
2025-12-05,EWO,-2.07,-2.18,-1.95,-2.41
2025-12-01,EWP,-5.24,-4.65,-4.28,-5.03
2025-12-02,EWP,-4.79,-4.65,-4.28,-5.03
2025-12-03,EWP,-4.4,-4.65,-4.28,-5.03
2025-12-04,EWP,-4.32,-4.65,-4.28,-5.03
2025-12-05,EWP,-4.52,-4.65,-4.28,-5.03
2025-12-01,EWQ,-3.68,-3.49,-3.31,-3.66
2025-12-02,EWQ,-3.65,-3.49,-3.31,-3.66
2025-12-03,EWQ,-3.3,-3.49,-3.31,-3.66
2025-12-04,EWQ,-3.34,-3.49,-3.31,-3.66
2025-12-05,EWQ,-3.47,-3.49,-3.31,-3.66
2025-12-01,EWS,-8.08,-8.03,-7.88,-8.18
2025-12-02,EWS,-7.87,-8.03,-7.88,-8.18
2025-12-03,EWS,-7.92,-8.03,-7.88,-8.18
2025-12-04,EWS,-8.05,-8.03,-7.88,-8.18
2025-12-05,EWS,-8.25,-8.03,-7.88,-8.18
2025-12-01,EWT,-7.73,-7.17,-6.72,-7.62
2025-12-02,EWT,-7.23,-7.17,-6.72,-7.62
2025-12-03,EWT,-7.01,-7.17,-6.72,-7.62
2025-12-04,EWT,-7.35,-7.17,-6.72,-7.62
2025-12-05,EWT,-6.51,-7.17,-6.72,-7.62
2025-12-01,EWU,-5.79,-5.51,-5.27,-5.75
2025-12-02,EWU,-5.71,-5.51,-5.27,-5.75
2025-12-03,EWU,-5.26,-5.51,-5.27,-5.75
2025-12-04,EWU,-5.3,-5.51,-5.27,-5.75
2025-12-05,EWU,-5.5,-5.51,-5.27,-5.75
2025-12-01,EWW,-0.09,0.07,0.24,-0.1
2025-12-02,EWW,0.16,0.07,0.24,-0.1
2025-12-03,EWW,-0.12,0.07,0.24,-0.1
2025-12-04,EWW,0.27,0.07,0.24,-0.1
2025-12-05,EWW,0.13,0.07,0.24,-0.1
2025-12-01,EWY,-12.23,-10.48,-9.11,-11.85
2025-12-02,EWY,-10.78,-10.48,-9.11,-11.85
2025-12-03,EWY,-9.85,-10.48,-9.11,-11.85
2025-12-04,EWY,-10.98,-10.48,-9.11,-11.85
2025-12-05,EWY,-8.55,-10.48,-9.11,-11.85
2025-12-01,EWZ,-6.02,-5.64,-4.8,-6.49
2025-12-02,EWZ,-5.39,-5.64,-4.8,-6.49
2025-12-03,EWZ,-5.22,-5.64,-4.8,-6.49
2025-12-04,EWZ,-4.7,-5.64,-4.8,-6.49
2025-12-05,EWZ,-6.89,-5.64,-4.8,-6.49
2025-12-01,EXC,-3.29,-4.39,-3.61,-5.17
2025-12-02,EXC,-3.98,-4.39,-3.61,-5.17
2025-12-03,EXC,-4.44,-4.39,-3.61,-5.17
2025-12-04,EXC,-5.07,-4.39,-3.61,-5.17
2025-12-05,EXC,-5.17,-4.39,-3.61,-5.17
2025-12-01,EXE,-29.71,-29.86,-27.72,-32.01
2025-12-02,EXE,-33.57,-29.86,-27.72,-32.01
2025-12-03,EXE,-28.4,-29.86,-27.72,-32.01
2025-12-04,EXE,-29.2,-29.86,-27.72,-32.01
2025-12-05,EXE,-28.43,-29.86,-27.72,-32.01
2025-12-01,EXPD,-19.12,-16.97,-14.67,-19.28
2025-12-02,EXPD,-19.09,-16.97,-14.67,-19.28
2025-12-03,EXPD,-17.48,-16.97,-14.67,-19.28
2025-12-04,EXPD,-15.07,-16.97,-14.67,-19.28
2025-12-05,EXPD,-14.1,-16.97,-14.67,-19.28
2025-12-01,EXPE,-14.49,-12.06,-9.54,-14.59
2025-12-02,EXPE,-9.74,-12.06,-9.54,-14.59
2025-12-03,EXPE,-11.02,-12.06,-9.54,-14.59
2025-12-04,EXPE,-15.06,-12.06,-9.54,-14.59
2025-12-05,EXPE,-10.01,-12.06,-9.54,-14.59
2025-12-01,EXR,-27.06,-27.53,-26.34,-28.72
2025-12-02,EXR,-26.48,-27.53,-26.34,-28.72
2025-12-03,EXR,-26.76,-27.53,-26.34,-28.72
2025-12-04,EXR,-27.91,-27.53,-26.34,-28.72
2025-12-05,EXR,-29.44,-27.53,-26.34,-28.72
2025-12-01,F,-0.74,-0.82,-0.74,-0.91
2025-12-02,F,-0.94,-0.82,-0.74,-0.91
2025-12-03,F,-0.81,-0.82,-0.74,-0.91
2025-12-04,F,-0.76,-0.82,-0.74,-0.91
2025-12-05,F,-0.87,-0.82,-0.74,-0.91
2025-12-01,FANG,1.78,3.35,4.92,1.77
2025-12-02,FANG,1.6,3.35,4.92,1.77
2025-12-03,FANG,4.0,3.35,4.92,1.77
2025-12-04,FANG,5.13,3.35,4.92,1.77
2025-12-05,FANG,4.22,3.35,4.92,1.77
2025-12-01,FAST,-5.8,-4.93,-4.25,-5.61
2025-12-02,FAST,-5.48,-4.93,-4.25,-5.61
2025-12-03,FAST,-4.73,-4.93,-4.25,-5.61
2025-12-04,FAST,-4.2,-4.93,-4.25,-5.61
2025-12-05,FAST,-4.45,-4.93,-4.25,-5.61
2025-12-01,FCX,-1.62,-0.61,0.38,-1.61
2025-12-02,FCX,-1.72,-0.61,0.38,-1.61
2025-12-03,FCX,-0.16,-0.61,0.38,-1.61
2025-12-04,FCX,-0.08,-0.61,0.38,-1.61
2025-12-05,FCX,0.51,-0.61,0.38,-1.61
2025-12-01,FDS,-39.1,-35.41,-29.87,-40.95
2025-12-02,FDS,-37.95,-35.41,-29.87,-40.95
2025-12-03,FDS,-37.08,-35.41,-29.87,-40.95
2025-12-04,FDS,-37.31,-35.41,-29.87,-40.95
2025-12-05,FDS,-25.6,-35.41,-29.87,-40.95
2025-12-01,FDX,-56.84,-57.68,-55.74,-59.62
2025-12-02,FDX,-59.81,-57.68,-55.74,-59.62
2025-12-03,FDX,-59.73,-57.68,-55.74,-59.62
2025-12-04,FDX,-56.13,-57.68,-55.74,-59.62
2025-12-05,FDX,-55.89,-57.68,-55.74,-59.62
2025-12-01,FE,-5.68,-6.64,-6.04,-7.24
2025-12-02,FE,-6.45,-6.64,-6.04,-7.24
2025-12-03,FE,-6.88,-6.64,-6.04,-7.24
2025-12-04,FE,-6.97,-6.64,-6.04,-7.24
2025-12-05,FE,-7.2,-6.64,-6.04,-7.24
2025-12-01,FFIV,-26.52,-23.26,-19.23,-27.28
2025-12-02,FFIV,-26.57,-23.26,-19.23,-27.28
2025-12-03,FFIV,-24.46,-23.26,-19.23,-27.28
2025-12-04,FFIV,-21.76,-23.26,-19.23,-27.28
2025-12-05,FFIV,-16.97,-23.26,-19.23,-27.28
2025-12-01,FICO,-1399.84,-1392.49,-1378.6,-1406.38
2025-12-02,FICO,-1389.81,-1392.49,-1378.6,-1406.38
2025-12-03,FICO,-1406.17,-1392.49,-1378.6,-1406.38
2025-12-04,FICO,-1396.65,-1392.49,-1378.6,-1406.38
2025-12-05,FICO,-1369.99,-1392.49,-1378.6,-1406.38
2025-12-01,FIS,-8.48,-8.5,-7.94,-9.07
2025-12-02,FIS,-7.88,-8.5,-7.94,-9.07
2025-12-03,FIS,-9.02,-8.5,-7.94,-9.07
2025-12-04,FIS,-9.12,-8.5,-7.94,-9.07
2025-12-05,FIS,-8.02,-8.5,-7.94,-9.07
2025-12-01,FISV,5.08,7.43,9.37,5.5
2025-12-02,FISV,5.63,7.43,9.37,5.5
2025-12-03,FISV,9.34,7.43,9.37,5.5
2025-12-04,FISV,8.45,7.43,9.37,5.5
2025-12-05,FISV,8.67,7.43,9.37,5.5
2025-12-01,FITB,-33.2,-32.31,-31.45,-33.17
2025-12-02,FITB,-33.24,-32.31,-31.45,-33.17
2025-12-03,FITB,-32.04,-32.31,-31.45,-33.17
2025-12-04,FITB,-31.51,-32.31,-31.45,-33.17
2025-12-05,FITB,-31.55,-32.31,-31.45,-33.17
2025-12-01,FOXA,-71.94,-71.27,-70.3,-72.25
2025-12-02,FOXA,-72.08,-71.27,-70.3,-72.25
2025-12-03,FOXA,-71.88,-71.27,-70.3,-72.25
2025-12-04,FOXA,-70.54,-71.27,-70.3,-72.25
2025-12-05,FOXA,-69.93,-71.27,-70.3,-72.25
2025-12-01,FRO,-4.17,-3.75,-3.47,-4.02
2025-12-02,FRO,-3.72,-3.75,-3.47,-4.02
2025-12-03,FRO,-3.42,-3.75,-3.47,-4.02
2025-12-04,FRO,-3.78,-3.75,-3.47,-4.02
2025-12-05,FRO,-3.64,-3.75,-3.47,-4.02
2025-12-01,FRT,0.73,0.04,0.53,-0.46
2025-12-02,FRT,0.01,0.04,0.53,-0.46
2025-12-03,FRT,0.29,0.04,0.53,-0.46
2025-12-04,FRT,-0.46,0.04,0.53,-0.46
2025-12-05,FRT,-0.39,0.04,0.53,-0.46
2025-12-01,FSLR,-42.53,-46.66,-43.27,-50.05
2025-12-02,FSLR,-43.51,-46.66,-43.27,-50.05
2025-12-03,FSLR,-50.01,-46.66,-43.27,-50.05
2025-12-04,FSLR,-48.79,-46.66,-43.27,-50.05
2025-12-05,FSLR,-48.46,-46.66,-43.27,-50.05
2025-12-01,FTI,-4.63,-4.24,-3.67,-4.81
2025-12-02,FTI,-4.95,-4.24,-3.67,-4.81
2025-12-03,FTI,-3.6,-4.24,-3.67,-4.81
2025-12-04,FTI,-3.76,-4.24,-3.67,-4.81
2025-12-05,FTI,-4.25,-4.24,-3.67,-4.81
2025-12-01,FTNT,-10.3,-8.2,-6.12,-10.28
2025-12-02,FTNT,-9.18,-8.2,-6.12,-10.28
2025-12-03,FTNT,-9.36,-8.2,-6.12,-10.28
2025-12-04,FTNT,-6.94,-8.2,-6.12,-10.28
2025-12-05,FTNT,-5.2,-8.2,-6.12,-10.28
2025-12-01,FTV,-0.27,0.26,0.62,-0.11
2025-12-02,FTV,0.1,0.26,0.62,-0.11
2025-12-03,FTV,0.41,0.26,0.62,-0.11
2025-12-04,FTV,0.34,0.26,0.62,-0.11
2025-12-05,FTV,0.71,0.26,0.62,-0.11
2025-12-01,FVX,0.11,0.11,0.14,0.08
2025-12-02,FVX,0.1,0.11,0.14,0.08
2025-12-03,FVX,0.06,0.11,0.14,0.08
2025-12-04,FVX,0.12,0.11,0.14,0.08
2025-12-05,FVX,0.16,0.11,0.14,0.08
2025-12-01,FXA,-0.82,-0.31,0.07,-0.7
2025-12-02,FXA,-0.57,-0.31,0.07,-0.7
2025-12-03,FXA,-0.22,-0.31,0.07,-0.7
2025-12-04,FXA,-0.11,-0.31,0.07,-0.7
2025-12-05,FXA,0.14,-0.31,0.07,-0.7
2025-12-01,FXB,1.17,1.9,2.57,1.23
2025-12-02,FXB,1.18,1.9,2.57,1.23
2025-12-03,FXB,2.5,1.9,2.57,1.23
2025-12-04,FXB,2.31,1.9,2.57,1.23
2025-12-05,FXB,2.35,1.9,2.57,1.23
2025-12-01,FXC,-7.76,-7.48,-7.14,-7.81
2025-12-02,FXC,-7.65,-7.48,-7.14,-7.81
2025-12-03,FXC,-7.53,-7.48,-7.14,-7.81
2025-12-04,FXC,-7.54,-7.48,-7.14,-7.81
2025-12-05,FXC,-6.9,-7.48,-7.14,-7.81
2025-12-01,FXE,-15.2,-14.91,-14.7,-15.12
2025-12-02,FXE,-15.02,-14.91,-14.7,-15.12
2025-12-03,FXE,-14.66,-14.91,-14.7,-15.12
2025-12-04,FXE,-14.82,-14.91,-14.7,-15.12
2025-12-05,FXE,-14.85,-14.91,-14.7,-15.12
2025-12-01,FXY,0.82,0.83,0.94,0.72
2025-12-02,FXY,0.64,0.83,0.94,0.72
2025-12-03,FXY,0.91,0.83,0.94,0.72
2025-12-04,FXY,0.92,0.83,0.94,0.72
2025-12-05,FXY,0.86,0.83,0.94,0.72
2025-12-01,GD,-134.34,-129.67,-126.27,-133.06
2025-12-02,GD,-130.92,-129.67,-126.27,-133.06
2025-12-03,GD,-128.64,-129.67,-126.27,-133.06
2025-12-04,GD,-125.02,-129.67,-126.27,-133.06
2025-12-05,GD,-129.41,-129.67,-126.27,-133.06
2025-12-01,GDDY,-17.9,-16.83,-15.75,-17.91
2025-12-02,GDDY,-17.53,-16.83,-15.75,-17.91
2025-12-03,GDDY,-15.76,-16.83,-15.75,-17.91
2025-12-04,GDDY,-15.58,-16.83,-15.75,-17.91
2025-12-05,GDDY,-17.38,-16.83,-15.75,-17.91
2025-12-01,GDX,-14.78,-16.02,-15.29,-16.75
2025-12-02,GDX,-15.99,-16.02,-15.29,-16.75
2025-12-03,GDX,-16.54,-16.02,-15.29,-16.75
2025-12-04,GDX,-16.21,-16.02,-15.29,-16.75
2025-12-05,GDX,-16.57,-16.02,-15.29,-16.75
2025-12-01,GDXJ,-34.73,-35.81,-35.16,-36.47
2025-12-02,GDXJ,-35.72,-35.81,-35.16,-36.47
2025-12-03,GDXJ,-36.26,-35.81,-35.16,-36.47
2025-12-04,GDXJ,-36.03,-35.81,-35.16,-36.47
2025-12-05,GDXJ,-36.33,-35.81,-35.16,-36.47
2025-12-01,GE,-59.33,-59.37,-56.51,-62.23
2025-12-02,GE,-58.46,-59.37,-56.51,-62.23
2025-12-03,GE,-59.29,-59.37,-56.51,-62.23
2025-12-04,GE,-55.92,-59.37,-56.51,-62.23
2025-12-05,GE,-63.84,-59.37,-56.51,-62.23
2025-12-01,GEHC,-8.09,-5.12,-2.61,-7.64
2025-12-02,GEHC,-7.11,-5.12,-2.61,-7.64
2025-12-03,GEHC,-3.74,-5.12,-2.61,-7.64
2025-12-04,GEHC,-4.81,-5.12,-2.61,-7.64
2025-12-05,GEHC,-1.87,-5.12,-2.61,-7.64
2025-12-01,GEN,-5.55,-5.06,-4.59,-5.52
2025-12-02,GEN,-5.58,-5.06,-4.59,-5.52
2025-12-03,GEN,-4.64,-5.06,-4.59,-5.52
2025-12-04,GEN,-4.77,-5.06,-4.59,-5.52
2025-12-05,GEN,-4.74,-5.06,-4.59,-5.52
2025-12-01,GEOS,-5.69,-4.78,-3.71,-5.85
2025-12-02,GEOS,-6.07,-4.78,-3.71,-5.85
2025-12-03,GEOS,-4.59,-4.78,-3.71,-5.85
2025-12-04,GEOS,-3.6,-4.78,-3.71,-5.85
2025-12-05,GEOS,-3.97,-4.78,-3.71,-5.85
2025-12-01,GEV,-313.92,-282.64,-260.09,-305.19
2025-12-02,GEV,-289.24,-282.64,-260.09,-305.19
2025-12-03,GEV,-288.85,-282.64,-260.09,-305.19
2025-12-04,GEV,-261.71,-282.64,-260.09,-305.19
2025-12-05,GEV,-259.5,-282.64,-260.09,-305.19
2025-12-01,GGB,-0.44,-0.41,-0.32,-0.5
2025-12-02,GGB,-0.43,-0.41,-0.32,-0.5
2025-12-03,GGB,-0.34,-0.41,-0.32,-0.5
2025-12-04,GGB,-0.31,-0.41,-0.32,-0.5
2025-12-05,GGB,-0.53,-0.41,-0.32,-0.5
2025-12-01,GILD,-41.04,-41.95,-40.45,-43.46
2025-12-02,GILD,-41.46,-41.95,-40.45,-43.46
2025-12-03,GILD,-40.37,-41.95,-40.45,-43.46
2025-12-04,GILD,-42.75,-41.95,-40.45,-43.46
2025-12-05,GILD,-44.15,-41.95,-40.45,-43.46
2025-12-01,GIS,1.74,0.89,1.38,0.4
2025-12-02,GIS,0.6,0.89,1.38,0.4
2025-12-03,GIS,0.87,0.89,1.38,0.4
2025-12-04,GIS,0.65,0.89,1.38,0.4
2025-12-05,GIS,0.6,0.89,1.38,0.4
2025-12-01,GL,1.88,0.69,1.39,-0.02
2025-12-02,GL,0.5,0.69,1.39,-0.02
2025-12-03,GL,0.17,0.69,1.39,-0.02
2025-12-04,GL,0.17,0.69,1.39,-0.02
2025-12-05,GL,0.72,0.69,1.39,-0.02
2025-12-01,GLATF,0.05,0.06,0.08,0.05
2025-12-02,GLATF,0.06,0.06,0.08,0.05
2025-12-03,GLATF,0.07,0.06,0.08,0.05
2025-12-04,GLATF,0.08,0.06,0.08,0.05
2025-12-05,GLATF,0.06,0.06,0.08,0.05
2025-12-01,GLD,-77.41,-79.67,-78.37,-80.97
2025-12-02,GLD,-79.92,-79.67,-78.37,-80.97
2025-12-03,GLD,-80.28,-79.67,-78.37,-80.97
2025-12-04,GLD,-80.03,-79.67,-78.37,-80.97
2025-12-05,GLD,-80.72,-79.67,-78.37,-80.97
2025-12-01,GLW,-21.48,-20.06,-18.74,-21.39
2025-12-02,GLW,-20.67,-20.06,-18.74,-21.39
2025-12-03,GLW,-20.83,-20.06,-18.74,-21.39
2025-12-04,GLW,-18.93,-20.06,-18.74,-21.39
2025-12-05,GLW,-18.41,-20.06,-18.74,-21.39
2025-12-01,GM,-30.18,-28.6,-27.36,-29.84
