Date,Ticker,Ticker_name,Exposure,Category,Close,model_score
2025-10-24,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,148.03,-59.0
2025-10-27,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.59,-59.0
2025-10-28,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,145.85,-59.0
2025-10-29,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,143.2,-17.0
2025-10-30,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,143.36,-5.0
2025-10-31,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.36,-19.0
2025-11-03,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,144.69,23.0
2025-11-04,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.08,26.0
2025-11-05,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.77,34.0
2025-11-06,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,147.49,8.0
2025-11-07,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.74,5.0
2025-11-10,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.36,26.0
2025-11-11,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,149.42,16.0
2025-11-12,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,151.52,3.0
2025-11-13,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.89,34.0
2025-11-14,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,146.82,34.0
2025-11-17,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,144.52,16.0
2025-11-18,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,143.84,16.0
2025-11-19,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,144.4,44.0
2025-11-20,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,145.06,44.0
2025-11-21,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,151.25,25.0
2025-11-24,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,153.6,42.0
2025-11-25,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,157.2,1.0
2025-11-26,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,154.37,6.0
2025-11-28,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,153.5,-5.0
2024-09-03,AAPL,APPLE INC.,Information Technology,Information Technology,222.77,-57.0
2024-09-04,AAPL,APPLE INC.,Information Technology,Information Technology,220.85,-30.0
2024-09-05,AAPL,APPLE INC.,Information Technology,Information Technology,222.38,-16.0
2024-09-06,AAPL,APPLE INC.,Information Technology,Information Technology,220.82,-33.0
2024-09-09,AAPL,APPLE INC.,Information Technology,Information Technology,220.91,-12.0
2024-09-10,AAPL,APPLE INC.,Information Technology,Information Technology,220.11,-12.0
2024-09-11,AAPL,APPLE INC.,Information Technology,Information Technology,222.66,-12.0
2024-09-12,AAPL,APPLE INC.,Information Technology,Information Technology,222.77,-12.0
2024-09-13,AAPL,APPLE INC.,Information Technology,Information Technology,222.5,9.0
2024-09-16,AAPL,APPLE INC.,Information Technology,Information Technology,216.32,-12.0
2024-09-17,AAPL,APPLE INC.,Information Technology,Information Technology,216.79,36.0
2024-09-18,AAPL,APPLE INC.,Information Technology,Information Technology,220.69,36.0
2024-09-19,AAPL,APPLE INC.,Information Technology,Information Technology,228.87,-28.0
2024-09-20,AAPL,APPLE INC.,Information Technology,Information Technology,228.2,-28.0
2024-09-23,AAPL,APPLE INC.,Information Technology,Information Technology,226.47,-11.0
2024-09-24,AAPL,APPLE INC.,Information Technology,Information Technology,227.37,15.0
2024-09-25,AAPL,APPLE INC.,Information Technology,Information Technology,226.37,-28.0
2024-09-26,AAPL,APPLE INC.,Information Technology,Information Technology,227.52,15.0
2024-09-27,AAPL,APPLE INC.,Information Technology,Information Technology,227.79,15.0
2024-09-30,AAPL,APPLE INC.,Information Technology,Information Technology,233.0,-12.0
2024-10-01,AAPL,APPLE INC.,Information Technology,Information Technology,226.21,25.0
2024-10-02,AAPL,APPLE INC.,Information Technology,Information Technology,226.78,3.0
2024-10-03,AAPL,APPLE INC.,Information Technology,Information Technology,225.67,13.0
2024-10-04,AAPL,APPLE INC.,Information Technology,Information Technology,226.8,3.0
2024-10-07,AAPL,APPLE INC.,Information Technology,Information Technology,221.69,38.0
2024-10-08,AAPL,APPLE INC.,Information Technology,Information Technology,225.77,-5.0
2024-10-09,AAPL,APPLE INC.,Information Technology,Information Technology,229.54,21.0
2024-10-10,AAPL,APPLE INC.,Information Technology,Information Technology,229.04,3.0
2024-10-11,AAPL,APPLE INC.,Information Technology,Information Technology,227.55,-12.0
2024-10-14,AAPL,APPLE INC.,Information Technology,Information Technology,231.3,-38.0
2024-10-15,AAPL,APPLE INC.,Information Technology,Information Technology,233.85,-19.0
2024-10-16,AAPL,APPLE INC.,Information Technology,Information Technology,231.78,-11.0
2024-10-17,AAPL,APPLE INC.,Information Technology,Information Technology,232.15,-5.0
2024-10-18,AAPL,APPLE INC.,Information Technology,Information Technology,235.0,-20.0
2024-10-21,AAPL,APPLE INC.,Information Technology,Information Technology,236.48,-20.0
2024-10-22,AAPL,APPLE INC.,Information Technology,Information Technology,235.86,-3.0
2024-10-23,AAPL,APPLE INC.,Information Technology,Information Technology,230.76,26.0
2024-10-24,AAPL,APPLE INC.,Information Technology,Information Technology,230.57,26.0
2024-10-25,AAPL,APPLE INC.,Information Technology,Information Technology,231.41,-5.0
2024-10-28,AAPL,APPLE INC.,Information Technology,Information Technology,233.4,-1.0
2024-10-29,AAPL,APPLE INC.,Information Technology,Information Technology,233.67,-20.0
2024-10-30,AAPL,APPLE INC.,Information Technology,Information Technology,230.1,5.0
2024-10-31,AAPL,APPLE INC.,Information Technology,Information Technology,225.91,14.0
2024-11-01,AAPL,APPLE INC.,Information Technology,Information Technology,222.91,17.0
2024-11-04,AAPL,APPLE INC.,Information Technology,Information Technology,222.01,47.0
2024-11-05,AAPL,APPLE INC.,Information Technology,Information Technology,223.45,47.0
2024-11-06,AAPL,APPLE INC.,Information Technology,Information Technology,222.72,12.0
2024-11-07,AAPL,APPLE INC.,Information Technology,Information Technology,227.48,75.0
2024-11-08,AAPL,APPLE INC.,Information Technology,Information Technology,226.96,75.0
2024-11-11,AAPL,APPLE INC.,Information Technology,Information Technology,224.23,-33.0
2024-11-12,AAPL,APPLE INC.,Information Technology,Information Technology,224.23,-33.0
2024-11-13,AAPL,APPLE INC.,Information Technology,Information Technology,225.12,19.0
2024-11-14,AAPL,APPLE INC.,Information Technology,Information Technology,228.22,16.0
2024-11-15,AAPL,APPLE INC.,Information Technology,Information Technology,225.0,19.0
2024-11-18,AAPL,APPLE INC.,Information Technology,Information Technology,228.02,9.0
2024-11-19,AAPL,APPLE INC.,Information Technology,Information Technology,228.28,36.0
2024-11-20,AAPL,APPLE INC.,Information Technology,Information Technology,229.0,36.0
2024-11-21,AAPL,APPLE INC.,Information Technology,Information Technology,228.52,36.0
2024-11-22,AAPL,APPLE INC.,Information Technology,Information Technology,229.87,36.0
2024-11-25,AAPL,APPLE INC.,Information Technology,Information Technology,232.87,-15.0
2024-11-26,AAPL,APPLE INC.,Information Technology,Information Technology,235.06,12.0
2024-11-27,AAPL,APPLE INC.,Information Technology,Information Technology,234.93,-15.0
2024-11-29,AAPL,APPLE INC.,Information Technology,Information Technology,237.33,-10.0
2024-12-02,AAPL,APPLE INC.,Information Technology,Information Technology,239.59,36.0
2024-12-03,AAPL,APPLE INC.,Information Technology,Information Technology,242.65,23.0
2024-12-04,AAPL,APPLE INC.,Information Technology,Information Technology,243.01,23.0
2024-12-05,AAPL,APPLE INC.,Information Technology,Information Technology,243.04,23.0
2024-12-06,AAPL,APPLE INC.,Information Technology,Information Technology,242.84,8.0
2024-12-09,AAPL,APPLE INC.,Information Technology,Information Technology,246.75,8.0
2024-12-10,AAPL,APPLE INC.,Information Technology,Information Technology,247.77,19.0
2024-12-11,AAPL,APPLE INC.,Information Technology,Information Technology,246.49,23.0
2024-12-12,AAPL,APPLE INC.,Information Technology,Information Technology,247.96,19.0
2024-12-13,AAPL,APPLE INC.,Information Technology,Information Technology,248.13,19.0
2024-12-16,AAPL,APPLE INC.,Information Technology,Information Technology,251.04,-23.0
2024-12-17,AAPL,APPLE INC.,Information Technology,Information Technology,253.48,-33.0
2024-12-18,AAPL,APPLE INC.,Information Technology,Information Technology,248.05,6.0
2024-12-19,AAPL,APPLE INC.,Information Technology,Information Technology,249.79,3.0
2024-12-20,AAPL,APPLE INC.,Information Technology,Information Technology,254.49,-13.0
2024-12-23,AAPL,APPLE INC.,Information Technology,Information Technology,255.27,-17.0
2024-12-24,AAPL,APPLE INC.,Information Technology,Information Technology,258.2,-11.0
2024-12-26,AAPL,APPLE INC.,Information Technology,Information Technology,259.02,-10.0
2024-12-27,AAPL,APPLE INC.,Information Technology,Information Technology,255.59,-8.0
2024-12-30,AAPL,APPLE INC.,Information Technology,Information Technology,252.2,-5.0
2024-12-31,AAPL,APPLE INC.,Information Technology,Information Technology,250.42,-21.0
2025-01-02,AAPL,APPLE INC.,Information Technology,Information Technology,243.85,-8.0
2025-01-03,AAPL,APPLE INC.,Information Technology,Information Technology,243.36,-8.0
2025-01-06,AAPL,APPLE INC.,Information Technology,Information Technology,245.0,-8.0
2025-01-07,AAPL,APPLE INC.,Information Technology,Information Technology,242.21,0.0
2025-01-08,AAPL,APPLE INC.,Information Technology,Information Technology,242.7,0.0
2025-01-10,AAPL,APPLE INC.,Information Technology,Information Technology,236.85,-9.0
2025-01-13,AAPL,APPLE INC.,Information Technology,Information Technology,234.4,-9.0
2025-01-14,AAPL,APPLE INC.,Information Technology,Information Technology,233.28,-9.0
2025-01-15,AAPL,APPLE INC.,Information Technology,Information Technology,237.87,61.0
2025-01-16,AAPL,APPLE INC.,Information Technology,Information Technology,228.26,-11.0
2025-01-17,AAPL,APPLE INC.,Information Technology,Information Technology,229.98,-11.0
2025-01-21,AAPL,APPLE INC.,Information Technology,Information Technology,222.64,-11.0
2025-01-22,AAPL,APPLE INC.,Information Technology,Information Technology,223.83,-0.0
2025-01-23,AAPL,APPLE INC.,Information Technology,Information Technology,223.66,-0.0
2025-01-24,AAPL,APPLE INC.,Information Technology,Information Technology,222.78,0.0
2025-01-27,AAPL,APPLE INC.,Information Technology,Information Technology,229.86,0.0
2025-01-28,AAPL,APPLE INC.,Information Technology,Information Technology,238.26,0.0
2025-01-29,AAPL,APPLE INC.,Information Technology,Information Technology,239.36,0.0
2025-01-30,AAPL,APPLE INC.,Information Technology,Information Technology,237.59,0.0
2025-01-31,AAPL,APPLE INC.,Information Technology,Information Technology,236.0,72.0
2025-02-03,AAPL,APPLE INC.,Information Technology,Information Technology,228.01,31.0
2025-02-04,AAPL,APPLE INC.,Information Technology,Information Technology,232.8,64.0
2025-02-05,AAPL,APPLE INC.,Information Technology,Information Technology,232.47,32.0
2025-02-06,AAPL,APPLE INC.,Information Technology,Information Technology,233.22,32.0
2025-02-07,AAPL,APPLE INC.,Information Technology,Information Technology,227.63,72.0
2025-02-10,AAPL,APPLE INC.,Information Technology,Information Technology,227.65,64.0
2025-02-11,AAPL,APPLE INC.,Information Technology,Information Technology,232.62,64.0
2025-02-12,AAPL,APPLE INC.,Information Technology,Information Technology,236.87,25.0
2025-02-13,AAPL,APPLE INC.,Information Technology,Information Technology,241.53,25.0
2025-02-14,AAPL,APPLE INC.,Information Technology,Information Technology,244.6,-21.0
2025-02-18,AAPL,APPLE INC.,Information Technology,Information Technology,244.47,-38.0
2025-02-19,AAPL,APPLE INC.,Information Technology,Information Technology,244.87,-43.0
2025-02-20,AAPL,APPLE INC.,Information Technology,Information Technology,245.83,-37.0
2025-02-21,AAPL,APPLE INC.,Information Technology,Information Technology,245.55,-37.0
2025-02-24,AAPL,APPLE INC.,Information Technology,Information Technology,247.1,-61.0
2025-02-25,AAPL,APPLE INC.,Information Technology,Information Technology,247.04,-43.0
2025-02-26,AAPL,APPLE INC.,Information Technology,Information Technology,240.36,-1.0
2025-02-27,AAPL,APPLE INC.,Information Technology,Information Technology,237.3,4.0
2025-02-28,AAPL,APPLE INC.,Information Technology,Information Technology,241.84,-37.0
2025-03-03,AAPL,APPLE INC.,Information Technology,Information Technology,238.03,-26.0
2025-03-04,AAPL,APPLE INC.,Information Technology,Information Technology,235.93,-14.0
2025-03-05,AAPL,APPLE INC.,Information Technology,Information Technology,235.74,-26.0
2025-03-06,AAPL,APPLE INC.,Information Technology,Information Technology,235.33,-47.0
2025-03-07,AAPL,APPLE INC.,Information Technology,Information Technology,239.07,-62.0
2025-03-10,AAPL,APPLE INC.,Information Technology,Information Technology,227.48,-13.0
2025-03-11,AAPL,APPLE INC.,Information Technology,Information Technology,220.84,31.0
2025-03-12,AAPL,APPLE INC.,Information Technology,Information Technology,216.98,15.0
2025-03-13,AAPL,APPLE INC.,Information Technology,Information Technology,209.68,-13.0
2025-03-14,AAPL,APPLE INC.,Information Technology,Information Technology,213.49,-38.0
2025-03-17,AAPL,APPLE INC.,Information Technology,Information Technology,214.0,-0.0
2025-03-18,AAPL,APPLE INC.,Information Technology,Information Technology,212.69,-0.0
2025-03-19,AAPL,APPLE INC.,Information Technology,Information Technology,215.24,0.0
2025-03-20,AAPL,APPLE INC.,Information Technology,Information Technology,214.1,0.0
2025-03-21,AAPL,APPLE INC.,Information Technology,Information Technology,218.27,0.0
2025-03-24,AAPL,APPLE INC.,Information Technology,Information Technology,220.73,0.0
2025-03-25,AAPL,APPLE INC.,Information Technology,Information Technology,223.75,0.0
2025-03-26,AAPL,APPLE INC.,Information Technology,Information Technology,221.53,0.0
2025-03-27,AAPL,APPLE INC.,Information Technology,Information Technology,223.85,21.0
2025-03-28,AAPL,APPLE INC.,Information Technology,Information Technology,217.9,13.0
2025-03-31,AAPL,APPLE INC.,Information Technology,Information Technology,222.13,37.0
2025-04-01,AAPL,APPLE INC.,Information Technology,Information Technology,223.19,-44.0
2025-04-02,AAPL,APPLE INC.,Information Technology,Information Technology,223.89,-19.0
2025-04-03,AAPL,APPLE INC.,Information Technology,Information Technology,203.19,-4.0
2025-04-04,AAPL,APPLE INC.,Information Technology,Information Technology,188.38,-14.0
2025-04-07,AAPL,APPLE INC.,Information Technology,Information Technology,181.46,38.0
2025-04-08,AAPL,APPLE INC.,Information Technology,Information Technology,172.42,11.0
2025-04-09,AAPL,APPLE INC.,Information Technology,Information Technology,198.85,-0.0
2025-04-10,AAPL,APPLE INC.,Information Technology,Information Technology,190.42,-0.0
2025-04-11,AAPL,APPLE INC.,Information Technology,Information Technology,198.15,0.0
2025-04-14,AAPL,APPLE INC.,Information Technology,Information Technology,202.52,0.0
2025-04-15,AAPL,APPLE INC.,Information Technology,Information Technology,202.14,0.0
2025-04-16,AAPL,APPLE INC.,Information Technology,Information Technology,194.27,0.0
2025-04-17,AAPL,APPLE INC.,Information Technology,Information Technology,196.98,45.0
2025-04-21,AAPL,APPLE INC.,Information Technology,Information Technology,193.16,45.0
2025-04-22,AAPL,APPLE INC.,Information Technology,Information Technology,199.74,75.0
2025-04-23,AAPL,APPLE INC.,Information Technology,Information Technology,204.6,44.0
2025-04-24,AAPL,APPLE INC.,Information Technology,Information Technology,208.37,44.0
2025-04-25,AAPL,APPLE INC.,Information Technology,Information Technology,209.28,27.0
2025-04-28,AAPL,APPLE INC.,Information Technology,Information Technology,210.14,-1.0
2025-04-29,AAPL,APPLE INC.,Information Technology,Information Technology,211.21,-31.0
2025-04-30,AAPL,APPLE INC.,Information Technology,Information Technology,212.5,-31.0
2025-05-01,AAPL,APPLE INC.,Information Technology,Information Technology,213.32,-53.0
2025-05-02,AAPL,APPLE INC.,Information Technology,Information Technology,205.35,-58.0
2025-05-05,AAPL,APPLE INC.,Information Technology,Information Technology,198.89,-57.0
2025-05-06,AAPL,APPLE INC.,Information Technology,Information Technology,198.51,-66.0
2025-05-07,AAPL,APPLE INC.,Information Technology,Information Technology,196.25,-36.0
2025-05-08,AAPL,APPLE INC.,Information Technology,Information Technology,197.49,-38.0
2025-05-09,AAPL,APPLE INC.,Information Technology,Information Technology,198.53,-41.0
2025-05-12,AAPL,APPLE INC.,Information Technology,Information Technology,210.79,-57.0
2025-05-13,AAPL,APPLE INC.,Information Technology,Information Technology,212.93,-52.0
2025-05-14,AAPL,APPLE INC.,Information Technology,Information Technology,212.33,-69.0
2025-05-15,AAPL,APPLE INC.,Information Technology,Information Technology,211.45,-67.0
2025-05-16,AAPL,APPLE INC.,Information Technology,Information Technology,211.26,-67.0
2025-05-19,AAPL,APPLE INC.,Information Technology,Information Technology,208.78,-88.0
2025-05-20,AAPL,APPLE INC.,Information Technology,Information Technology,206.86,-67.0
2025-05-21,AAPL,APPLE INC.,Information Technology,Information Technology,202.09,-53.0
2025-05-22,AAPL,APPLE INC.,Information Technology,Information Technology,201.36,-53.0
2025-05-23,AAPL,APPLE INC.,Information Technology,Information Technology,195.27,14.0
2025-05-27,AAPL,APPLE INC.,Information Technology,Information Technology,200.21,-32.0
2025-05-28,AAPL,APPLE INC.,Information Technology,Information Technology,200.42,-5.0
2025-05-29,AAPL,APPLE INC.,Information Technology,Information Technology,199.95,-23.0
2025-05-30,AAPL,APPLE INC.,Information Technology,Information Technology,200.85,-32.0
2025-06-02,AAPL,APPLE INC.,Information Technology,Information Technology,201.7,-48.0
2025-06-03,AAPL,APPLE INC.,Information Technology,Information Technology,203.27,-63.0
2025-06-04,AAPL,APPLE INC.,Information Technology,Information Technology,202.82,-57.0
2025-06-05,AAPL,APPLE INC.,Information Technology,Information Technology,200.63,-57.0
2025-06-06,AAPL,APPLE INC.,Information Technology,Information Technology,203.92,-63.0
2025-06-09,AAPL,APPLE INC.,Information Technology,Information Technology,201.45,-57.0
2025-06-10,AAPL,APPLE INC.,Information Technology,Information Technology,202.67,-31.0
2025-06-11,AAPL,APPLE INC.,Information Technology,Information Technology,198.78,-21.0
2025-06-12,AAPL,APPLE INC.,Information Technology,Information Technology,199.2,5.0
2025-06-13,AAPL,APPLE INC.,Information Technology,Information Technology,196.45,-4.0
2025-06-16,AAPL,APPLE INC.,Information Technology,Information Technology,198.42,4.0
2025-06-17,AAPL,APPLE INC.,Information Technology,Information Technology,195.64,4.0
2025-06-18,AAPL,APPLE INC.,Information Technology,Information Technology,196.58,-17.0
2025-06-20,AAPL,APPLE INC.,Information Technology,Information Technology,201.0,-21.0
2025-06-23,AAPL,APPLE INC.,Information Technology,Information Technology,201.5,-5.0
2025-06-24,AAPL,APPLE INC.,Information Technology,Information Technology,200.3,-14.0
2025-06-25,AAPL,APPLE INC.,Information Technology,Information Technology,201.56,-5.0
2025-06-26,AAPL,APPLE INC.,Information Technology,Information Technology,201.0,-21.0
2025-06-27,AAPL,APPLE INC.,Information Technology,Information Technology,201.08,-21.0
2025-06-30,AAPL,APPLE INC.,Information Technology,Information Technology,205.17,-10.0
2025-07-01,AAPL,APPLE INC.,Information Technology,Information Technology,207.82,-19.0
2025-07-02,AAPL,APPLE INC.,Information Technology,Information Technology,212.44,-19.0
2025-07-03,AAPL,APPLE INC.,Information Technology,Information Technology,213.55,-23.0
2025-07-07,AAPL,APPLE INC.,Information Technology,Information Technology,209.95,-7.0
2025-07-08,AAPL,APPLE INC.,Information Technology,Information Technology,210.01,-2.0
2025-07-09,AAPL,APPLE INC.,Information Technology,Information Technology,211.14,-40.0
2025-07-10,AAPL,APPLE INC.,Information Technology,Information Technology,212.41,-7.0
2025-07-11,AAPL,APPLE INC.,Information Technology,Information Technology,211.16,-7.0
2025-07-14,AAPL,APPLE INC.,Information Technology,Information Technology,208.62,-50.0
2025-07-15,AAPL,APPLE INC.,Information Technology,Information Technology,209.11,-50.0
2025-07-16,AAPL,APPLE INC.,Information Technology,Information Technology,210.16,-50.0
2025-07-17,AAPL,APPLE INC.,Information Technology,Information Technology,210.02,-50.0
2025-07-18,AAPL,APPLE INC.,Information Technology,Information Technology,211.18,-43.0
2025-07-21,AAPL,APPLE INC.,Information Technology,Information Technology,212.48,-7.0
2025-07-22,AAPL,APPLE INC.,Information Technology,Information Technology,214.4,-53.0
2025-07-23,AAPL,APPLE INC.,Information Technology,Information Technology,214.15,-50.0
2025-07-24,AAPL,APPLE INC.,Information Technology,Information Technology,213.76,-40.0
2025-07-25,AAPL,APPLE INC.,Information Technology,Information Technology,213.88,-40.0
2025-07-28,AAPL,APPLE INC.,Information Technology,Information Technology,214.05,-61.0
2025-07-29,AAPL,APPLE INC.,Information Technology,Information Technology,211.27,-48.0
2025-07-30,AAPL,APPLE INC.,Information Technology,Information Technology,209.05,-48.0
2025-07-31,AAPL,APPLE INC.,Information Technology,Information Technology,207.57,-18.0
2025-08-01,AAPL,APPLE INC.,Information Technology,Information Technology,202.38,4.0
2025-08-04,AAPL,APPLE INC.,Information Technology,Information Technology,203.35,74.0
2025-08-05,AAPL,APPLE INC.,Information Technology,Information Technology,202.92,27.0
2025-08-06,AAPL,APPLE INC.,Information Technology,Information Technology,213.25,61.0
2025-08-07,AAPL,APPLE INC.,Information Technology,Information Technology,220.03,10.0
2025-08-08,AAPL,APPLE INC.,Information Technology,Information Technology,229.35,-17.0
2025-08-11,AAPL,APPLE INC.,Information Technology,Information Technology,227.18,-43.0
2025-08-12,AAPL,APPLE INC.,Information Technology,Information Technology,229.65,-46.0
2025-08-13,AAPL,APPLE INC.,Information Technology,Information Technology,233.33,-46.0
2025-08-14,AAPL,APPLE INC.,Information Technology,Information Technology,232.78,-46.0
2025-08-15,AAPL,APPLE INC.,Information Technology,Information Technology,231.59,-43.0
2025-08-18,AAPL,APPLE INC.,Information Technology,Information Technology,230.89,-33.0
2025-08-19,AAPL,APPLE INC.,Information Technology,Information Technology,230.56,1.0
