Date,Ticker,daily_volume,daily_volume_avg,daily_volume_hi,daily_volume_lo
2025-12-01,PFE,53.2,47.2,55.3,39.1
2025-12-02,PFE,43.8,47.2,55.3,39.1
2025-12-03,PFE,56.1,47.2,55.3,39.1
2025-12-04,PFE,35.5,47.2,55.3,39.1
2025-12-05,PFE,47.4,47.2,55.3,39.1
2025-12-01,PFF,3.5,3.8,4.2,3.5
2025-12-02,PFF,3.8,3.8,4.2,3.5
2025-12-03,PFF,4.1,3.8,4.2,3.5
2025-12-04,PFF,3.5,3.8,4.2,3.5
2025-12-05,PFF,4.2,3.8,4.2,3.5
2025-12-01,PFG,1.0,1.1,1.3,0.9
2025-12-02,PFG,0.9,1.1,1.3,0.9
2025-12-03,PFG,1.2,1.1,1.3,0.9
2025-12-04,PFG,0.9,1.1,1.3,0.9
2025-12-05,PFG,1.3,1.1,1.3,0.9
2025-12-01,PG,8.2,11.4,14.7,8.1
2025-12-02,PG,16.4,11.4,14.7,8.1
2025-12-03,PG,9.1,11.4,14.7,8.1
2025-12-04,PG,10.5,11.4,14.7,8.1
2025-12-05,PG,12.8,11.4,14.7,8.1
2025-12-01,PGR,3.5,2.9,3.7,2.0
2025-12-02,PGR,4.0,2.9,3.7,2.0
2025-12-03,PGR,3.0,2.9,3.7,2.0
2025-12-04,PGR,2.0,2.9,3.7,2.0
2025-12-05,PGR,2.1,2.9,3.7,2.0
2025-12-01,PH,0.5,0.5,0.5,0.4
2025-12-02,PH,0.5,0.5,0.5,0.4
2025-12-03,PH,0.5,0.5,0.5,0.4
2025-12-04,PH,0.4,0.5,0.5,0.4
2025-12-05,PH,0.6,0.5,0.5,0.4
2025-12-01,PHM,1.4,1.5,1.7,1.3
2025-12-02,PHM,1.8,1.5,1.7,1.3
2025-12-03,PHM,1.5,1.5,1.7,1.3
2025-12-04,PHM,1.6,1.5,1.7,1.3
2025-12-05,PHM,1.2,1.5,1.7,1.3
2025-12-01,PKG,0.6,0.9,1.2,0.6
2025-12-02,PKG,1.3,0.9,1.2,0.6
2025-12-03,PKG,1.0,0.9,1.2,0.6
2025-12-04,PKG,0.7,0.9,1.2,0.6
2025-12-05,PKG,0.9,0.9,1.2,0.6
2025-12-01,PLD,2.7,3.3,3.7,2.9
2025-12-02,PLD,3.5,3.3,3.7,2.9
2025-12-03,PLD,3.3,3.3,3.7,2.9
2025-12-04,PLD,3.9,3.3,3.7,2.9
2025-12-05,PLD,3.2,3.3,3.7,2.9
2025-12-01,PLTR,27.8,31.0,33.9,28.1
2025-12-02,PLTR,35.4,31.0,33.9,28.1
2025-12-03,PLTR,30.5,31.0,33.9,28.1
2025-12-04,PLTR,29.2,31.0,33.9,28.1
2025-12-05,PLTR,32.1,31.0,33.9,28.1
2025-12-01,PM,3.5,5.2,7.2,3.2
2025-12-02,PM,4.8,5.2,7.2,3.2
2025-12-03,PM,3.8,5.2,7.2,3.2
2025-12-04,PM,8.6,5.2,7.2,3.2
2025-12-05,PM,5.5,5.2,7.2,3.2
2025-12-01,PNC,1.4,1.6,1.9,1.3
2025-12-02,PNC,1.3,1.6,1.9,1.3
2025-12-03,PNC,1.8,1.6,1.9,1.3
2025-12-04,PNC,1.9,1.6,1.9,1.3
2025-12-05,PNC,1.4,1.6,1.9,1.3
2025-12-01,PNR,1.5,1.1,1.4,0.8
2025-12-02,PNR,1.0,1.1,1.4,0.8
2025-12-03,PNR,0.9,1.1,1.4,0.8
2025-12-04,PNR,1.2,1.1,1.4,0.8
2025-12-05,PNR,0.8,1.1,1.4,0.8
2025-12-01,PNW,1.0,1.2,1.5,1.0
2025-12-02,PNW,1.2,1.2,1.5,1.0
2025-12-03,PNW,1.1,1.2,1.5,1.0
2025-12-04,PNW,1.7,1.2,1.5,1.0
2025-12-05,PNW,1.2,1.2,1.5,1.0
2025-12-01,PODD,0.9,0.8,0.9,0.6
2025-12-02,PODD,0.8,0.8,0.9,0.6
2025-12-03,PODD,0.9,0.8,0.9,0.6
2025-12-04,PODD,0.8,0.8,0.9,0.6
2025-12-05,PODD,0.5,0.8,0.9,0.6
2025-12-01,POOL,0.6,0.6,0.7,0.5
2025-12-02,POOL,0.7,0.6,0.7,0.5
2025-12-03,POOL,0.5,0.6,0.7,0.5
2025-12-04,POOL,0.5,0.6,0.7,0.5
2025-12-05,POOL,0.7,0.6,0.7,0.5
2025-12-04,POWA,0.0,0.0,0.0,-0.0
2025-12-01,PPG,2.3,2.0,2.4,1.7
2025-12-02,PPG,1.8,2.0,2.4,1.7
2025-12-03,PPG,1.7,2.0,2.4,1.7
2025-12-04,PPG,2.0,2.0,2.4,1.7
2025-12-05,PPG,2.5,2.0,2.4,1.7
2025-12-01,PPL,5.4,8.4,10.4,6.3
2025-12-02,PPL,7.1,8.4,10.4,6.3
2025-12-03,PPL,10.2,8.4,10.4,6.3
2025-12-04,PPL,10.0,8.4,10.4,6.3
2025-12-05,PPL,9.1,8.4,10.4,6.3
2025-12-01,PPLT,0.5,0.3,0.5,0.2
2025-12-02,PPLT,0.5,0.3,0.5,0.2
2025-12-03,PPLT,0.3,0.3,0.5,0.2
2025-12-04,PPLT,0.4,0.3,0.5,0.2
2025-12-05,PPLT,0.1,0.3,0.5,0.2
2025-12-01,PRU,1.5,1.6,1.8,1.4
2025-12-02,PRU,1.4,1.6,1.8,1.4
2025-12-03,PRU,1.7,1.6,1.8,1.4
2025-12-04,PRU,1.7,1.6,1.8,1.4
2025-12-05,PRU,1.8,1.6,1.8,1.4
2025-12-01,PSA,1.1,0.9,1.1,0.8
2025-12-02,PSA,0.8,0.9,1.1,0.8
2025-12-03,PSA,1.2,0.9,1.1,0.8
2025-12-04,PSA,0.9,0.9,1.1,0.8
2025-12-05,PSA,0.8,0.9,1.1,0.8
2025-12-01,PSKY,4.6,11.1,20.2,1.9
2025-12-02,PSKY,6.5,11.1,20.2,1.9
2025-12-03,PSKY,9.6,11.1,20.2,1.9
2025-12-04,PSKY,7.5,11.1,20.2,1.9
2025-12-05,PSKY,27.1,11.1,20.2,1.9
2025-12-01,PSX,2.1,2.2,2.3,2.0
2025-12-02,PSX,2.0,2.2,2.3,2.0
2025-12-03,PSX,2.2,2.2,2.3,2.0
2025-12-04,PSX,2.2,2.2,2.3,2.0
2025-12-05,PSX,2.4,2.2,2.3,2.0
2025-12-01,PTC,0.8,0.8,1.1,0.5
2025-12-02,PTC,0.6,0.8,1.1,0.5
2025-12-03,PTC,0.5,0.8,1.1,0.5
2025-12-04,PTC,0.8,0.8,1.1,0.5
2025-12-05,PTC,1.4,0.8,1.1,0.5
2025-12-01,PWR,0.8,0.8,0.9,0.7
2025-12-02,PWR,0.8,0.8,0.9,0.7
2025-12-03,PWR,0.7,0.8,0.9,0.7
2025-12-04,PWR,0.9,0.8,0.9,0.7
2025-12-05,PWR,0.7,0.8,0.9,0.7
2025-12-01,PYPL,10.9,14.7,20.5,8.8
2025-12-02,PYPL,10.8,14.7,20.5,8.8
2025-12-03,PYPL,24.4,14.7,20.5,8.8
2025-12-04,PYPL,16.0,14.7,20.5,8.8
2025-12-05,PYPL,11.2,14.7,20.5,8.8
2025-12-02,QAT,0.0,0.0,0.0,-0.0
2025-12-03,QAT,0.0,0.0,0.0,-0.0
2025-12-01,QCOM,6.8,7.9,8.8,6.9
2025-12-02,QCOM,9.2,7.9,8.8,6.9
2025-12-03,QCOM,7.6,7.9,8.8,6.9
2025-12-04,QCOM,7.3,7.9,8.8,6.9
2025-12-05,QCOM,8.4,7.9,8.8,6.9
2025-12-01,QQQ,41.0,48.8,54.3,43.3
2025-12-02,QQQ,54.5,48.8,54.3,43.3
2025-12-03,QQQ,47.8,48.8,54.3,43.3
2025-12-04,QQQ,47.1,48.8,54.3,43.3
2025-12-05,QQQ,53.6,48.8,54.3,43.3
2025-12-01,QUAL,1.5,1.5,1.6,1.4
2025-12-02,QUAL,1.6,1.5,1.6,1.4
2025-12-03,QUAL,1.6,1.5,1.6,1.4
2025-12-04,QUAL,1.4,1.5,1.6,1.4
2025-12-05,QUAL,1.4,1.5,1.6,1.4
2025-12-01,RCL,1.5,2.0,2.5,1.5
2025-12-02,RCL,2.1,2.0,2.5,1.5
2025-12-03,RCL,1.5,2.0,2.5,1.5
2025-12-04,RCL,2.6,2.0,2.5,1.5
2025-12-05,RCL,2.4,2.0,2.5,1.5
2025-12-01,REG,0.9,1.0,1.2,0.7
2025-12-02,REG,0.7,1.0,1.2,0.7
2025-12-03,REG,0.8,1.0,1.2,0.7
2025-12-04,REG,1.4,1.0,1.2,0.7
2025-12-05,REG,1.0,1.0,1.2,0.7
2025-12-01,REGN,1.0,1.0,1.2,0.8
2025-12-02,REGN,0.9,1.0,1.2,0.8
2025-12-03,REGN,1.2,1.0,1.2,0.8
2025-12-04,REGN,1.1,1.0,1.2,0.8
2025-12-05,REGN,0.8,1.0,1.2,0.8
2025-12-01,RF,12.0,10.7,12.0,9.5
2025-12-02,RF,9.9,10.7,12.0,9.5
2025-12-03,RF,12.2,10.7,12.0,9.5
2025-12-04,RF,9.8,10.7,12.0,9.5
2025-12-05,RF,9.9,10.7,12.0,9.5
2025-12-01,RIG,32.9,27.1,32.5,21.7
2025-12-02,RIG,27.4,27.1,32.5,21.7
2025-12-03,RIG,31.7,27.1,32.5,21.7
2025-12-04,RIG,22.8,27.1,32.5,21.7
2025-12-05,RIG,20.6,27.1,32.5,21.7
2025-12-01,RJF,1.6,1.2,1.5,1.0
2025-12-02,RJF,1.2,1.2,1.5,1.0
2025-12-03,RJF,0.9,1.2,1.5,1.0
2025-12-04,RJF,1.3,1.2,1.5,1.0
2025-12-05,RJF,1.1,1.2,1.5,1.0
2025-12-01,RL,0.8,0.7,0.8,0.6
2025-12-02,RL,0.8,0.7,0.8,0.6
2025-12-03,RL,0.7,0.7,0.8,0.6
2025-12-04,RL,0.5,0.7,0.8,0.6
2025-12-05,RL,0.9,0.7,0.8,0.6
2025-12-01,RMD,1.3,0.8,1.2,0.5
2025-12-02,RMD,1.1,0.8,1.2,0.5
2025-12-03,RMD,0.6,0.8,1.2,0.5
2025-12-04,RMD,0.5,0.8,1.2,0.5
2025-12-05,RMD,0.7,0.8,1.2,0.5
2025-12-01,ROK,0.9,0.9,1.1,0.7
2025-12-02,ROK,0.7,0.9,1.1,0.7
2025-12-03,ROK,0.8,0.9,1.1,0.7
2025-12-04,ROK,1.3,0.9,1.1,0.7
2025-12-05,ROK,0.8,0.9,1.1,0.7
2025-12-01,ROKU,2.2,3.6,4.7,2.4
2025-12-02,ROKU,2.7,3.6,4.7,2.4
2025-12-03,ROKU,4.5,3.6,4.7,2.4
2025-12-04,ROKU,3.4,3.6,4.7,2.4
2025-12-05,ROKU,5.0,3.6,4.7,2.4
2025-12-01,ROL,2.3,2.0,2.3,1.7
2025-12-02,ROL,1.7,2.0,2.3,1.7
2025-12-03,ROL,1.7,2.0,2.3,1.7
2025-12-04,ROL,2.0,2.0,2.3,1.7
2025-12-05,ROL,2.3,2.0,2.3,1.7
2025-12-01,ROP,0.9,0.7,0.8,0.6
2025-12-02,ROP,0.7,0.7,0.8,0.6
2025-12-03,ROP,0.6,0.7,0.8,0.6
2025-12-04,ROP,0.6,0.7,0.8,0.6
2025-12-05,ROP,0.8,0.7,0.8,0.6
2025-12-01,ROST,2.4,3.2,3.8,2.6
2025-12-02,ROST,4.0,3.2,3.8,2.6
2025-12-03,ROST,3.4,3.2,3.8,2.6
2025-12-04,ROST,3.4,3.2,3.8,2.6
2025-12-05,ROST,2.9,3.2,3.8,2.6
2025-12-01,RSG,1.6,1.4,1.6,1.3
2025-12-02,RSG,1.3,1.4,1.6,1.3
2025-12-03,RSG,1.2,1.4,1.6,1.3
2025-12-04,RSG,1.5,1.4,1.6,1.3
2025-12-05,RSG,1.4,1.4,1.6,1.3
2025-12-01,RSP,13.0,12.5,13.5,11.4
2025-12-02,RSP,11.7,12.5,13.5,11.4
2025-12-03,RSP,13.6,12.5,13.5,11.4
2025-12-04,RSP,11.1,12.5,13.5,11.4
2025-12-05,RSP,12.9,12.5,13.5,11.4
2025-12-01,RTX,4.9,5.0,6.7,3.3
2025-12-02,RTX,4.1,5.0,6.7,3.3
2025-12-03,RTX,5.5,5.0,6.7,3.3
2025-12-04,RTX,7.5,5.0,6.7,3.3
2025-12-05,RTX,3.0,5.0,6.7,3.3
2025-12-01,RVTY,1.2,1.1,1.2,0.9
2025-12-02,RVTY,1.2,1.1,1.2,0.9
2025-12-03,RVTY,1.0,1.1,1.2,0.9
2025-12-04,RVTY,1.1,1.1,1.2,0.9
2025-12-05,RVTY,0.8,1.1,1.2,0.9
2025-12-01,SBAC,0.9,0.8,0.9,0.6
2025-12-02,SBAC,0.6,0.8,0.9,0.6
2025-12-03,SBAC,0.8,0.8,0.9,0.6
2025-12-04,SBAC,0.8,0.8,0.9,0.6
2025-12-05,SBAC,0.7,0.8,0.9,0.6
2025-12-01,SBLK,1.5,1.5,1.7,1.3
2025-12-02,SBLK,1.3,1.5,1.7,1.3
2025-12-03,SBLK,1.8,1.5,1.7,1.3
2025-12-04,SBLK,1.7,1.5,1.7,1.3
2025-12-05,SBLK,1.4,1.5,1.7,1.3
2025-12-01,SBUX,8.8,9.4,10.1,8.7
2025-12-02,SBUX,9.0,9.4,10.1,8.7
2025-12-03,SBUX,9.3,9.4,10.1,8.7
2025-12-04,SBUX,10.6,9.4,10.1,8.7
2025-12-05,SBUX,9.4,9.4,10.1,8.7
2025-12-01,SCHP,4.8,5.2,7.2,3.2
2025-12-02,SCHP,2.6,5.2,7.2,3.2
2025-12-03,SCHP,6.9,5.2,7.2,3.2
2025-12-04,SCHP,7.5,5.2,7.2,3.2
2025-12-05,SCHP,4.3,5.2,7.2,3.2
2025-12-01,SCHW,8.0,9.1,10.2,8.1
2025-12-02,SCHW,10.6,9.1,10.2,8.1
2025-12-03,SCHW,9.7,9.1,10.2,8.1
2025-12-04,SCHW,8.4,9.1,10.2,8.1
2025-12-05,SCHW,9.0,9.1,10.2,8.1
2025-12-01,SD,0.5,0.4,0.5,0.3
2025-12-02,SD,0.3,0.4,0.5,0.3
2025-12-03,SD,0.5,0.4,0.5,0.3
2025-12-04,SD,0.4,0.4,0.5,0.3
2025-12-05,SD,0.3,0.4,0.5,0.3
2025-12-01,SDY,0.2,0.2,0.3,0.2
2025-12-02,SDY,0.2,0.2,0.3,0.2
2025-12-03,SDY,0.2,0.2,0.3,0.2
2025-12-04,SDY,0.3,0.2,0.3,0.2
2025-12-05,SDY,0.2,0.2,0.3,0.2
2025-12-01,SHW,1.7,1.5,1.8,1.2
2025-12-02,SHW,1.4,1.5,1.8,1.2
2025-12-03,SHW,1.3,1.5,1.8,1.2
2025-12-04,SHW,1.4,1.5,1.8,1.2
2025-12-05,SHW,2.0,1.5,1.8,1.2
2025-12-01,SHY,3.4,3.0,4.0,1.9
2025-12-02,SHY,4.7,3.0,4.0,1.9
2025-12-03,SHY,2.1,3.0,4.0,1.9
2025-12-04,SHY,2.5,3.0,4.0,1.9
2025-12-05,SHY,2.2,3.0,4.0,1.9
2025-12-01,SILJ,13.7,7.8,11.2,4.4
2025-12-02,SILJ,7.4,7.8,11.2,4.4
2025-12-03,SILJ,4.9,7.8,11.2,4.4
2025-12-04,SILJ,6.1,7.8,11.2,4.4
2025-12-05,SILJ,7.0,7.8,11.2,4.4
2025-12-01,SJM,1.9,1.5,1.9,1.1
2025-12-02,SJM,1.6,1.5,1.9,1.1
2025-12-03,SJM,1.9,1.5,1.9,1.1
2025-12-04,SJM,1.3,1.5,1.9,1.1
2025-12-05,SJM,0.9,1.5,1.9,1.1
2025-12-01,SLB,12.7,14.0,15.8,12.2
2025-12-02,SLB,12.8,14.0,15.8,12.2
2025-12-03,SLB,16.1,14.0,15.8,12.2
2025-12-04,SLB,15.9,14.0,15.8,12.2
2025-12-05,SLB,12.6,14.0,15.8,12.2
2025-12-01,SLV,66.1,47.2,59.1,35.4
2025-12-02,SLV,44.0,47.2,59.1,35.4
2025-12-03,SLV,33.8,47.2,59.1,35.4
2025-12-04,SLV,48.7,47.2,59.1,35.4
2025-12-05,SLV,43.6,47.2,59.1,35.4
2025-12-01,SMCI,21.0,18.7,20.5,16.8
2025-12-02,SMCI,19.4,18.7,20.5,16.8
2025-12-03,SMCI,16.3,18.7,20.5,16.8
2025-12-04,SMCI,17.2,18.7,20.5,16.8
2025-12-05,SMCI,19.4,18.7,20.5,16.8
2025-12-01,SMH,3.9,4.6,5.8,3.3
2025-12-02,SMH,6.7,4.6,5.8,3.3
2025-12-03,SMH,4.6,4.6,5.8,3.3
2025-12-04,SMH,4.0,4.6,5.8,3.3
2025-12-05,SMH,3.6,4.6,5.8,3.3
2025-12-01,SNA,0.3,0.3,0.3,0.2
2025-12-02,SNA,0.3,0.3,0.3,0.2
2025-12-03,SNA,0.2,0.3,0.3,0.2
2025-12-04,SNA,0.4,0.3,0.3,0.2
2025-12-05,SNA,0.2,0.3,0.3,0.2
2025-12-01,SNDK,10.3,10.4,11.8,9.0
2025-12-02,SNDK,11.1,10.4,11.8,9.0
2025-12-03,SNDK,9.9,10.4,11.8,9.0
2025-12-04,SNDK,12.2,10.4,11.8,9.0
2025-12-05,SNDK,8.5,10.4,11.8,9.0
2025-12-01,SNPS,5.3,2.7,4.3,1.2
2025-12-02,SNPS,2.7,2.7,4.3,1.2
2025-12-03,SNPS,2.6,2.7,4.3,1.2
2025-12-04,SNPS,1.5,2.7,4.3,1.2
2025-12-05,SNPS,1.5,2.7,4.3,1.2
2025-12-01,SO,5.8,7.5,9.6,5.4
2025-12-02,SO,5.8,7.5,9.6,5.4
2025-12-03,SO,10.9,7.5,9.6,5.4
2025-12-04,SO,7.7,7.5,9.6,5.4
2025-12-05,SO,7.3,7.5,9.6,5.4
2025-12-01,SOLV,1.2,1.1,1.2,1.0
2025-12-02,SOLV,1.2,1.1,1.2,1.0
2025-12-03,SOLV,1.2,1.1,1.2,1.0
2025-12-04,SOLV,0.9,1.1,1.2,1.0
2025-12-05,SOLV,1.1,1.1,1.2,1.0
2025-12-01,SOYB,0.2,0.2,0.3,0.0
2025-12-02,SOYB,0.1,0.2,0.3,0.0
2025-12-03,SOYB,0.4,0.2,0.3,0.0
2025-12-04,SOYB,0.1,0.2,0.3,0.0
2025-12-05,SOYB,0.2,0.2,0.3,0.0
2025-12-01,SPG,1.1,1.4,1.7,1.1
2025-12-02,SPG,1.2,1.4,1.7,1.1
2025-12-03,SPG,1.8,1.4,1.7,1.1
2025-12-04,SPG,1.3,1.4,1.7,1.1
2025-12-05,SPG,1.6,1.4,1.7,1.1
2025-12-01,SPGI,1.5,1.3,1.7,1.0
2025-12-02,SPGI,1.2,1.3,1.7,1.0
2025-12-03,SPGI,1.2,1.3,1.7,1.0
2025-12-04,SPGI,0.9,1.3,1.7,1.0
2025-12-05,SPGI,1.8,1.3,1.7,1.0
2025-12-01,SPHB,0.2,0.4,0.6,0.2
2025-12-02,SPHB,0.3,0.4,0.6,0.2
2025-12-03,SPHB,0.3,0.4,0.6,0.2
2025-12-04,SPHB,0.7,0.4,0.6,0.2
2025-12-05,SPHB,0.4,0.4,0.6,0.2
2025-12-01,SPLV,4.6,4.1,4.9,3.3
2025-12-02,SPLV,4.5,4.1,4.9,3.3
2025-12-03,SPLV,4.9,4.1,4.9,3.3
2025-12-04,SPLV,3.1,4.1,4.9,3.3
2025-12-05,SPLV,3.5,4.1,4.9,3.3
2025-12-01,SPY,61.2,64.5,73.0,56.0
2025-12-02,SPY,63.0,64.5,73.0,56.0
2025-12-03,SPY,57.2,64.5,73.0,56.0
2025-12-04,SPY,62.0,64.5,73.0,56.0
2025-12-05,SPY,79.2,64.5,73.0,56.0
2025-12-01,SRE,4.6,3.8,4.8,2.8
2025-12-02,SRE,3.4,3.8,4.8,2.8
2025-12-03,SRE,2.5,3.8,4.8,2.8
2025-12-04,SRE,5.0,3.8,4.8,2.8
2025-12-05,SRE,3.4,3.8,4.8,2.8
2025-12-01,STE,0.8,0.6,0.7,0.4
2025-12-02,STE,0.6,0.6,0.7,0.4
2025-12-03,STE,0.4,0.6,0.7,0.4
2025-12-04,STE,0.5,0.6,0.7,0.4
2025-12-05,STE,0.6,0.6,0.7,0.4
2025-12-01,STIP,0.6,0.9,1.4,0.4
2025-12-02,STIP,0.9,0.9,1.4,0.4
2025-12-03,STIP,0.6,0.9,1.4,0.4
2025-12-04,STIP,0.6,0.9,1.4,0.4
2025-12-05,STIP,1.8,0.9,1.4,0.4
2025-12-01,STLA,9.2,14.9,19.5,10.3
2025-12-02,STLA,21.9,14.9,19.5,10.3
2025-12-03,STLA,15.8,14.9,19.5,10.3
2025-12-04,STLA,13.7,14.9,19.5,10.3
2025-12-05,STLA,14.1,14.9,19.5,10.3
2025-12-01,STLD,0.9,1.3,1.6,1.0
2025-12-02,STLD,1.1,1.3,1.6,1.0
2025-12-03,STLD,1.5,1.3,1.6,1.0
2025-12-04,STLD,1.7,1.3,1.6,1.0
2025-12-05,STLD,1.4,1.3,1.6,1.0
2025-12-01,STNG,1.6,1.0,1.3,0.7
2025-12-02,STNG,1.0,1.0,1.3,0.7
2025-12-03,STNG,0.8,1.0,1.3,0.7
2025-12-04,STNG,0.7,1.0,1.3,0.7
2025-12-05,STNG,1.0,1.0,1.3,0.7
2025-12-01,STT,1.5,1.7,2.0,1.3
2025-12-02,STT,1.2,1.7,2.0,1.3
2025-12-03,STT,1.6,1.7,2.0,1.3
2025-12-04,STT,1.9,1.7,2.0,1.3
2025-12-05,STT,2.1,1.7,2.0,1.3
2025-12-01,STX,2.3,2.8,3.5,2.1
2025-12-02,STX,3.1,2.8,3.5,2.1
2025-12-03,STX,3.8,2.8,3.5,2.1
2025-12-04,STX,2.0,2.8,3.5,2.1
2025-12-05,STX,2.9,2.8,3.5,2.1
2025-12-01,STZ,2.7,2.5,2.8,2.1
2025-12-02,STZ,2.3,2.5,2.8,2.1
2025-12-03,STZ,2.2,2.5,2.8,2.1
2025-12-04,STZ,2.2,2.5,2.8,2.1
2025-12-05,STZ,3.0,2.5,2.8,2.1
2025-12-01,SW,6.1,6.1,6.8,5.5
2025-12-02,SW,5.5,6.1,6.8,5.5
2025-12-03,SW,7.1,6.1,6.8,5.5
2025-12-04,SW,6.4,6.1,6.8,5.5
2025-12-05,SW,5.6,6.1,6.8,5.5
2025-12-01,SWK,1.4,1.7,2.0,1.3
2025-12-02,SWK,1.3,1.7,2.0,1.3
2025-12-03,SWK,1.8,1.7,2.0,1.3
2025-12-04,SWK,2.2,1.7,2.0,1.3
2025-12-05,SWK,1.6,1.7,2.0,1.3
2025-12-01,SWKS,2.4,2.4,2.8,2.1
2025-12-02,SWKS,3.0,2.4,2.8,2.1
2025-12-03,SWKS,2.4,2.4,2.8,2.1
2025-12-04,SWKS,1.9,2.4,2.8,2.1
2025-12-05,SWKS,2.4,2.4,2.8,2.1
2025-12-01,SYF,3.4,2.8,3.5,2.2
2025-12-02,SYF,2.4,2.8,3.5,2.2
2025-12-03,SYF,3.7,2.8,3.5,2.2
2025-12-04,SYF,2.1,2.8,3.5,2.2
2025-12-05,SYF,2.6,2.8,3.5,2.2
2025-12-01,SYK,1.6,1.4,1.7,1.1
2025-12-02,SYK,1.6,1.4,1.7,1.1
2025-12-03,SYK,0.9,1.4,1.7,1.1
2025-12-04,SYK,1.6,1.4,1.7,1.1
2025-12-05,SYK,1.4,1.4,1.7,1.1
2025-12-01,SYY,3.8,3.7,4.4,3.0
2025-12-02,SYY,4.8,3.7,4.4,3.0
2025-12-03,SYY,3.8,3.7,4.4,3.0
2025-12-04,SYY,3.1,3.7,4.4,3.0
2025-12-05,SYY,3.2,3.7,4.4,3.0
2025-12-01,T,34.7,31.2,33.9,28.4
2025-12-02,T,30.8,31.2,33.9,28.4
2025-12-03,T,29.1,31.2,33.9,28.4
2025-12-04,T,33.0,31.2,33.9,28.4
2025-12-05,T,28.1,31.2,33.9,28.4
2025-12-01,TAP,3.0,3.7,4.8,2.6
2025-12-02,TAP,5.2,3.7,4.8,2.6
2025-12-03,TAP,4.5,3.7,4.8,2.6
2025-12-04,TAP,2.9,3.7,4.8,2.6
2025-12-05,TAP,2.9,3.7,4.8,2.6
2025-12-01,TDG,0.2,0.2,0.2,0.2
2025-12-02,TDG,0.2,0.2,0.2,0.2
2025-12-03,TDG,0.2,0.2,0.2,0.2
2025-12-04,TDG,0.2,0.2,0.2,0.2
2025-12-05,TDG,0.2,0.2,0.2,0.2
2025-12-01,TDW,0.5,0.7,0.9,0.4
2025-12-02,TDW,0.4,0.7,0.9,0.4
2025-12-03,TDW,1.0,0.7,0.9,0.4
2025-12-04,TDW,0.6,0.7,0.9,0.4
2025-12-05,TDW,0.6,0.7,0.9,0.4
2025-12-01,TDY,0.4,0.4,0.4,0.3
2025-12-02,TDY,0.3,0.4,0.4,0.3
2025-12-03,TDY,0.3,0.4,0.4,0.3
2025-12-04,TDY,0.4,0.4,0.4,0.3
2025-12-05,TDY,0.3,0.4,0.4,0.3
2025-12-01,TECH,1.7,1.6,1.8,1.4
2025-12-02,TECH,1.4,1.6,1.8,1.4
2025-12-03,TECH,1.8,1.6,1.8,1.4
2025-12-04,TECH,1.4,1.6,1.8,1.4
2025-12-05,TECH,1.8,1.6,1.8,1.4
2025-12-01,TECK,5.5,4.2,5.2,3.3
2025-12-02,TECK,2.9,4.2,5.2,3.3
2025-12-03,TECK,4.7,4.2,5.2,3.3
2025-12-04,TECK,3.8,4.2,5.2,3.3
2025-12-05,TECK,4.4,4.2,5.2,3.3
2025-12-01,TEL,1.9,2.1,2.7,1.6
2025-12-02,TEL,3.0,2.1,2.7,1.6
2025-12-03,TEL,2.3,2.1,2.7,1.6
2025-12-04,TEL,1.6,2.1,2.7,1.6
2025-12-05,TEL,1.8,2.1,2.7,1.6
2025-12-01,TER,2.8,3.4,4.0,2.7
2025-12-02,TER,3.7,3.4,4.0,2.7
2025-12-03,TER,3.3,3.4,4.0,2.7
2025-12-04,TER,4.3,3.4,4.0,2.7
2025-12-05,TER,2.7,3.4,4.0,2.7
2025-12-01,TFC,8.9,6.4,8.3,4.6
2025-12-02,TFC,4.7,6.4,8.3,4.6
2025-12-03,TFC,5.5,6.4,8.3,4.6
2025-12-04,TFC,7.9,6.4,8.3,4.6
2025-12-05,TFC,5.2,6.4,8.3,4.6
2025-12-01,TGT,6.6,6.5,7.1,5.9
2025-12-02,TGT,5.9,6.5,7.1,5.9
2025-12-03,TGT,7.3,6.5,7.1,5.9
2025-12-04,TGT,6.8,6.5,7.1,5.9
2025-12-05,TGT,5.9,6.5,7.1,5.9
2025-12-01,THD,0.2,0.1,0.3,-0.0
2025-12-02,THD,0.4,0.1,0.3,-0.0
2025-12-03,THD,0.1,0.1,0.3,-0.0
2025-12-04,THD,0.0,0.1,0.3,-0.0
2025-12-05,THD,0.0,0.1,0.3,-0.0
2025-12-01,TIP,3.2,3.1,3.9,2.4
2025-12-02,TIP,4.1,3.1,3.9,2.4
2025-12-03,TIP,2.5,3.1,3.9,2.4
2025-12-04,TIP,2.2,3.1,3.9,2.4
2025-12-05,TIP,3.7,3.1,3.9,2.4
2025-12-01,TJX,4.6,4.9,5.7,4.1
2025-12-02,TJX,5.3,4.9,5.7,4.1
2025-12-03,TJX,4.5,4.9,5.7,4.1
2025-12-04,TJX,4.1,4.9,5.7,4.1
2025-12-05,TJX,6.1,4.9,5.7,4.1
2025-12-01,TKO,0.8,0.9,1.2,0.7
2025-12-02,TKO,1.0,0.9,1.2,0.7
2025-12-03,TKO,1.3,0.9,1.2,0.7
2025-12-04,TKO,0.7,0.9,1.2,0.7
2025-12-05,TKO,0.8,0.9,1.2,0.7
2025-12-01,TLT,47.1,31.3,40.8,21.7
2025-12-02,TLT,27.6,31.3,40.8,21.7
