Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2026-01-01,SW,6.1,6.3,8.4,4.2
2026-02-01,SW,5.0,6.3,8.4,4.2
2024-11-01,SWK,12.0,12.1,16.0,8.3
2024-12-01,SWK,10.6,12.1,16.0,8.3
2025-01-01,SWK,11.7,12.1,16.0,8.3
2025-02-01,SWK,8.7,12.1,16.0,8.3
2025-03-01,SWK,15.9,12.1,16.0,8.3
2025-04-01,SWK,23.2,12.1,16.0,8.3
2025-05-01,SWK,16.4,12.1,16.0,8.3
2025-06-01,SWK,7.6,12.1,16.0,8.3
2025-07-01,SWK,8.8,12.1,16.0,8.3
2025-08-01,SWK,12.5,12.1,16.0,8.3
2025-09-01,SWK,10.2,12.1,16.0,8.3
2025-10-01,SWK,12.8,12.1,16.0,8.3
2025-11-01,SWK,10.3,12.1,16.0,8.3
2025-12-01,SWK,8.4,12.1,16.0,8.3
2026-01-01,SWK,11.1,12.1,16.0,8.3
2026-02-01,SWK,15.4,12.1,16.0,8.3
2024-11-01,SWKS,9.4,12.7,18.1,7.3
2024-12-01,SWKS,7.1,12.7,18.1,7.3
2025-01-01,SWKS,8.0,12.7,18.1,7.3
2025-02-01,SWKS,25.8,12.7,18.1,7.3
2025-03-01,SWKS,11.1,12.7,18.1,7.3
2025-04-01,SWKS,17.6,12.7,18.1,7.3
2025-05-01,SWKS,10.0,12.7,18.1,7.3
2025-06-01,SWKS,7.7,12.7,18.1,7.3
2025-07-01,SWKS,11.0,12.7,18.1,7.3
2025-08-01,SWKS,12.4,12.7,18.1,7.3
2025-09-01,SWKS,12.0,12.7,18.1,7.3
2025-10-01,SWKS,21.9,12.7,18.1,7.3
2025-11-01,SWKS,17.9,12.7,18.1,7.3
2025-12-01,SWKS,6.9,12.7,18.1,7.3
2026-01-01,SWKS,13.7,12.7,18.1,7.3
2026-02-01,SWKS,9.0,12.7,18.1,7.3
2024-11-01,SYF,14.3,10.1,13.1,7.0
2024-12-01,SYF,6.2,10.1,13.1,7.0
2025-01-01,SYF,7.9,10.1,13.1,7.0
2025-02-01,SYF,10.6,10.1,13.1,7.0
2025-03-01,SYF,10.3,10.1,13.1,7.0
2025-04-01,SYF,14.9,10.1,13.1,7.0
2025-05-01,SYF,9.9,10.1,13.1,7.0
2025-06-01,SYF,10.5,10.1,13.1,7.0
2025-07-01,SYF,7.3,10.1,13.1,7.0
2025-08-01,SYF,10.9,10.1,13.1,7.0
2025-09-01,SYF,8.1,10.1,13.1,7.0
2025-10-01,SYF,7.7,10.1,13.1,7.0
2025-11-01,SYF,8.4,10.1,13.1,7.0
2025-12-01,SYF,10.3,10.1,13.1,7.0
2026-01-01,SYF,16.9,10.1,13.1,7.0
2026-02-01,SYF,3.6,10.1,13.1,7.0
2024-11-01,SYK,40.4,33.2,42.9,23.4
2024-12-01,SYK,38.1,33.2,42.9,23.4
2025-01-01,SYK,54.3,33.2,42.9,23.4
2025-02-01,SYK,20.9,33.2,42.9,23.4
2025-03-01,SYK,38.0,33.2,42.9,23.4
2025-04-01,SYK,49.2,33.2,42.9,23.4
2025-05-01,SYK,31.8,33.2,42.9,23.4
2025-06-01,SYK,25.4,33.2,42.9,23.4
2025-07-01,SYK,19.7,33.2,42.9,23.4
2025-08-01,SYK,23.1,33.2,42.9,23.4
2025-09-01,SYK,34.9,33.2,42.9,23.4
2025-10-01,SYK,39.9,33.2,42.9,23.4
2025-11-01,SYK,27.5,33.2,42.9,23.4
2025-12-01,SYK,26.8,33.2,42.9,23.4
2026-01-01,SYK,31.3,33.2,42.9,23.4
2026-02-01,SYK,22.5,33.2,42.9,23.4
2024-11-01,SYY,5.3,6.5,9.2,3.7
2024-12-01,SYY,6.7,6.5,9.2,3.7
2025-01-01,SYY,5.6,6.5,9.2,3.7
2025-02-01,SYY,6.3,6.5,9.2,3.7
2025-03-01,SYY,8.8,6.5,9.2,3.7
2025-04-01,SYY,9.1,6.5,9.2,3.7
2025-05-01,SYY,4.3,6.5,9.2,3.7
2025-06-01,SYY,4.0,6.5,9.2,3.7
2025-07-01,SYY,6.1,6.5,9.2,3.7
2025-08-01,SYY,4.0,6.5,9.2,3.7
2025-09-01,SYY,3.5,6.5,9.2,3.7
2025-10-01,SYY,9.7,6.5,9.2,3.7
2025-11-01,SYY,4.9,6.5,9.2,3.7
2025-12-01,SYY,4.4,6.5,9.2,3.7
2026-01-01,SYY,14.1,6.5,9.2,3.7
2026-02-01,SYY,6.4,6.5,9.2,3.7
2024-11-01,T,1.6,2.7,3.6,1.8
2024-12-01,T,1.6,2.7,3.6,1.8
2025-01-01,T,3.6,2.7,3.6,1.8
2025-02-01,T,3.8,2.7,3.6,1.8
2025-03-01,T,3.7,2.7,3.6,1.8
2025-04-01,T,3.9,2.7,3.6,1.8
2025-05-01,T,2.1,2.7,3.6,1.8
2025-06-01,T,1.8,2.7,3.6,1.8
2025-07-01,T,3.3,2.7,3.6,1.8
2025-08-01,T,2.4,2.7,3.6,1.8
2025-09-01,T,1.9,2.7,3.6,1.8
2025-10-01,T,3.8,2.7,3.6,1.8
2025-11-01,T,2.1,2.7,3.6,1.8
2025-12-01,T,2.0,2.7,3.6,1.8
2026-01-01,T,3.3,2.7,3.6,1.8
2026-02-01,T,1.5,2.7,3.6,1.8
2024-11-01,TAGS,1.2,1.1,1.4,0.8
2024-12-01,TAGS,1.4,1.1,1.4,0.8
2025-01-01,TAGS,1.4,1.1,1.4,0.8
2025-02-01,TAGS,1.7,1.1,1.4,0.8
2025-03-01,TAGS,1.4,1.1,1.4,0.8
2025-04-01,TAGS,1.2,1.1,1.4,0.8
2025-05-01,TAGS,0.8,1.1,1.4,0.8
2025-06-01,TAGS,1.2,1.1,1.4,0.8
2025-07-01,TAGS,1.4,1.1,1.4,0.8
2025-08-01,TAGS,1.1,1.1,1.4,0.8
2025-09-01,TAGS,0.8,1.1,1.4,0.8
2025-10-01,TAGS,0.9,1.1,1.4,0.8
2025-11-01,TAGS,0.8,1.1,1.4,0.8
2025-12-01,TAGS,0.9,1.1,1.4,0.8
2026-01-01,TAGS,0.7,1.1,1.4,0.8
2026-02-01,TAGS,0.6,1.1,1.4,0.8
2024-11-01,TAP,11.8,6.4,8.4,4.4
2024-12-01,TAP,7.8,6.4,8.4,4.4
2025-01-01,TAP,6.1,6.4,8.4,4.4
2025-02-01,TAP,9.6,6.4,8.4,4.4
2025-03-01,TAP,6.9,6.4,8.4,4.4
2025-04-01,TAP,7.4,6.4,8.4,4.4
2025-05-01,TAP,6.9,6.4,8.4,4.4
2025-06-01,TAP,6.4,6.4,8.4,4.4
2025-07-01,TAP,4.1,6.4,8.4,4.4
2025-08-01,TAP,5.0,6.4,8.4,4.4
2025-09-01,TAP,6.9,6.4,8.4,4.4
2025-10-01,TAP,4.6,6.4,8.4,4.4
2025-11-01,TAP,4.9,6.4,8.4,4.4
2025-12-01,TAP,3.8,6.4,8.4,4.4
2026-01-01,TAP,5.2,6.4,8.4,4.4
2026-02-01,TAP,4.8,6.4,8.4,4.4
2024-11-01,TDG,170.0,142.8,188.5,97.0
2024-12-01,TDG,82.7,142.8,188.5,97.0
2025-01-01,TDG,139.1,142.8,188.5,97.0
2025-02-01,TDG,116.5,142.8,188.5,97.0
2025-03-01,TDG,102.6,142.8,188.5,97.0
2025-04-01,TDG,233.2,142.8,188.5,97.0
2025-05-01,TDG,132.8,142.8,188.5,97.0
2025-06-01,TDG,153.5,142.8,188.5,97.0
2025-07-01,TDG,142.8,142.8,188.5,97.0
2025-08-01,TDG,247.1,142.8,188.5,97.0
2025-09-01,TDG,81.3,142.8,188.5,97.0
2025-10-01,TDG,130.1,142.8,188.5,97.0
2025-11-01,TDG,114.5,142.8,188.5,97.0
2025-12-01,TDG,130.6,142.8,188.5,97.0
2026-01-01,TDG,143.3,142.8,188.5,97.0
2026-02-01,TDG,195.1,142.8,188.5,97.0
2024-11-01,TDW,15.9,10.7,13.7,7.6
2024-12-01,TDW,8.9,10.7,13.7,7.6
2025-01-01,TDW,7.0,10.7,13.7,7.6
2025-02-01,TDW,13.0,10.7,13.7,7.6
2025-03-01,TDW,7.4,10.7,13.7,7.6
2025-04-01,TDW,12.5,10.7,13.7,7.6
2025-05-01,TDW,8.8,10.7,13.7,7.6
2025-06-01,TDW,10.2,10.7,13.7,7.6
2025-07-01,TDW,8.3,10.7,13.7,7.6
2025-08-01,TDW,17.0,10.7,13.7,7.6
2025-09-01,TDW,8.2,10.7,13.7,7.6
2025-10-01,TDW,8.3,10.7,13.7,7.6
2025-11-01,TDW,9.9,10.7,13.7,7.6
2025-12-01,TDW,10.7,10.7,13.7,7.6
2026-01-01,TDW,15.0,10.7,13.7,7.6
2026-02-01,TDW,9.1,10.7,13.7,7.6
2024-11-01,TDY,38.9,53.2,79.1,27.4
2024-12-01,TDY,27.9,53.2,79.1,27.4
2025-01-01,TDY,69.6,53.2,79.1,27.4
2025-02-01,TDY,30.3,53.2,79.1,27.4
2025-03-01,TDY,46.7,53.2,79.1,27.4
2025-04-01,TDY,83.6,53.2,79.1,27.4
2025-05-01,TDY,37.8,53.2,79.1,27.4
2025-06-01,TDY,30.3,53.2,79.1,27.4
2025-07-01,TDY,68.1,53.2,79.1,27.4
2025-08-01,TDY,22.0,53.2,79.1,27.4
2025-09-01,TDY,57.5,53.2,79.1,27.4
2025-10-01,TDY,82.2,53.2,79.1,27.4
2025-11-01,TDY,42.7,53.2,79.1,27.4
2025-12-01,TDY,35.5,53.2,79.1,27.4
2026-01-01,TDY,120.0,53.2,79.1,27.4
2026-02-01,TDY,58.6,53.2,79.1,27.4
2024-11-01,TECH,15.2,10.5,13.8,7.2
2024-12-01,TECH,8.9,10.5,13.8,7.2
2025-01-01,TECH,8.4,10.5,13.8,7.2
2025-02-01,TECH,18.3,10.5,13.8,7.2
2025-03-01,TECH,8.3,10.5,13.8,7.2
2025-04-01,TECH,12.7,10.5,13.8,7.2
2025-05-01,TECH,8.4,10.5,13.8,7.2
2025-06-01,TECH,6.2,10.5,13.8,7.2
2025-07-01,TECH,10.4,10.5,13.8,7.2
2025-08-01,TECH,9.9,10.5,13.8,7.2
2025-09-01,TECH,5.6,10.5,13.8,7.2
2025-10-01,TECH,12.6,10.5,13.8,7.2
2025-11-01,TECH,11.9,10.5,13.8,7.2
2025-12-01,TECH,8.7,10.5,13.8,7.2
2026-01-01,TECH,13.8,10.5,13.8,7.2
2026-02-01,TECH,8.2,10.5,13.8,7.2
2024-11-01,TECK,6.7,7.3,10.3,4.3
2024-12-01,TECK,8.7,7.3,10.3,4.3
2025-01-01,TECK,4.1,7.3,10.3,4.3
2025-02-01,TECK,5.4,7.3,10.3,4.3
2025-03-01,TECK,8.2,7.3,10.3,4.3
2025-04-01,TECK,9.4,7.3,10.3,4.3
2025-05-01,TECK,5.3,7.3,10.3,4.3
2025-06-01,TECK,5.5,7.3,10.3,4.3
2025-07-01,TECK,10.9,7.3,10.3,4.3
2025-08-01,TECK,3.4,7.3,10.3,4.3
2025-09-01,TECK,12.7,7.3,10.3,4.3
2025-10-01,TECK,3.8,7.3,10.3,4.3
2025-11-01,TECK,5.9,7.3,10.3,4.3
2025-12-01,TECK,6.1,7.3,10.3,4.3
2026-01-01,TECK,13.1,7.3,10.3,4.3
2026-02-01,TECK,6.8,7.3,10.3,4.3
2024-11-01,TEL,11.5,22.4,32.6,12.2
2024-12-01,TEL,14.1,22.4,32.6,12.2
2025-01-01,TEL,18.7,22.4,32.6,12.2
2025-02-01,TEL,14.3,22.4,32.6,12.2
2025-03-01,TEL,15.7,22.4,32.6,12.2
2025-04-01,TEL,30.5,22.4,32.6,12.2
2025-05-01,TEL,18.0,22.4,32.6,12.2
2025-06-01,TEL,12.1,22.4,32.6,12.2
2025-07-01,TEL,45.4,22.4,32.6,12.2
2025-08-01,TEL,11.5,22.4,32.6,12.2
2025-09-01,TEL,20.0,22.4,32.6,12.2
2025-10-01,TEL,35.6,22.4,32.6,12.2
2025-11-01,TEL,37.1,22.4,32.6,12.2
2025-12-01,TEL,25.9,22.4,32.6,12.2
2026-01-01,TEL,22.0,22.4,32.6,12.2
2026-02-01,TEL,23.4,22.4,32.6,12.2
2024-11-01,TER,10.6,29.1,45.1,13.2
2024-12-01,TER,23.3,29.1,45.1,13.2
2025-01-01,TER,43.4,29.1,45.1,13.2
2025-02-01,TER,13.2,29.1,45.1,13.2
2025-03-01,TER,32.1,29.1,45.1,13.2
2025-04-01,TER,19.1,29.1,45.1,13.2
2025-05-01,TER,12.7,29.1,45.1,13.2
2025-06-01,TER,14.0,29.1,45.1,13.2
2025-07-01,TER,24.8,29.1,45.1,13.2
2025-08-01,TER,17.8,29.1,45.1,13.2
2025-09-01,TER,28.7,29.1,45.1,13.2
2025-10-01,TER,54.2,29.1,45.1,13.2
2025-11-01,TER,40.0,29.1,45.1,13.2
2025-12-01,TER,27.0,29.1,45.1,13.2
2026-01-01,TER,55.9,29.1,45.1,13.2
2026-02-01,TER,75.9,29.1,45.1,13.2
2024-11-01,TFC,7.0,5.0,6.5,3.5
2024-12-01,TFC,5.7,5.0,6.5,3.5
2025-01-01,TFC,6.0,5.0,6.5,3.5
2025-02-01,TFC,3.5,5.0,6.5,3.5
2025-03-01,TFC,7.5,5.0,6.5,3.5
2025-04-01,TFC,8.1,5.0,6.5,3.5
2025-05-01,TFC,3.3,5.0,6.5,3.5
2025-06-01,TFC,4.6,5.0,6.5,3.5
2025-07-01,TFC,3.4,5.0,6.5,3.5
2025-08-01,TFC,5.2,5.0,6.5,3.5
2025-09-01,TFC,3.5,5.0,6.5,3.5
2025-10-01,TFC,5.6,5.0,6.5,3.5
2025-11-01,TFC,3.3,5.0,6.5,3.5
2025-12-01,TFC,4.6,5.0,6.5,3.5
2026-01-01,TFC,3.8,5.0,6.5,3.5
2026-02-01,TFC,4.8,5.0,6.5,3.5
2024-11-01,TGT,38.2,15.6,22.9,8.3
2024-12-01,TGT,10.2,15.6,22.9,8.3
2025-01-01,TGT,17.2,15.6,22.9,8.3
2025-02-01,TGT,14.7,15.6,22.9,8.3
2025-03-01,TGT,26.6,15.6,22.9,8.3
2025-04-01,TGT,19.7,15.6,22.9,8.3
2025-05-01,TGT,12.4,15.6,22.9,8.3
2025-06-01,TGT,10.3,15.6,22.9,8.3
2025-07-01,TGT,10.6,15.6,22.9,8.3
2025-08-01,TGT,13.7,15.6,22.9,8.3
2025-09-01,TGT,9.1,15.6,22.9,8.3
2025-10-01,TGT,14.1,15.6,22.9,8.3
2025-11-01,TGT,10.0,15.6,22.9,8.3
2025-12-01,TGT,13.7,15.6,22.9,8.3
2026-01-01,TGT,14.8,15.6,22.9,8.3
2026-02-01,TGT,13.5,15.6,22.9,8.3
2024-11-01,THD,5.8,4.9,6.8,3.0
2024-12-01,THD,6.5,4.9,6.8,3.0
2025-01-01,THD,3.1,4.9,6.8,3.0
2025-02-01,THD,4.8,4.9,6.8,3.0
2025-03-01,THD,3.1,4.9,6.8,3.0
2025-04-01,THD,9.7,4.9,6.8,3.0
2025-05-01,THD,4.2,4.9,6.8,3.0
2025-06-01,THD,6.1,4.9,6.8,3.0
2025-07-01,THD,6.5,4.9,6.8,3.0
2025-08-01,THD,3.1,4.9,6.8,3.0
2025-09-01,THD,4.3,4.9,6.8,3.0
2025-10-01,THD,3.3,4.9,6.8,3.0
2025-11-01,THD,3.3,4.9,6.8,3.0
2025-12-01,THD,2.4,4.9,6.8,3.0
2026-01-01,THD,6.8,4.9,6.8,3.0
2026-02-01,THD,5.9,4.9,6.8,3.0
2024-11-01,TIP,1.7,2.0,3.0,1.0
2024-12-01,TIP,3.1,2.0,3.0,1.0
2025-01-01,TIP,2.0,2.0,3.0,1.0
2025-02-01,TIP,2.6,2.0,3.0,1.0
2025-03-01,TIP,2.0,2.0,3.0,1.0
2025-04-01,TIP,5.0,2.0,3.0,1.0
2025-05-01,TIP,2.3,2.0,3.0,1.0
2025-06-01,TIP,2.1,2.0,3.0,1.0
2025-07-01,TIP,1.3,2.0,3.0,1.0
2025-08-01,TIP,1.6,2.0,3.0,1.0
2025-09-01,TIP,1.8,2.0,3.0,1.0
2025-10-01,TIP,1.4,2.0,3.0,1.0
2025-11-01,TIP,1.0,2.0,3.0,1.0
2025-12-01,TIP,1.2,2.0,3.0,1.0
2026-01-01,TIP,1.0,2.0,3.0,1.0
2026-02-01,TIP,0.9,2.0,3.0,1.0
2024-11-01,TJX,16.3,11.4,15.5,7.2
2024-12-01,TJX,7.6,11.4,15.5,7.2
2025-01-01,TJX,8.6,11.4,15.5,7.2
2025-02-01,TJX,6.9,11.4,15.5,7.2
2025-03-01,TJX,13.9,11.4,15.5,7.2
2025-04-01,TJX,14.9,11.4,15.5,7.2
2025-05-01,TJX,10.9,11.4,15.5,7.2
2025-06-01,TJX,9.2,11.4,15.5,7.2
2025-07-01,TJX,7.3,11.4,15.5,7.2
2025-08-01,TJX,21.8,11.4,15.5,7.2
2025-09-01,TJX,8.6,11.4,15.5,7.2
2025-10-01,TJX,8.2,11.4,15.5,7.2
2025-11-01,TJX,15.8,11.4,15.5,7.2
2025-12-01,TJX,8.4,11.4,15.5,7.2
2026-01-01,TJX,13.7,11.4,15.5,7.2
2026-02-01,TJX,8.4,11.4,15.5,7.2
2024-11-01,TKO,24.3,24.2,31.2,17.1
2024-12-01,TKO,15.8,24.2,31.2,17.1
2025-01-01,TKO,22.2,24.2,31.2,17.1
2025-02-01,TKO,33.8,24.2,31.2,17.1
2025-03-01,TKO,20.4,24.2,31.2,17.1
2025-04-01,TKO,30.6,24.2,31.2,17.1
2025-05-01,TKO,17.7,24.2,31.2,17.1
2025-06-01,TKO,26.2,24.2,31.2,17.1
2025-07-01,TKO,17.7,24.2,31.2,17.1
2025-08-01,TKO,42.5,24.2,31.2,17.1
2025-09-01,TKO,27.8,24.2,31.2,17.1
2025-10-01,TKO,19.0,24.2,31.2,17.1
2025-11-01,TKO,18.9,24.2,31.2,17.1
2025-12-01,TKO,27.9,24.2,31.2,17.1
2026-01-01,TKO,20.5,24.2,31.2,17.1
2026-02-01,TKO,19.2,24.2,31.2,17.1
2024-11-01,TLT,4.6,4.4,6.4,2.3
2024-12-01,TLT,7.9,4.4,6.4,2.3
2025-01-01,TLT,3.8,4.4,6.4,2.3
2025-02-01,TLT,5.6,4.4,6.4,2.3
2025-03-01,TLT,4.2,4.4,6.4,2.3
2025-04-01,TLT,9.1,4.4,6.4,2.3
2025-05-01,TLT,6.0,4.4,6.4,2.3
2025-06-01,TLT,3.7,4.4,6.4,2.3
2025-07-01,TLT,4.1,4.4,6.4,2.3
2025-08-01,TLT,2.5,4.4,6.4,2.3
2025-09-01,TLT,5.6,4.4,6.4,2.3
2025-10-01,TLT,3.5,4.4,6.4,2.3
2025-11-01,TLT,1.8,4.4,6.4,2.3
2025-12-01,TLT,2.1,4.4,6.4,2.3
2026-01-01,TLT,2.1,4.4,6.4,2.3
2026-02-01,TLT,2.1,4.4,6.4,2.3
2024-11-01,TMO,76.9,63.0,83.3,42.6
2024-12-01,TMO,33.5,63.0,83.3,42.6
2025-01-01,TMO,92.9,63.0,83.3,42.6
2025-02-01,TMO,81.3,63.0,83.3,42.6
2025-03-01,TMO,51.9,63.0,83.3,42.6
2025-04-01,TMO,86.7,63.0,83.3,42.6
2025-05-01,TMO,44.5,63.0,83.3,42.6
2025-06-01,TMO,39.1,63.0,83.3,42.6
2025-07-01,TMO,85.2,63.0,83.3,42.6
2025-08-01,TMO,56.1,63.0,83.3,42.6
2025-09-01,TMO,45.3,63.0,83.3,42.6
2025-10-01,TMO,91.3,63.0,83.3,42.6
2025-11-01,TMO,48.1,63.0,83.3,42.6
2025-12-01,TMO,43.2,63.0,83.3,42.6
2026-01-01,TMO,71.8,63.0,83.3,42.6
2026-02-01,TMO,51.8,63.0,83.3,42.6
2024-11-01,TMUS,25.6,27.4,34.6,20.1
2024-12-01,TMUS,30.0,27.4,34.6,20.1
2025-01-01,TMUS,33.0,27.4,34.6,20.1
2025-02-01,TMUS,40.8,27.4,34.6,20.1
2025-03-01,TMUS,28.2,27.4,34.6,20.1
2025-04-01,TMUS,42.0,27.4,34.6,20.1
2025-05-01,TMUS,21.9,27.4,34.6,20.1
2025-06-01,TMUS,27.6,27.4,34.6,20.1
2025-07-01,TMUS,26.5,27.4,34.6,20.1
2025-08-01,TMUS,26.0,27.4,34.6,20.1
2025-09-01,TMUS,23.9,27.4,34.6,20.1
2025-10-01,TMUS,33.3,27.4,34.6,20.1
2025-11-01,TMUS,18.9,27.4,34.6,20.1
2025-12-01,TMUS,17.8,27.4,34.6,20.1
2026-01-01,TMUS,21.3,27.4,34.6,20.1
2026-02-01,TMUS,11.7,27.4,34.6,20.1
2024-11-01,TNX,0.3,0.3,0.5,0.2
2024-12-01,TNX,0.5,0.3,0.5,0.2
2025-01-01,TNX,0.3,0.3,0.5,0.2
2025-02-01,TNX,0.5,0.3,0.5,0.2
2025-03-01,TNX,0.3,0.3,0.5,0.2
2025-04-01,TNX,0.7,0.3,0.5,0.2
2025-05-01,TNX,0.5,0.3,0.5,0.2
2025-06-01,TNX,0.3,0.3,0.5,0.2
2025-07-01,TNX,0.3,0.3,0.5,0.2
2025-08-01,TNX,0.2,0.3,0.5,0.2
2025-09-01,TNX,0.3,0.3,0.5,0.2
2025-10-01,TNX,0.2,0.3,0.5,0.2
2025-11-01,TNX,0.2,0.3,0.5,0.2
2025-12-01,TNX,0.2,0.3,0.5,0.2
2026-01-01,TNX,0.2,0.3,0.5,0.2
2026-02-01,TNX,0.2,0.3,0.5,0.2
2024-11-01,TPL,204.3,87.2,135.9,38.6
2024-12-01,TPL,174.1,87.2,135.9,38.6
2025-01-01,TPL,113.5,87.2,135.9,38.6
2025-02-01,TPL,73.0,87.2,135.9,38.6
2025-03-01,TPL,83.7,87.2,135.9,38.6
2025-04-01,TPL,135.0,87.2,135.9,38.6
2025-05-01,TPL,107.9,87.2,135.9,38.6
2025-06-01,TPL,49.7,87.2,135.9,38.6
2025-07-01,TPL,57.6,87.2,135.9,38.6
2025-08-01,TPL,41.3,87.2,135.9,38.6
2025-09-01,TPL,37.6,87.2,135.9,38.6
2025-10-01,TPL,40.2,87.2,135.9,38.6
2025-11-01,TPL,70.2,87.2,135.9,38.6
2025-12-01,TPL,42.3,87.2,135.9,38.6
2026-01-01,TPL,91.9,87.2,135.9,38.6
2026-02-01,TPL,78.0,87.2,135.9,38.6
2024-11-01,TPR,15.9,16.6,22.6,10.7
2024-12-01,TPR,5.4,16.6,22.6,10.7
2025-01-01,TPR,11.4,16.6,22.6,10.7
2025-02-01,TPR,19.5,16.6,22.6,10.7
2025-03-01,TPR,20.0,16.6,22.6,10.7
2025-04-01,TPR,16.8,16.6,22.6,10.7
2025-05-01,TPR,14.5,16.6,22.6,10.7
2025-06-01,TPR,11.1,16.6,22.6,10.7
2025-07-01,TPR,26.1,16.6,22.6,10.7
2025-08-01,TPR,21.4,16.6,22.6,10.7
2025-09-01,TPR,17.1,16.6,22.6,10.7
2025-10-01,TPR,10.4,16.6,22.6,10.7
2025-11-01,TPR,18.8,16.6,22.6,10.7
2025-12-01,TPR,23.4,16.6,22.6,10.7
2026-01-01,TPR,11.3,16.6,22.6,10.7
2026-02-01,TPR,32.7,16.6,22.6,10.7
2024-11-01,TRGP,45.5,27.4,39.4,15.3
2024-12-01,TRGP,33.5,27.4,39.4,15.3
2025-01-01,TRGP,39.2,27.4,39.4,15.3
2025-02-01,TRGP,23.2,27.4,39.4,15.3
2025-03-01,TRGP,32.3,27.4,39.4,15.3
2025-04-01,TRGP,56.1,27.4,39.4,15.3
2025-05-01,TRGP,19.2,27.4,39.4,15.3
2025-06-01,TRGP,19.5,27.4,39.4,15.3
2025-07-01,TRGP,13.8,27.4,39.4,15.3
2025-08-01,TRGP,11.5,27.4,39.4,15.3
2025-09-01,TRGP,18.0,27.4,39.4,15.3
2025-10-01,TRGP,27.3,27.4,39.4,15.3
2025-11-01,TRGP,24.8,27.4,39.4,15.3
2025-12-01,TRGP,15.8,27.4,39.4,15.3
2026-01-01,TRGP,33.9,27.4,39.4,15.3
2026-02-01,TRGP,23.9,27.4,39.4,15.3
2024-11-01,TRMB,13.8,9.2,12.1,6.3
2024-12-01,TRMB,7.3,9.2,12.1,6.3
2025-01-01,TRMB,9.3,9.2,12.1,6.3
2025-02-01,TRMB,7.0,9.2,12.1,6.3
2025-03-01,TRMB,9.3,9.2,12.1,6.3
2025-04-01,TRMB,13.9,9.2,12.1,6.3
2025-05-01,TRMB,10.4,9.2,12.1,6.3
2025-06-01,TRMB,6.6,9.2,12.1,6.3
2025-07-01,TRMB,11.1,9.2,12.1,6.3
2025-08-01,TRMB,8.7,9.2,12.1,6.3
2025-09-01,TRMB,5.8,9.2,12.1,6.3
2025-10-01,TRMB,7.1,9.2,12.1,6.3
2025-11-01,TRMB,8.1,9.2,12.1,6.3
2025-12-01,TRMB,6.1,9.2,12.1,6.3
2026-01-01,TRMB,14.9,9.2,12.1,6.3
2026-02-01,TRMB,5.5,9.2,12.1,6.3
2024-11-01,TROW,16.2,11.9,15.5,8.2
2024-12-01,TROW,13.7,11.9,15.5,8.2
2025-01-01,TROW,10.7,11.9,15.5,8.2
2025-02-01,TROW,12.7,11.9,15.5,8.2
2025-03-01,TROW,17.2,11.9,15.5,8.2
2025-04-01,TROW,16.7,11.9,15.5,8.2
2025-05-01,TROW,10.2,11.9,15.5,8.2
2025-06-01,TROW,6.2,11.9,15.5,8.2
2025-07-01,TROW,12.1,11.9,15.5,8.2
2025-08-01,TROW,10.6,11.9,15.5,8.2
2025-09-01,TROW,17.0,11.9,15.5,8.2
2025-10-01,TROW,10.2,11.9,15.5,8.2
2025-11-01,TROW,9.3,11.9,15.5,8.2
2025-12-01,TROW,5.9,11.9,15.5,8.2
2026-01-01,TROW,7.7,11.9,15.5,8.2
2026-02-01,TROW,15.5,11.9,15.5,8.2
2024-11-01,TRV,27.2,24.0,31.1,17.0
2024-12-01,TRV,33.1,24.0,31.1,17.0
2025-01-01,TRV,24.2,24.0,31.1,17.0
2025-02-01,TRV,21.8,24.0,31.1,17.0
2025-03-01,TRV,18.7,24.0,31.1,17.0
2025-04-01,TRV,35.8,24.0,31.1,17.0
2025-05-01,TRV,17.5,24.0,31.1,17.0
2025-06-01,TRV,19.0,24.0,31.1,17.0
2025-07-01,TRV,19.9,24.0,31.1,17.0
2025-08-01,TRV,23.0,24.0,31.1,17.0
2025-09-01,TRV,11.9,24.0,31.1,17.0
2025-10-01,TRV,35.7,24.0,31.1,17.0
2025-11-01,TRV,32.6,24.0,31.1,17.0
2025-12-01,TRV,17.7,24.0,31.1,17.0
2026-01-01,TRV,23.5,24.0,31.1,17.0
2026-02-01,TRV,21.1,24.0,31.1,17.0
2024-11-01,TS,5.5,4.3,6.4,2.3
2024-12-01,TS,2.7,4.3,6.4,2.3
2025-01-01,TS,2.3,4.3,6.4,2.3
2025-02-01,TS,3.4,4.3,6.4,2.3
2025-03-01,TS,5.5,4.3,6.4,2.3
2025-04-01,TS,9.4,4.3,6.4,2.3
2025-05-01,TS,3.4,4.3,6.4,2.3
2025-06-01,TS,3.2,4.3,6.4,2.3
2025-07-01,TS,4.1,4.3,6.4,2.3
2025-08-01,TS,2.2,4.3,6.4,2.3
2025-09-01,TS,2.4,4.3,6.4,2.3
2025-10-01,TS,6.7,4.3,6.4,2.3
2025-11-01,TS,2.8,4.3,6.4,2.3
2025-12-01,TS,3.9,4.3,6.4,2.3
2026-01-01,TS,7.5,4.3,6.4,2.3
2026-02-01,TS,3.8,4.3,6.4,2.3
2024-11-01,TSCO,5.6,6.8,8.6,4.9
2024-12-01,TSCO,5.7,6.8,8.6,4.9
