Date,Ticker,prem_disc,prem_disc_avg,prem_disc_hi,prem_disc_lo
2025-12-02,XLY,,0.7662,1.3148,0.2175
2025-12-03,XLY,0.6751,0.7662,1.3148,0.2175
2025-12-04,XLY,0.2687,0.7662,1.3148,0.2175
2025-12-05,XLY,1.3547,0.7662,1.3148,0.2175
2025-12-01,XOM,,-0.3104,-0.1278,-0.493
2025-12-02,XOM,,-0.3104,-0.1278,-0.493
2025-12-03,XOM,-0.4867,-0.3104,-0.1278,-0.493
2025-12-04,XOM,-0.3224,-0.3104,-0.1278,-0.493
2025-12-05,XOM,-0.1221,-0.3104,-0.1278,-0.493
2025-12-01,XOP,,-0.1768,0.0831,-0.4366
2025-12-02,XOP,,-0.1768,0.0831,-0.4366
2025-12-03,XOP,-0.4178,-0.1768,0.0831,-0.4366
2025-12-04,XOP,-0.211,-0.1768,0.0831,-0.4366
2025-12-05,XOP,0.0985,-0.1768,0.0831,-0.4366
2025-12-01,XYL,,0.5908,0.8038,0.3778
2025-12-02,XYL,,0.5908,0.8038,0.3778
2025-12-03,XYL,0.7524,0.5908,0.8038,0.3778
2025-12-04,XYL,0.6705,0.5908,0.8038,0.3778
2025-12-05,XYL,0.3494,0.5908,0.8038,0.3778
2025-12-01,XYZ,,-0.419,-0.3241,-0.514
2025-12-02,XYZ,,-0.419,-0.3241,-0.514
2025-12-03,XYZ,-0.5162,-0.419,-0.3241,-0.514
2025-12-04,XYZ,-0.4145,-0.419,-0.3241,-0.514
2025-12-05,XYZ,-0.3264,-0.419,-0.3241,-0.514
2025-12-01,YUM,,-0.2811,-0.1075,-0.4548
2025-12-02,YUM,,-0.2811,-0.1075,-0.4548
2025-12-03,YUM,-0.4357,-0.2811,-0.1075,-0.4548
2025-12-04,YUM,-0.3144,-0.2811,-0.1075,-0.4548
2025-12-05,YUM,-0.0932,-0.2811,-0.1075,-0.4548
2025-12-01,ZBH,,2.0189,3.6086,0.4292
2025-12-02,ZBH,,2.0189,3.6086,0.4292
2025-12-03,ZBH,3.7171,2.0189,3.6086,0.4292
2025-12-04,ZBH,1.7731,2.0189,3.6086,0.4292
2025-12-05,ZBH,0.5664,2.0189,3.6086,0.4292
2025-12-01,ZBRA,,1.5147,1.8438,1.1857
2025-12-02,ZBRA,,1.5147,1.8438,1.1857
2025-12-03,ZBRA,1.1746,1.5147,1.8438,1.1857
2025-12-04,ZBRA,1.5381,1.5147,1.8438,1.1857
2025-12-05,ZBRA,1.8315,1.5147,1.8438,1.1857
2025-12-01,ZTS,,3.1432,3.8984,2.3881
2025-12-02,ZTS,,3.1432,3.8984,2.3881
2025-12-03,ZTS,2.2741,3.1432,3.8984,2.3881
2025-12-04,ZTS,3.6385,3.1432,3.8984,2.3881
2025-12-05,ZTS,3.5171,3.1432,3.8984,2.3881
