Date,Ticker,weekly_return_pct,weekly_return_avg_pct,weekly_return_hi_pct,weekly_return_lo_pct
2025-12-01,NOC,-0.0407,-0.0407,-0.0407,-0.0407
2025-12-01,NORW,0.0118,0.0118,0.0118,0.0118
2025-12-01,NOV,0.0527,0.0527,0.0527,0.0527
2025-12-01,NOW,0.0516,0.0516,0.0516,0.0516
2025-12-01,NQ=F,0.0099,0.0099,0.0099,0.0099
2025-12-01,NRG,-0.0383,-0.0383,-0.0383,-0.0383
2025-12-01,NSC,0.0072,0.0072,0.0072,0.0072
2025-12-01,NTAP,0.0512,0.0512,0.0512,0.0512
2025-12-01,NTRS,0.0142,0.0142,0.0142,0.0142
2025-12-01,NUE,-0.0003,-0.0003,-0.0003,-0.0003
2025-12-01,NVDA,0.0306,0.0306,0.0306,0.0306
2025-12-01,NVR,0.0041,0.0041,0.0041,0.0041
2025-12-01,NWSA,0.014,0.014,0.014,0.014
2025-12-01,NXPI,0.1693,0.1693,0.1693,0.1693
2025-12-01,O,0.0151,0.0151,0.0151,0.0151
2025-12-01,ODFL,0.1468,0.1468,0.1468,0.1468
2025-12-01,OEF,0.003,0.003,0.003,0.003
2025-12-01,OKE,0.0483,0.0483,0.0483,0.0483
2025-12-01,OMC,0.0254,0.0254,0.0254,0.0254
2025-12-01,ON,0.0896,0.0896,0.0896,0.0896
2025-12-01,ORCL,0.0774,0.0774,0.0774,0.0774
2025-12-01,ORLY,-0.0276,-0.0276,-0.0276,-0.0276
2025-12-01,OTIS,-0.027,-0.027,-0.027,-0.027
2025-12-01,OXY,0.0102,0.0102,0.0102,0.0102
2025-12-01,PAM,-0.0023,-0.0023,-0.0023,-0.0023
2025-12-01,PANW,0.0458,0.0458,0.0458,0.0458
2025-12-01,PAYC,0.0282,0.0282,0.0282,0.0282
2025-12-01,PAYX,0.0033,0.0033,0.0033,0.0033
2025-12-01,PBR,-0.0327,-0.0327,-0.0327,-0.0327
2025-12-01,PCAR,0.0466,0.0466,0.0466,0.0466
2025-12-01,PCG,-0.0596,-0.0596,-0.0596,-0.0596
2025-12-01,PEG,-0.0473,-0.0473,-0.0473,-0.0473
2025-12-01,PEP,-0.025,-0.025,-0.025,-0.025
2025-12-01,PFE,0.0113,0.0113,0.0113,0.0113
2025-12-01,PFF,-0.0026,-0.0026,-0.0026,-0.0026
2025-12-01,PFG,0.0318,0.0318,0.0318,0.0318
2025-12-01,PG,-0.0318,-0.0318,-0.0318,-0.0318
2025-12-01,PGR,-0.0258,-0.0258,-0.0258,-0.0258
2025-12-01,PH,0.0212,0.0212,0.0212,0.0212
2025-12-01,PHM,-0.0016,-0.0016,-0.0016,-0.0016
2025-12-01,PKG,-0.0274,-0.0274,-0.0274,-0.0274
2025-12-01,PLD,-0.0043,-0.0043,-0.0043,-0.0043
2025-12-01,PLTR,0.079,0.079,0.079,0.079
2025-12-01,PM,-0.0614,-0.0614,-0.0614,-0.0614
2025-12-01,PNC,0.0374,0.0374,0.0374,0.0374
2025-12-01,PNR,-0.0094,-0.0094,-0.0094,-0.0094
2025-12-01,PNW,-0.0296,-0.0296,-0.0296,-0.0296
2025-12-01,PODD,-0.0694,-0.0694,-0.0694,-0.0694
2025-12-01,POOL,-0.0167,-0.0167,-0.0167,-0.0167
2025-12-01,POWA,-0.0065,-0.0065,-0.0065,-0.0065
2025-12-01,PPG,0.0099,0.0099,0.0099,0.0099
2025-12-01,PPL,-0.0824,-0.0824,-0.0824,-0.0824
2025-12-01,PPLT,-0.019,-0.019,-0.019,-0.019
2025-12-01,PRU,0.0317,0.0317,0.0317,0.0317
2025-12-01,PSA,-0.009,-0.009,-0.009,-0.009
2025-12-01,PSKY,-0.1657,-0.1657,-0.1657,-0.1657
2025-12-01,PSX,0.0175,0.0175,0.0175,0.0175
2025-12-01,PTC,-0.0109,-0.0109,-0.0109,-0.0109
2025-12-01,PWR,-0.0091,-0.0091,-0.0091,-0.0091
2025-12-01,PYPL,-0.0065,-0.0065,-0.0065,-0.0065
2025-12-01,QAT,0.0027,0.0027,0.0027,0.0027
2025-12-01,QCOM,0.04,0.04,0.04,0.04
2025-12-01,QQQ,0.0101,0.0101,0.0101,0.0101
2025-12-01,QUAL,0.0085,0.0085,0.0085,0.0085
2025-12-01,RCL,-0.0323,-0.0323,-0.0323,-0.0323
2025-12-01,REG,-0.0346,-0.0346,-0.0346,-0.0346
2025-12-01,REGN,-0.0793,-0.0793,-0.0793,-0.0793
2025-12-01,RF,0.0326,0.0326,0.0326,0.0326
2025-12-01,RIG,0.0068,0.0068,0.0068,0.0068
2025-12-01,RJF,0.0421,0.0421,0.0421,0.0421
2025-12-01,RL,0.003,0.003,0.003,0.003
2025-12-01,RMD,0.0028,0.0028,0.0028,0.0028
2025-12-01,ROK,0.0213,0.0213,0.0213,0.0213
2025-12-01,ROKU,0.0341,0.0341,0.0341,0.0341
2025-12-01,ROL,-0.0013,-0.0013,-0.0013,-0.0013
2025-12-01,ROP,0.003,0.003,0.003,0.003
2025-12-01,ROST,0.0086,0.0086,0.0086,0.0086
2025-12-01,RSG,-0.0024,-0.0024,-0.0024,-0.0024
2025-12-01,RSP,0.0025,0.0025,0.0025,0.0025
2025-12-01,RTX,-0.0218,-0.0218,-0.0218,-0.0218
2025-12-01,RUT,0.0084,0.0084,0.0084,0.0084
2025-12-01,RVTY,-0.0347,-0.0347,-0.0347,-0.0347
2025-12-01,SBAC,-0.0241,-0.0241,-0.0241,-0.0241
2025-12-01,SBLK,0.0276,0.0276,0.0276,0.0276
2025-12-01,SBUX,-0.0228,-0.0228,-0.0228,-0.0228
2025-12-01,SCHP,-0.0074,-0.0074,-0.0074,-0.0074
2025-12-01,SCHW,0.0118,0.0118,0.0118,0.0118
2025-12-01,SD,0.0764,0.0764,0.0764,0.0764
2025-12-01,SDY,-0.0048,-0.0048,-0.0048,-0.0048
2025-12-01,SHW,-0.0308,-0.0308,-0.0308,-0.0308
2025-12-01,SHY,-0.0037,-0.0037,-0.0037,-0.0037
2025-12-01,SILJ,-0.0165,-0.0165,-0.0165,-0.0165
2025-12-01,SJM,-0.0391,-0.0391,-0.0391,-0.0391
2025-12-01,SLB,0.0613,0.0613,0.0613,0.0613
2025-12-01,SLV,0.034,0.034,0.034,0.034
2025-12-01,SMCI,0.0248,0.0248,0.0248,0.0248
2025-12-01,SMH,0.0345,0.0345,0.0345,0.0345
2025-12-01,SNA,0.0211,0.0211,0.0211,0.0211
2025-12-01,SNDK,0.0232,0.0232,0.0232,0.0232
2025-12-01,SNPS,0.1166,0.1166,0.1166,0.1166
2025-12-01,SO,-0.0531,-0.0531,-0.0531,-0.0531
2025-12-01,SOLV,0.002,0.002,0.002,0.002
2025-12-01,SOYB,-0.0242,-0.0242,-0.0242,-0.0242
2025-12-01,SPG,-0.0202,-0.0202,-0.0202,-0.0202
2025-12-01,SPGI,-0.0006,-0.0006,-0.0006,-0.0006
2025-12-01,SPHB,0.0376,0.0376,0.0376,0.0376
2025-12-01,SPLV,-0.0253,-0.0253,-0.0253,-0.0253
2025-12-01,SPX,0.0031,0.0031,0.0031,0.0031
2025-12-01,SPY,0.0034,0.0034,0.0034,0.0034
2025-12-01,SRE,-0.0429,-0.0429,-0.0429,-0.0429
2025-12-01,STE,-0.0113,-0.0113,-0.0113,-0.0113
2025-12-01,STIP,-0.0035,-0.0035,-0.0035,-0.0035
2025-12-01,STLA,0.1304,0.1304,0.1304,0.1304
2025-12-01,STLD,-0.0156,-0.0156,-0.0156,-0.0156
2025-12-01,STNG,-0.0251,-0.0251,-0.0251,-0.0251
2025-12-01,STT,0.0386,0.0386,0.0386,0.0386
2025-12-01,STX,0.0076,0.0076,0.0076,0.0076
2025-12-01,STZ,0.0439,0.0439,0.0439,0.0439
2025-12-01,SW,0.0098,0.0098,0.0098,0.0098
2025-12-01,SWK,0.0133,0.0133,0.0133,0.0133
2025-12-01,SWKS,0.0511,0.0511,0.0511,0.0511
2025-12-01,SYF,0.0388,0.0388,0.0388,0.0388
2025-12-01,SYK,-0.0193,-0.0193,-0.0193,-0.0193
2025-12-01,SYY,-0.0407,-0.0407,-0.0407,-0.0407
2025-12-01,T,-0.0284,-0.0284,-0.0284,-0.0284
2025-12-01,TAGS,-0.012,-0.012,-0.012,-0.012
2025-12-01,TAP,-0.0297,-0.0297,-0.0297,-0.0297
2025-12-01,TDG,-0.0098,-0.0098,-0.0098,-0.0098
2025-12-01,TDW,0.0668,0.0668,0.0668,0.0668
2025-12-01,TDY,0.0456,0.0456,0.0456,0.0456
2025-12-01,TECH,-0.0439,-0.0439,-0.0439,-0.0439
2025-12-01,TECK,0.0508,0.0508,0.0508,0.0508
2025-12-01,TEL,0.0363,0.0363,0.0363,0.0363
2025-12-01,TER,0.1038,0.1038,0.1038,0.1038
2025-12-01,TFC,0.0222,0.0222,0.0222,0.0222
2025-12-01,TGT,0.0173,0.0173,0.0173,0.0173
2025-12-01,THD,0.019,0.019,0.019,0.019
2025-12-01,TIP,-0.0073,-0.0073,-0.0073,-0.0073
2025-12-01,TJX,0.009,0.009,0.009,0.009
2025-12-01,TKO,0.043,0.043,0.043,0.043
2025-12-01,TLT,-0.0226,-0.0226,-0.0226,-0.0226
2025-12-01,TMO,-0.0306,-0.0306,-0.0306,-0.0306
2025-12-01,TMUS,0.003,0.003,0.003,0.003
2025-12-01,TNX,0.0304,0.0304,0.0304,0.0304
2025-12-01,TPL,0.0703,0.0703,0.0703,0.0703
2025-12-01,TPR,0.0642,0.0642,0.0642,0.0642
2025-12-01,TRGP,0.031,0.031,0.031,0.031
2025-12-01,TRMB,0.0258,0.0258,0.0258,0.0258
2025-12-01,TROW,0.041,0.041,0.041,0.041
2025-12-01,TRV,-0.0409,-0.0409,-0.0409,-0.0409
2025-12-01,TS,0.0164,0.0164,0.0164,0.0164
2025-12-01,TSCO,-0.0128,-0.0128,-0.0128,-0.0128
2025-12-01,TSLA,0.0577,0.0577,0.0577,0.0577
2025-12-01,TSN,-0.0195,-0.0195,-0.0195,-0.0195
2025-12-01,TT,-0.0476,-0.0476,-0.0476,-0.0476
2025-12-01,TTD,0.0124,0.0124,0.0124,0.0124
2025-12-01,TTWO,0.0074,0.0074,0.0074,0.0074
2025-12-01,TUR,0.0101,0.0101,0.0101,0.0101
2025-12-01,TXN,0.0848,0.0848,0.0848,0.0848
2025-12-01,TXT,0.0037,0.0037,0.0037,0.0037
2025-12-01,TYL,-0.0006,-0.0006,-0.0006,-0.0006
2025-12-01,TYX,0.0272,0.0272,0.0272,0.0272
2025-12-01,UAL,0.0293,0.0293,0.0293,0.0293
2025-12-01,UBER,0.0432,0.0432,0.0432,0.0432
2025-12-01,UDR,-0.0335,-0.0335,-0.0335,-0.0335
2025-12-01,UHS,-0.0515,-0.0515,-0.0515,-0.0515
2025-12-01,ULTA,0.1163,0.1163,0.1163,0.1163
2025-12-01,UNG,0.1113,0.1113,0.1113,0.1113
2025-12-01,UNH,0.0035,0.0035,0.0035,0.0035
2025-12-01,UNP,0.015,0.015,0.015,0.015
2025-12-01,UPS,-0.0096,-0.0096,-0.0096,-0.0096
2025-12-01,URA,0.0583,0.0583,0.0583,0.0583
2025-12-01,URI,-0.0224,-0.0224,-0.0224,-0.0224
2025-12-01,URNM,0.0543,0.0543,0.0543,0.0543
2025-12-01,USB,0.0451,0.0451,0.0451,0.0451
2025-12-01,USO,0.012,0.012,0.012,0.012
2025-12-01,UUP,-0.0046,-0.0046,-0.0046,-0.0046
2025-12-01,V,-0.0096,-0.0096,-0.0096,-0.0096
2025-12-01,VAL,0.0624,0.0624,0.0624,0.0624
2025-12-01,VICI,-0.0378,-0.0378,-0.0378,-0.0378
2025-12-01,VIX,-0.0575,-0.0575,-0.0575,-0.0575
2025-12-01,VLO,-0.0148,-0.0148,-0.0148,-0.0148
2025-12-01,VLTO,0.0093,0.0093,0.0093,0.0093
2025-12-01,VMC,-0.008,-0.008,-0.008,-0.008
2025-12-01,VNM,0.0169,0.0169,0.0169,0.0169
2025-12-01,VRSK,-0.017,-0.017,-0.017,-0.017
2025-12-01,VRSN,-0.0097,-0.0097,-0.0097,-0.0097
2025-12-01,VRTX,0.0504,0.0504,0.0504,0.0504
2025-12-01,VST,-0.0654,-0.0654,-0.0654,-0.0654
2025-12-01,VTR,-0.0002,-0.0002,-0.0002,-0.0002
2025-12-01,VTRS,0.0225,0.0225,0.0225,0.0225
2025-12-01,VXN,-0.0732,-0.0732,-0.0732,-0.0732
2025-12-01,VZ,0.0141,0.0141,0.0141,0.0141
2025-12-01,WAB,0.0307,0.0307,0.0307,0.0307
2025-12-01,WAT,-0.0213,-0.0213,-0.0213,-0.0213
2025-12-01,WBD,0.0867,0.0867,0.0867,0.0867
2025-12-01,WDAY,0.0201,0.0201,0.0201,0.0201
2025-12-01,WDC,0.034,0.034,0.034,0.034
2025-12-01,WEAT,-0.0067,-0.0067,-0.0067,-0.0067
2025-12-01,WEC,-0.0568,-0.0568,-0.0568,-0.0568
2025-12-01,WELL,-0.0188,-0.0188,-0.0188,-0.0188
2025-12-01,WFC,0.0464,0.0464,0.0464,0.0464
2025-12-01,WM,-0.0197,-0.0197,-0.0197,-0.0197
2025-12-01,WMB,0.0309,0.0309,0.0309,0.0309
2025-12-01,WMT,0.0416,0.0416,0.0416,0.0416
2025-12-01,WRB,-0.1412,-0.1412,-0.1412,-0.1412
2025-12-01,WSM,-0.0036,-0.0036,-0.0036,-0.0036
2025-12-01,WST,0.0107,0.0107,0.0107,0.0107
2025-12-01,WTW,-0.0009,-0.0009,-0.0009,-0.0009
2025-12-01,WY,-0.0234,-0.0234,-0.0234,-0.0234
2025-12-01,WYNN,-0.0246,-0.0246,-0.0246,-0.0246
2025-12-01,XEL,-0.06,-0.06,-0.06,-0.06
2025-12-01,XES,0.0676,0.0676,0.0676,0.0676
2025-12-01,XLB,-0.0136,-0.0136,-0.0136,-0.0136
2025-12-01,XLC,0.0151,0.0151,0.0151,0.0151
2025-12-01,XLE,0.0154,0.0154,0.0154,0.0154
2025-12-01,XLF,0.0066,0.0066,0.0066,0.0066
2025-12-01,XLI,0.0058,0.0058,0.0058,0.0058
2025-12-01,XLK,0.0244,0.0244,0.0244,0.0244
2025-12-01,XLP,-0.0115,-0.0115,-0.0115,-0.0115
2025-12-01,XLRE,-0.0163,-0.0163,-0.0163,-0.0163
2025-12-01,XLU,-0.0445,-0.0445,-0.0445,-0.0445
2025-12-01,XLV,-0.0278,-0.0278,-0.0278,-0.0278
2025-12-01,XLY,0.0127,0.0127,0.0127,0.0127
2025-12-01,XOM,0.0053,0.0053,0.0053,0.0053
2025-12-01,XOP,0.0199,0.0199,0.0199,0.0199
2025-12-01,XYL,-0.0118,-0.0118,-0.0118,-0.0118
2025-12-01,XYZ,-0.0852,-0.0852,-0.0852,-0.0852
2025-12-01,YUM,-0.0538,-0.0538,-0.0538,-0.0538
2025-12-01,ZBH,-0.0332,-0.0332,-0.0332,-0.0332
2025-12-01,ZBRA,0.0477,0.0477,0.0477,0.0477
2025-12-01,ZTS,-0.0743,-0.0743,-0.0743,-0.0743
